simu_idx,session_idx,lamda,omega,v0
6,1,2.041900018529581e-12,0.9999412595014978,0.8586995387128813
6,2,5.4966738798118164e-05,0.9999631375330306,0.9999999983307587
6,3,6.554418477323066e-05,0.9999999978720518,0.9999610158983366
6,4,3.222992947926323e-12,0.9999415520686707,0.940104130974243
6,5,1.4855341100747152e-07,0.9225173826033086,0.9778141634555196
6,6,0.0030998285974565215,0.9999999977791666,0.7568206096800237
6,7,0.0026573701626204926,0.9999999974506385,0.7737252390074468
6,8,2.5448367542765688e-11,0.9995273362951631,0.8683967861627367
6,9,6.610696135189607e-05,0.999942626336363,0.9728071256152027
7,0,6.92728433912684e-12,0.9999664344928096,0.9484931981720757
7,1,0.0029275855471058957,0.9999999999999855,0.9049670377544439
7,2,2.2633723173531243e-06,0.9999638746425551,0.9999999972991109
7,3,6.378735707626858e-05,0.9999999982104636,0.9999526743717129
7,4,0.001988144734882415,0.9999364376377077,0.7090962585990368
7,5,0.0034243727071366814,0.999999998000266,0.9231769861503232
7,6,2.187654191777638e-09,0.9999344282461651,0.9334138934936117
7,7,4.0427836631347464e-05,0.9999775731954056,0.9999999983307587
7,8,4.3237499195863126e-05,0.9999491630377382,0.99999999837077
7,9,6.610696135189607e-05,0.9999338930386481,0.9999422918248693
8,0,0.9999427376006707,0.050989950882752384,0.9999999983307587
8,1,0.999944195246007,0.05139329451558844,0.9999999973899752
8,2,0.9999999974339107,0.04937614901854656,0.9999382471919713
8,3,0.9999647978585204,0.04689439568802407,0.9999338930386481
8,4,0.9999999999552485,0.05090959382066572,0.9999339263691269
8,5,0.9999409968455434,0.04768576029296302,0.9999338930386481
8,6,0.9999999972252136,0.051677469198727406,0.9999364177566054
8,7,0.9999548093075177,0.04868708501429114,0.999999997382602
8,8,0.9999875557721885,0.04724917720877499,0.9999999975129197
8,9,0.9999999991027722,0.04968665427830698,0.9999430340056048
9,0,0.008193963226139734,0.9999562823731434,0.9999999973735297
9,1,0.0018972754482111276,0.9999338930386481,0.9999338930386481
9,2,0.002505237486454185,0.9999999999820149,0.9999338935078576
9,3,0.006712726952690696,0.9999694747189501,0.9999999973285464
9,4,0.002121753684105931,0.9999623265247555,0.9999338905028191
9,5,0.0021034807652396156,0.9999338930387879,0.9999999989254943
9,6,0.002118654863534887,0.9999338930304335,0.9999999967600719
9,7,0.001961588635042968,0.9999999768549533,0.9999338884597828
9,8,0.0018292968623360838,0.9999338930386481,0.9999338930386481
9,9,0.0019294631335117708,0.9999338930386481,0.9999338930386481
10,0,0.009310832230420887,0.999939068638004,0.9999999972991109
10,1,0.0014868128565111156,0.9999338930386481,0.9999338930386481
10,2,0.0013048589595283456,0.9999324503294745,0.9999330861484792
10,3,0.0012199870052333923,0.9999850288030065,0.9999339029670024
10,4,0.0011506093403745228,0.9999550472077164,0.9999339091305798
10,5,0.001154985652305224,0.9999338930386481,0.9999338930386481
10,6,0.001698267538401507,0.9999338930386481,0.9999338930386481
10,7,0.00154562702995515,0.9999338930386481,0.9999338930386481
10,8,0.0013447551608587514,0.9999999999999514,0.9999338943103744
10,9,0.001960920205078028,0.9999823071588414,0.999999997711615
11,0,0.9999829296954285,0.038130595474435425,0.9999999983678654
11,1,0.9999772496434212,0.037150711589283555,0.9999999972991109
