simu_idx,session_idx,delta1,delta2,hrate,nu_p
0,0,2.388537168256553,2.431233363666891,0.2255048348782806,4.795665097309407
0,1,2.795540384553248,2.4061124519877377,0.24631686222376653,4.937258253115851
0,2,2.29599595516441,2.30106563004634,0.23949417956575375,4.849872869218931
0,3,2.314158985798054,2.483255572441969,0.2502000237413394,4.850942847180141
0,4,4.0430189743678895,499.4999997802138,0.1728432443146704,4.869405164704612
0,5,2.9018650666826034,1.3540913159948218,0.23197426094529103,4.9285842464836165
0,6,2.5409963242573728,2.6662949262010596,0.2650018656865385,4.97800124290147
0,7,2.6503165069705705,2.3217897900909223,0.2491116648071631,4.955506565708638
0,8,4.269616088619686,499.4994704159944,0.19298744118265085,4.980568263417033
0,9,3.928148192371971,499.49996853069456,0.17429293283788888,4.879534054916654
1,0,18.246580936380838,193.03261078029496,0.1297107254045113,3.3226088690027566
1,1,20.260539743350826,499.4970285704068,0.08487992447337711,3.175682275446856
1,2,15.413147879097558,115.3778031435981,0.1272428668710032,3.2140658745365944
1,3,14.289756810978284,228.86926601826664,0.09585026241713746,3.041295014643123
1,4,15.449117599235725,170.68997310868505,0.12623058563321407,3.2178539760017846
1,5,49.548323880586686,499.4999991053695,0.025666274795137042,3.442093260982481
1,6,26.426774496791857,419.33521725560144,0.0870501709444272,3.3622470230057733
1,7,84.03082615422252,499.4999999322454,0.0047911772281198335,3.568442736617363
1,8,16.979197194363227,230.97821130817275,0.09815263935192632,3.152406458402749
1,9,5.168622324168727,26.769796994308315,0.17245976142459796,2.6576032228470465
2,0,4.357078996515635,499.4991875886199,0.011024067412943395,4.247277079334001
2,1,4.474748203460099,499.4931725413702,0.01625994368790768,4.389454293509347
2,2,4.102698475551449,499.4999989022829,0.028680292017619975,4.840919289300684
2,3,1.9591001548251596,19.048367835888723,0.04464271680892652,4.986248020622335
2,4,12.42817533631924,499.4999995973512,0.012035703485237137,4.981567860528763
2,5,4.4112113408199045,499.43932637859007,0.013982054064474853,4.313601445579173
2,6,2.2831109477845097,2.5314570790515023,0.0837529443559189,4.9999616678125225
2,7,1.4896892571821487,2.9477720706256387,0.07036454916150821,4.989006837023694
2,8,4.448957463310629,499.49999959677325,0.037095733079492405,4.919524206699758
2,9,2.1725047736287446,2.4499894917079503,0.07917102713405864,4.970206846351341
3,0,87.73268509435574,499.498828152911,0.019830246144428795,4.943766273518945
3,1,9.868324778035973,364.04306128505965,0.18265824721570037,4.31235085928149
3,2,7.999955239301684,277.05536710929834,0.19071687520096942,4.201294795132334
3,3,8.362826049565522,144.50452432739914,0.1834282804567521,4.185059869199439
3,4,12.956052924472763,211.7034424119211,0.18872654854230203,4.474838777051221
3,5,25.80190781642208,499.4999999999613,0.13008247013541432,4.704559321613473
3,6,6.247139991508755,3.758494823737932,0.7285014894298774,4.999999115231186
3,7,49.446007143395626,499.499999759203,0.0403253869230632,4.800818629507815
3,8,6.750674318928127,215.34854638074526,0.17020386714658486,4.034329502767333
3,9,18.691730198500807,400.19727635018376,0.15402343088832623,4.6152383348768575
4,0,15.800634427405926,130.08790769806907,0.08909735863093832,2.9085406110775898
4,1,12.603391636858024,82.13469754283909,0.09445940783211017,2.768976225763036
4,2,14.41229734562818,77.81190500767669,0.09108658257152218,2.866271017648466
4,3,16.02916195370502,128.27162932360474,0.08389419022679363,2.878205106066222
4,4,16.49348502840075,178.04474809594055,0.07607460760218068,2.831504560843035
4,5,12.132192413037073,47.95244871249395,0.091537788478217,2.698878495377536
4,6,25.58889974910364,499.4887725028451,0.05993824082369455,3.1396765966790623
4,7,23.800187455625206,498.68519432977445,0.03887457945661905,2.961889517122113
4,8,18.28333143156325,318.6891473954707,0.05851197192552732,2.842098299820113
4,9,14.301667465845625,157.88695906233417,0.09209989281771186,2.822865603168271
5,0,8.793783741785804,24.05607071115199,0.06128221237477151,1.7789955533342063
5,1,44.507929528005285,496.3351360788709,0.058774738854602424,2.407902354174047
5,2,43.48414000954733,399.1366112915732,2.3807535641516585e-07,2.329068628765761
5,3,6.87930661479653,22.865027851108458,0.0903591261709257,1.736556438246269
5,4,8.28763860647149,24.536015283780834,0.06322554996852082,1.7519099861307568
5,5,5.380788981786303,22.114588832912805,0.07881581485745062,1.5008971865159526
5,6,7.128992055920755,27.992319740962486,0.07821206375090946,1.7029709166437828
5,7,8.35652081312592,26.83565565827768,0.07411842656050316,1.8065248693197076
5,8,6.0442667581709895,20.06937893249502,0.08939139464412196,1.6102072575765738
5,9,6.004533186990738,17.099487117282244,0.08283086342377256,1.58679754844528
6,0,14.996433927919925,116.03778109293907,0.1547212209761254,2.9255658852213693
6,1,15.162889073668573,219.5616434324439,0.10001988502734088,2.756981460342102
6,2,11.724555201413432,162.52276965142835,0.1148483489332475,2.691739966675307
6,3,402.15286863751487,499.49924306028805,0.45108684818040645,3.3127044563348775
6,4,22.99716249901291,296.33833483530157,0.0866682288909079,2.937456424850148
6,5,12.056161583467158,189.24762000627223,0.11550851304793831,2.6657109190005968
6,6,12.374831693509147,102.67142114856198,0.19680674588712602,2.9137377061988756
6,7,9.259559839686503,72.03477571605794,0.15416035161634078,2.6631056240924713
6,8,91.37207050590591,302.04676684726235,0.5195487031931912,3.350422043867263
6,9,11.586103980603298,165.59869257465033,0.15282791131562493,2.734197597449509
7,0,25.159021213102616,499.4874128222529,0.19467323908894102,4.2872347491922485
7,1,37.4792886593102,328.5145999945425,0.2460858178345435,4.519160365580577
7,2,86.8774880051729,499.4999999999975,0.0802442378247286,4.427455090856305
