simu_idx,session_idx,lr,weight
0,0,0.21611168681546467,0.00012202159547842821
0,1,0.21550230545614604,0.00012629291880519929
0,2,0.21743300624101547,0.00014164053583643109
0,3,0.21716428761319845,0.0001136740307182399
0,4,0.21760325201454636,0.00010691983145131281
0,5,0.2143206325252769,0.00018677957336447155
0,6,0.21735642041736414,0.00015240157493723257
0,7,0.21508690323601615,0.00016992549375550412
0,8,0.2174700576198072,0.00012149696490264351
0,9,0.21911648744851783,0.00011038446534231056
1,0,0.22359658228996065,0.000314124345753547
1,1,0.22930536909101834,0.0002326006277688305
1,2,0.2244132002354398,0.0003119059626835059
1,3,0.23098584877815886,9.360530559749843e-05
1,4,0.2263145564067062,0.0002838352687491784
1,5,0.22677082326249556,0.00024570496959646943
1,6,0.2266379506533405,0.00022178414670826884
1,7,0.23234787216859548,0.00017294724205341768
1,8,0.23047480338535836,0.00017182340376564704
1,9,0.22465277119115587,0.0002817815624551045
2,0,0.2045718674088138,0.00017261832002925758
2,1,0.2076963634234152,9.95743053981657e-05
2,2,0.20338873887276943,0.00021744435922425767
2,3,0.20726811745211568,0.00017141010526073474
2,4,0.20504464797356037,0.00013257642886220123
2,5,0.20710208256829093,0.0001605133991595473
2,6,0.20523216391482743,0.00022460855884864867
2,7,0.20457908841803593,0.0001919497075476289
2,8,0.20142291994073966,0.00027830283096569157
2,9,0.2113105176382506,3.722278932108015e-05
3,0,0.05985846168615386,1.706253742249348e-06
3,1,0.059387902333101324,4.363871271519726e-06
3,2,0.06015406351230226,6.449922902340924e-05
3,3,0.060032328607917365,4.744819957816779e-13
3,4,0.060248552675898785,1.8682642610271464e-06
3,5,0.05773309667256204,4.548842247205036e-14
3,6,0.059285924011227245,5.117742928488556e-14
3,7,0.060435702865954406,7.586460031213631e-09
3,8,0.05943871519004466,6.506953243321059e-06
3,9,0.05947893908819381,6.914842821974109e-05
4,0,0.08629817112319006,5.832206876326425e-17
4,1,0.09984535781550458,1.3273622269735163e-05
4,2,0.08338277373587616,1.8516822598375675e-13
4,3,0.09237226335615015,3.399945926015439e-05
4,4,0.09294368148133467,1.3090018526027715e-08
4,5,0.08383078398330897,1.25527984561017e-14
4,6,0.08339749936350281,1.0079238038512772e-13
4,7,0.0866969440093051,1.566176087812864e-13
4,8,0.08566713008240202,6.724482792237981e-09
4,9,0.08563894076689764,5.778237334497337e-10
5,0,0.22326522756613176,0.0004024429431383724
5,1,0.2171843908049227,0.000503317786095198
5,2,0.22649299934641298,0.00024616320547000503
5,3,0.22752893440882468,0.0002944910582464559
5,4,0.22564205049749086,0.00024293185404874998
5,5,0.22616488228931408,0.0002782843849732171
5,6,0.2237417591430046,0.00031458806096357574
5,7,0.2276215669402866,0.00027166558619486623
5,8,0.22598964838072091,0.0002490640089377102
5,9,0.22310542388047344,0.00037633359893983286
6,0,0.08493458308458655,0.0001399498491062021
6,1,0.08606941738089527,0.00013984441388655998
6,2,0.08317136616766597,0.00014037672352248476
6,3,0.08746291873248961,0.00011975831212279717
6,4,0.08281685771581425,0.00017065313332763368
6,5,0.08552269747847316,0.00014380225883762877
6,6,0.08744811338385958,0.00011945376543691595
6,7,0.08696628244318096,0.00012205825316309103
6,8,0.08537772454873688,0.0001295495440504068
6,9,0.09023424300856946,0.00011027250161881146
7,0,0.16608264359831587,2.0049435992794386e-13
7,1,0.16398487668038525,2.8896539898813546e-13
7,2,0.17009609504576717,2.3831189464976242e-08
7,3,0.16463195543434686,1.8711034319054156e-16
7,4,0.16311412550663748,5.310150498900236e-13
7,5,0.1652053017398237,7.883843976331156e-14
7,6,0.16156496313448088,7.755627466198706e-14
7,7,0.16662464197096472,6.94172056402529e-14
7,8,0.16496699379670765,5.100564438904621e-14
7,9,0.16466141223644623,3.7693490183314946e-13
8,0,0.0816775475047215,2.0794143091437534e-15
8,1,0.088776408339839,7.911413445573383e-15
8,2,0.08391716764888774,7.991171303811975e-14
8,3,0.08504680578020406,2.1736792068186794e-09
8,4,0.08607106663641562,7.329006753188537e-09
8,5,0.0844649481499944,1.2072126778228597e-13
8,6,0.08425335699694497,5.353840161573579e-10
8,7,0.08543783201207626,5.572179253861234e-05
8,8,0.08285179608288931,6.414649701448645e-09
8,9,0.09405573710850114,9.811945250514991e-09
9,0,0.1478933846889738,0.00011065280515157131
9,1,0.14661051943831102,9.596460753900384e-05
9,2,0.15073581392589638,7.094158666229505e-05
9,3,0.14830782672477388,0.00010128888418394806
9,4,0.14819084306663607,0.00010697846286134745
9,5,0.14483586511845842,0.00017321159674547502
9,6,0.1471957326776344,0.00013701532621702482
9,7,0.14845549402668426,0.00012611961443982273
9,8,0.14676540724344245,0.00013805450345813667
9,9,0.14759582982740757,0.00010836651716433776
10,0,0.14441352274327954,8.987811461072829e-05
10,1,0.14198248758331367,0.0001374606886805125
10,2,0.14297341173374492,0.00010760506338248741
10,3,0.14010429142892947,0.00013960324049685355
10,4,0.14165085020442544,0.00010891090386651761
10,5,0.14452942966905322,0.00010663335485144503
10,6,0.14203612642950772,0.00010692471455565962
10,7,0.14493124731540533,0.00010664169802881883
10,8,0.14585616329946086,7.334986563688301e-05
10,9,0.14351741020478048,9.772264218388097e-05
11,0,0.11068886454257539,1.613595402830032e-05
11,1,0.1159528757186988,3.9970020369963e-05
11,2,0.11132844444013291,2.694198674190171e-13
11,3,0.11075997823578408,1.0789653794522804e-05
11,4,0.10857355879037793,8.08196706449486e-05
11,5,0.11210102374473184,1.3789579959136038e-12
11,6,0.11318926402569655,1.3827301418153711e-13
11,7,0.11197369543432037,2.4218203697835645e-13
11,8,0.11405902962996133,6.379794172701858e-05
11,9,0.10940231543245495,1.7850857945013698e-14
12,0,0.20774686290809505,8.76050074017053e-05
12,1,0.20291727176330207,0.00017321118932759502
12,2,0.20415641096778314,9.041037668062226e-05
12,3,0.20630825224985133,0.00012447583493945205
12,4,0.20473718920281433,0.00015864910036217632
12,5,0.2092592423358765,7.448631010221773e-05
12,6,0.2050225631138992,0.00012325431320103994
12,7,0.20732387573672004,0.0001035200818079825
12,8,0.203306072215464,0.00015958714088113184
12,9,0.2032730223933592,0.00021690118241205088
13,0,0.1027483681977921,2.1359200179372993e-05
13,1,0.10150605850606695,3.383536754834041e-05
13,2,0.10374565856274603,1.5471245654956702e-05
13,3,0.10373244644076804,1.5724505128114183e-05
13,4,0.10320057325909437,9.907279181585936e-06
13,5,0.10296022262617022,1.6851607352963473e-05
13,6,0.10476848581589038,8.305433380008935e-06
13,7,0.10524581866020608,4.8608742503631244e-05
13,8,0.10509413781609833,6.026218756430605e-06
13,9,0.10513233182186098,9.848717173703463e-06
14,0,0.1485288162915119,5.753070586194567e-05
14,1,0.14730504455229607,0.00010328051174983375
14,2,0.14924468454363135,8.065567135080372e-05
14,3,0.1475704320892839,8.47196632558929e-05
14,4,0.1487611659018717,7.040282983044479e-05
14,5,0.1525449796309443,4.7262838126491274e-05
14,6,0.14697840604508394,9.482728485842692e-05
14,7,0.14665797121689703,7.194082368496025e-05
14,8,0.14552938846365612,4.8541353044974496e-05
14,9,0.14689685600591348,9.201590484671121e-05
15,0,0.18498110745767643,0.0008367294038370725
15,1,0.18868452076178044,0.000698492100527485
15,2,0.19107120429104368,0.0006957186569312103
15,3,0.19150720054751008,0.000718469898525682
15,4,0.18425255034543386,0.0008344324571493557
15,5,0.19073541252913712,0.000614074378362125
15,6,0.19228061214180642,0.0006785203614748296
15,7,0.18935381042036595,0.0007603918548663522
15,8,0.1844733204052574,0.0008582585247896759
15,9,0.1960066869453649,0.0006027996387255716
16,0,0.08128899259236776,1.1671590179203791e-13
16,1,0.08566227586570084,3.676633950474205e-15
16,2,0.0938313213310384,1.924486312558907e-05
16,3,0.08359261914554965,1.1774175759218563e-15
16,4,0.0833818861110651,2.5561092598522106e-10
16,5,0.08271549509657874,6.248705422234371e-09
16,6,0.0828228044094908,4.0458547833473806e-14
16,7,0.08408838883453215,1.9072530916206254e-15
16,8,0.08279146619779246,2.3788966467907496e-14
16,9,0.08616668932974153,5.549029105020956e-05
17,0,0.17753802208672917,0.0004194647368497766
17,1,0.18122229098868328,0.0003133057564917234
17,2,0.17910076285703821,0.000386456426221844
17,3,0.17690977951270995,0.00038535209844995863
17,4,0.18102893605494413,0.0003524135966752733
17,5,0.18548066835925112,0.0002469444008538739
17,6,0.1832431827081392,0.00026185671105913977
17,7,0.1772907104984258,0.00036678329582976073
17,8,0.18100943985689563,0.0002444419251819851
17,9,0.17934895265969533,0.00031315094215444853
18,0,0.1806778559338342,9.97054188208368e-14
18,1,0.1849765709109178,5.50107219579544e-05
18,2,0.18537564525924233,7.471854377917003e-05
18,3,0.18741459518691467,9.157353293756738e-06
18,4,0.18151720893638276,1.016393604916709e-16
18,5,0.1823998042156361,3.241822035559565e-05
18,6,0.18472183565366004,9.019472451896049e-14
18,7,0.18478799153924846,5.226649412143823e-05
18,8,0.18452502757067893,1.472216411663165e-13
18,9,0.1841184282970486,8.286641002337645e-06
19,0,0.1597556001728602,1.911655496562441e-10
19,1,0.16258767214710576,1.3592492079366044e-08
19,2,0.15774866139569943,5.801229052341555e-05
19,3,0.15925853562587045,1.4141859521584853e-05
19,4,0.16097534229205943,4.846208519983254e-09
19,5,0.15689417203108408,2.864595987668664e-05
19,6,0.1577158879343434,4.42233184688564e-05
19,7,0.15768008817188714,2.4750535495514544e-05
19,8,0.15818107783123206,3.9085494533217426e-05
19,9,0.1578746825473638,5.8277620278615015e-05
20,0,0.17599396017539592,0.00012486372270147615
20,1,0.17273842489593488,0.00012382294879317992
20,2,0.17695455487634126,0.00010526128950888085
20,3,0.1722765770398539,0.00013766561863783855
20,4,0.1716625304861611,0.00017238349821970355
20,5,0.1725879431025067,0.0001424757187321283
20,6,0.17887335349144948,7.370723625374799e-05
20,7,0.1757309480428462,0.0001117687283135409
20,8,0.17503944787135525,0.00014057875048390328
20,9,0.1720375073568905,0.00015426392247334193
21,0,0.09196645032127848,4.861860294331951e-05
21,1,0.0867105810222682,8.241253002412848e-05
21,2,0.08769081306870671,7.690829318586215e-05
21,3,0.09109782672622888,5.6640786605741724e-05
21,4,0.08911301933342028,7.383246155027213e-05
