simu_idx,session_idx,p_c,lamda
0,0,0.02100597051565992,0.06726890913291975
0,1,0.020650462994238995,0.07868467557255675
0,2,0.020403321322398908,0.049777177915291154
0,3,0.02075903463485318,0.04451547592185427
0,4,0.020643638542864204,0.0917071669362124
0,5,0.02079471450455284,0.04612781328480301
0,6,0.021267282154659197,0.001178422770193208
0,7,0.020912699696609742,0.07494780662262464
0,8,0.021047862017502028,0.09692195336858218
0,9,0.021443201584421773,0.045733389821111047
1,0,0.025148719079655123,0.1371531514176489
1,1,0.024278257343902276,0.14997808363154735
1,2,0.024498401520077453,0.1459573006003804
1,3,0.02467288191450757,0.14143354792508153
1,4,0.024237853866372835,0.12843861100910506
1,5,0.02455728789846392,0.13423634663557762
1,6,0.024371918632624702,0.1282128801258466
1,7,0.025077719565628726,0.1472729345534665
1,8,0.024275402649676592,0.13774281337212793
1,9,0.02524366615484838,0.08231295320369623
2,0,0.026234360850637007,0.11859917168745696
2,1,0.02661686640802318,0.05666316427916254
2,2,0.025887653232992136,0.11780929684627427
2,3,0.025087927192882404,0.058888043279066875
2,4,0.026518093924693367,0.08572356365458042
2,5,0.026953931381006296,0.08153668482284443
2,6,0.025658606456848407,0.09477403742964711
2,7,0.026770631397659093,0.0670955887351068
2,8,0.026097285693696872,0.09302115753245183
2,9,0.02472271395355825,0.08878034295605672
3,0,0.0332483084832123,3.3218739754091386e-07
3,1,0.03622936896487445,6.542786231175242e-05
3,2,0.03517963068571485,2.107055952078183e-12
3,3,0.03467307448420419,6.916725319569287e-05
3,4,0.03443511001305172,2.5172800299806252e-08
3,5,0.03503375361833663,2.1057914013417317e-07
3,6,0.03481747940142667,3.832391433439019e-05
3,7,0.03400354670644691,2.2582586098619773e-09
3,8,0.036208497426257986,2.0553245454071467e-11
3,9,0.03402318550869014,7.0432637616492526e-06
4,0,0.02034503466148394,0.016017237657306276
4,1,0.021040943475277466,0.05723509145325293
4,2,0.01916862857977263,0.004043764152792207
4,3,0.020832551537409035,0.011815047747098502
4,4,0.021589758955626096,3.1670098050229692e-09
4,5,0.019643667186064927,2.401203893842097e-09
4,6,0.019673647291789817,3.0772367040317935e-09
4,7,0.019573580065130665,1.1477425550476095e-10
4,8,0.020703126508288622,4.908581090766697e-14
4,9,0.019960275875656408,0.0001092538241087795
5,0,0.0367390927960838,0.42424572289045753
5,1,0.0372390782374549,0.46780946714316096
5,2,0.03902796925087241,0.3291583274236015
5,3,0.037339826588021145,0.4290920383636073
5,4,0.03736614579061278,0.44650220280742875
5,5,0.037504814587681776,0.44486987654738946
5,6,0.04018889982634912,0.30918846779165343
5,7,0.03968228194763679,0.28114235592204584
