simu_idx,session_idx,lr,weight
0,0,0.16410167447919607,2.2321196745361466e-08
0,1,0.1669199374452614,2.764819944369454e-05
0,2,0.16371441408739149,1.8439829800563092e-13
0,3,0.16614180605925588,5.053002619333684e-05
0,4,0.16419983363124135,8.039213363293505e-05
0,5,0.16739954431835238,1.8770016481472137e-05
0,6,0.16716882227028645,4.0569970212195276e-05
0,7,0.16433073938939036,2.1230529854827343e-13
0,8,0.16044668138859183,6.610696135189607e-05
0,9,0.16784041886816023,4.494832032520641e-06
1,0,0.18389487580033845,1.3188347306108827e-13
1,1,0.18605373419743268,2.7406605404921955e-13
1,2,0.18596876432662715,1.4716412419805275e-13
1,3,0.1871370242534207,2.4830173509875754e-13
1,4,0.1873042604526157,4.978272189066982e-05
1,5,0.18415344244541273,1.2911860670390814e-05
1,6,0.1851747894885994,1.247547028691399e-06
1,7,0.18621503461057567,5.095671497417117e-06
1,8,0.18421213924506216,6.359697894073802e-05
1,9,0.1861542502522564,1.5584711093406067e-07
2,0,0.18257959966961554,3.09702918082559e-14
2,1,0.18303339592381138,1.4735452143522432e-13
2,2,0.18481922795117037,3.331964714423754e-05
2,3,0.18295593812870872,7.40145360457736e-05
2,4,0.1831200232740307,5.4146875837681464e-14
2,5,0.18153635820559869,2.956804845759243e-14
2,6,0.18327460349573071,1.1700906545704507e-14
2,7,0.18508604899665293,5.628098904827262e-05
2,8,0.18220275032734687,5.231177641996217e-14
2,9,0.18225225922203553,1.4523259863865626e-13
3,0,0.2308882997689873,2.4783815851839855e-05
3,1,0.23140232354673776,6.0838741040334255e-05
3,2,0.23135140359264006,5.927056472622274e-05
3,3,0.2312834708608367,7.563234811594998e-06
3,4,0.23094916800293874,7.058930801306576e-05
3,5,0.23066984926905082,3.3475437368639644e-05
3,6,0.23013137566470324,3.708916835215859e-05
3,7,0.23028087829152122,4.710541283064473e-05
3,8,0.23097559461356926,7.031655508822533e-05
3,9,0.2315167885405016,7.234863065247187e-05
4,0,0.17980878762515026,6.944700179673504e-05
4,1,0.18086110129021885,1.6503835508746515e-06
4,2,0.1787860854401433,6.899043805858564e-05
4,3,0.17932525101956526,6.330354656867603e-05
4,4,0.1806504748253366,8.005989772141714e-06
4,5,0.180127790206857,5.948735343806697e-06
4,6,0.17868844924113453,6.81173938119763e-05
4,7,0.1801682588517475,3.2055568045415152e-06
4,8,0.1777309584156533,3.278172791209879e-05
4,9,0.17975356989301133,6.94204382998003e-05
5,0,0.23093439269269775,6.1680051212381e-13
5,1,0.23704676952692977,2.132223271346108e-05
5,2,0.2337026677793047,4.463824836893753e-05
5,3,0.22874309372067197,5.449423752528734e-09
5,4,0.22955254429930028,1.739099135252218e-08
5,5,0.22817728650152774,1.8923541181775276e-08
5,6,0.23212005556733653,1.7687133449375765e-08
5,7,0.23157768593411493,7.110129116312502e-05
5,8,0.23507860329265612,3.100557847953702e-13
5,9,0.2289010883750461,1.602794909996212e-08
6,0,0.12729324448678866,2.8510240383537013e-05
6,1,0.12686261140915003,3.8068605286857493e-13
6,2,0.12707083986222445,1.059324267340665e-10
6,3,0.12509105290923803,1.1744896757458734e-13
6,4,0.12810219903511433,2.7239274429502826e-05
6,5,0.12901962839565706,5.7074104868204164e-05
6,6,0.1285501331507558,1.9884664868621396e-05
6,7,0.1256998635904426,1.1794480451865317e-13
6,8,0.12514989333282572,7.147365744488823e-05
6,9,0.12399601707382375,3.438057403327631e-13
7,0,0.18663796556289314,4.0295002579088066e-05
7,1,0.1867491992350988,2.4366960019651672e-05
7,2,0.1873515191056057,5.902622786671476e-11
7,3,0.1887856322198557,6.28126456150587e-05
7,4,0.1881637824813888,2.9101807384713365e-05
7,5,0.18625235240003737,5.578146637463731e-05
7,6,0.18708875979043085,6.500540925871556e-05
7,7,0.18758963224901595,1.2520269144786636e-05
7,8,0.18735191719033106,6.73866364504608e-05
7,9,0.18740475413447963,6.450779144416672e-05
8,0,0.1983920452978639,6.654503483246958e-05
8,1,0.20032145290836284,4.788868816335036e-05
8,2,0.1988174812870078,4.5429804326488586e-05
8,3,0.19961243133332218,6.62767653208647e-05
8,4,0.1954028647372226,7.34553708000353e-05
8,5,0.19993018381120195,3.052596361537206e-05
8,6,0.2000543403001079,2.363220496005391e-05
8,7,0.19875848322227446,6.588076386052342e-05
8,8,0.19876471656506411,1.69296168973985e-05
8,9,0.199363013271848,6.504373491629482e-05
9,0,0.2180013361300708,1.512676651957803e-13
9,1,0.221796892915448,3.308157853796055e-05
9,2,0.2210032805356522,2.4709834654306953e-13
9,3,0.21889025026264466,1.4630461312537897e-13
9,4,0.220829303248525,5.9334557893708266e-05
9,5,0.21994802237225358,7.022846751971243e-05
9,6,0.22087772365807237,5.775153800372147e-05
9,7,0.22197252703348405,3.3643068114665326e-05
9,8,0.2212074293622911,4.642651385544407e-05
9,9,0.2214361835995453,6.720695632742305e-05
10,0,0.1783706325752222,5.903044871913532e-14
10,1,0.1810063878369667,2.3585963888781605e-08
10,2,0.18305265325342418,3.6147112028048904e-05
10,3,0.18345745883202894,1.1350070905941252e-06
10,4,0.18249521564726837,1.4141050223201065e-05
10,5,0.18006235847802124,7.528591906295746e-05
10,6,0.1825751667333613,3.0312971178602176e-05
