simu_idx,session_idx,delta1,delta2,hrate,nu_p
0,0,7.395411255175679,499.4999986536338,0.4440795856550383,3.843159182689269
0,1,138.82707717703653,257.0971272455796,0.5267414743095026,4.240617811497508
0,2,499.49993783770475,499.4999367494477,0.9999344660772427,4.216197232755167
0,3,11.628261897599318,499.49995046988283,0.15257787136768103,3.3879429509300296
0,4,14.283169323470474,499.49996530768755,0.0006165025336739718,2.781952710567583
0,5,499.4999381526852,499.4999367494477,0.9999517623013755,4.236814078168516
0,6,499.49993809006014,499.4999378132114,0.9999422307126636,4.216693472020901
0,7,499.4999379153461,499.4999367494477,0.9999438897902226,4.264118951365795
0,8,499.499937624476,499.4999369074842,0.9999448438579439,4.214062123678146
0,9,9.332898138266936,499.49999982181674,0.04212277112581559,2.6778335210746014
1,0,9.58664709762132,499.49994355777596,0.175043819272935,3.1649933557911085
1,1,499.4999376221997,499.4999372731792,0.9999569497959372,4.02701539646914
1,2,11.0956410332269,499.49999871821996,0.1423872535734239,3.299157589901912
1,3,12.852446957729821,499.4999999742073,0.2720341502252182,3.7842661168717737
1,4,14.274765190563146,499.49990166752417,0.27472119002697565,3.8026283748866785
1,5,15.575108557811863,499.4999829477423,0.2641027345837468,3.902441425165137
1,6,499.4999998409163,311.1227239559535,0.999980364177019,4.081159022283835
1,7,486.3250256418466,499.48103244593204,0.9999999985279568,4.056563300504791
1,8,10.563234948497463,499.49999936880096,0.42152471264221353,3.876137961066303
1,9,9.069929301156757,499.4999354371981,0.1847075811947267,3.197120654025109
2,0,28.838098022302987,499.4999992449875,0.05246149503303058,3.8700613110157676
2,1,13.424582704408037,499.49999999996135,0.025450182945546056,3.1712733624043166
2,2,23.03572897592224,499.49997557551137,0.0002582855917762778,3.51719657836903
2,3,15.48639462536925,499.499999547734,0.2664830760401253,4.150603330602863
2,4,19.86369057677875,499.49993674944767,0.0012697844834661722,3.5078274249783123
2,5,12.053699605606045,499.49993674944767,0.10461440214955565,3.331013934287306
2,6,13.782282360980583,499.49999782208744,0.1880110264615511,3.881860114382273
2,7,18.851561971030616,468.5786266394577,0.08385311988171107,3.846460262335535
2,8,173.26648190906988,477.5357349013938,0.3446863535306377,4.346937582185722
2,9,18.38540274857539,499.49999999914246,0.12332100487630102,3.9958833874508874
3,0,3.2334355341563152,7.892955579309632,0.0019223247136217622,4.999945206081722
3,1,3.194497241452286,7.551539533373896,0.00028161202465386493,4.9999601060112635
3,2,4.1127544296272625,6.519563588213311,0.0004315757468237067,4.999962232488521
3,3,4.92866051853469,5.438065985289771,9.709641774775449e-05,4.999939355541147
3,4,7.213629137866872,45.14259955043479,3.9453038919933045e-06,4.999945188310747
3,5,3.2736688142594588,7.820979983337966,0.00025968520128435204,4.999998044042415
3,6,4.8491132669438,5.691056882631209,0.00010853882652334526,4.999938107117872
3,7,3.381300135385338,7.495928854638331,0.00045679222629422975,4.999999803043353
3,8,3.1562226723902524,7.526950686506519,0.00031338482366218234,4.99995873890838
3,9,4.774593891000673,20.947479283671388,6.414196960326029e-09,4.67582713668301
4,0,8.89764609110938,499.49999999747666,0.0029458591587596455,4.388733926411358
4,1,4.614282118199529,499.4999383377958,6.61069613518972e-05,4.99994458783149
4,2,4.080364948824817,5.253352855882812,0.013966752715369216,4.184914788797232
4,3,4.047201893695993,499.4999383255725,6.61069613518972e-05,4.999955305668476
4,4,4.686457868973438,499.4970831672735,0.04884202846619132,4.999999461177717
4,5,4.914768002489991,499.4999383472189,0.0016353130593963865,4.99993367330679
4,6,1.0100166026128354,9.115327503732974,0.001972261728968757,3.275696387356441
4,7,225.39000966709935,499.48325557545365,0.3975019226290042,4.99990950458872
4,8,5.989346672231234,499.49989021045184,0.017017299968534245,4.999933404236214
4,9,8.767883031154716,499.4837540842581,0.006780273929532162,4.992965936216823
5,0,4.551889132887673,499.49999985298285,0.1149963749259018,2.605515539965846
5,1,499.49993807502113,499.49993674944767,0.9999565952677034,4.132527604255945
5,2,499.49999911544495,432.0768107345126,0.9999385306538038,4.165142534053789
5,3,2.3994782896044224,497.90814545206376,0.9950009632176353,4.1316022253578994
5,4,499.49999917235476,343.79701832503275,0.9999624187199704,4.150702760986399
5,5,499.49999956508344,498.9087452327903,0.9999566467170369,4.15234914102501
5,6,499.49993814992393,499.4999367494477,0.9999576233429838,4.112254091748814
5,7,499.4999380345211,499.49993674944767,0.9999492140523075,4.164678442216315
5,8,18.233952183074823,499.49993674944767,0.0003302896228757859,2.9667868894253124
5,9,12.024287487934929,499.49999921114636,0.14247229250363488,3.519170710002181
6,0,14.29512396921745,159.66766393708946,0.005004942373421184,4.999945919603003
6,1,1.8459306379073575,6.782948809479053,0.06357136545901351,4.999954885369003
6,2,1.8501390231092876,7.299367579985277,0.05819730581631746,4.99999999994729
6,3,14.194356077051614,499.495532609674,0.006167420536185569,4.999997155129879
6,4,5.7614701464446725,460.5331747410519,0.027527552810287945,4.999937441007872
6,5,1.735496639696895,7.335401760032478,0.05890453062404453,4.999999725706903
6,6,2.3058172947048696,15.288694642310357,0.044404283002267994,4.916247552433523
6,7,4.919294504055622,25.28020300943151,0.05066051207950066,4.999999998303132
6,8,2.295827967191641,18.139210101845016,0.03201454381783042,4.9962563185055675
6,9,14.930489391749754,139.5387008582219,0.004348973302856999,4.999964935851979
7,0,499.49993796121856,499.4999367494478,0.9999447727874765,4.999939122470968
7,1,1.0431178162849943,499.4777628896844,0.999940151686971,4.999938621876691
7,2,499.4999260626386,499.49995011641636,0.4520296337993782,4.999938597362535
7,3,1.0312277627110527,1.0312071523614408,0.999932786128904,4.999938590526411
7,4,499.4999992624057,313.6251711007809,0.999951090202483,4.999935557236348
7,5,499.49999997358407,309.0940592748965,0.9999214125056305,4.999938494457421
7,6,1.040793712024009,499.4688029653928,0.9999437333036897,4.9999396796561495
7,7,499.49993674944767,499.49993674944767,0.9999502836535966,4.999938716246908
7,8,499.49999986303766,475.95625041502024,0.9999415457049374,4.999938471465964
7,9,499.4999814859744,499.49999916789994,0.9999493090095226,4.999936202296322
8,0,7.098621856633253,499.4999842805726,6.609670636929734e-05,3.8286625306279647
8,1,1.1562927712937938,4.886615509946304,1.536677293116455e-12,4.50611116342348
8,2,4.359138242186929,499.49999875485196,6.61539532908884e-05,4.999958473024295
