simu_idx,session_idx,nu,kappa,omega
0,0,4.552987875863869,0.38814635113760404,0.3475241575014718
0,1,3.819721915899926,0.3869719722608582,-0.9320252489555063
0,2,8.54103425230022,0.46657976165094833,-0.6737620787507366
0,3,3.819721915899926,0.38814635113760404,-2.3262379212492643
0,4,3.2902490254410086,0.3841746416921197,-2.9222525363110936
0,5,3.9197035348753735,0.24387863729378695,-0.5327217331095693
0,6,6.048946305179384,0.010048574628294005,-4.028913451727833
0,7,3.819721915899926,0.5485507659563551,-3.3671274331665266
0,8,6.176342479610089,0.38814635113760404,-3.3477534462340666
0,9,3.9968729655508923,0.6218536488623958,-0.9356815079885736
1,0,3.819721915899926,0.38814635113760404,-2.759745717337389
1,1,5.261703761420696,0.31027061930229316,-0.9153187913007229
1,2,3.8881543962878524,0.38814635113760404,-1.6952063717799786
1,3,2.6050964187178725,0.38814635113760404,-1.6187432506427655
1,4,3.819721915899926,0.20951084090224817,0.3475241575014716
1,5,3.8197219158999256,0.473271037258573,-2.4803735370657236
1,6,3.819721915899925,0.3812714174461243,-2.129972601284684
1,7,5.62313609783634,0.5302366467969247,-4.001201847026308
1,8,3.819721915899926,0.05732801716052442,0.882422127782289
1,9,3.008364370711433,0.6936921818774586,-2.3713624488924374
2,0,4.65018870529758,0.8657725098515217,-3.6103564738478964
2,1,7.6790531484397455,0.6768515943372879,-0.765918148783566
2,2,1.56749219486938,0.24692151822209368,-1.96329189091702
2,3,3.8197219158999256,0.22766956789306678,-2.8225520775940174
2,4,2.6452037423247727,0.6245370098856095,-2.356939082302141
2,5,6.028330833752093,0.5309372488853317,-2.312802270170767
2,6,3.476685100339249,0.47699000251981466,-0.9148550549911677
2,7,1.9367663858133286,0.3212809190853051,-2.9229125597835406
2,8,8.472789534225097,0.388146351137604,-0.6738013584860871
2,9,8.539450395848336,0.38814635113760404,-0.742651647744464
3,0,6.1780381481486195,0.3897026313458165,-2.329094868217992
3,1,7.083380494641881,0.2437072977247918,-3.9751727762961138
3,2,1.7176496910328425,0.23023466358808425,-1.2485113113423703
3,3,3.819721915899926,0.24868948521304401,-0.9264022894502255
3,4,0.8846627850094828,0.3178907433197058,-1.4248650669511105
3,5,2.388963417904087,0.38814635113760404,-1.937886955754295
3,6,4.215009732043611,0.5365922473402667,-2.610599308226087
3,7,6.1802385538701605,0.24438220591383047,-0.6736171907498028
3,8,7.294210373823569,0.7670118668336536,-1.0083395533568011
3,9,3.809903761789493,0.3879750115686089,-2.8426752435878315
4,0,2.517712913764281,0.011766592921999315,-3.3553255581913803
4,1,6.258014725369934,0.5793199435647518,-0.7666272745848454
4,2,3.2010306871354746,0.38814635113760404,-4.850641389816699
4,3,2.6506230146203094,0.011451897086581956,-3.3550312709456467
4,4,0.052949704723602525,0.07955734241171653,-3.4229203933314074
4,5,7.664593005977409,0.5660897506581198,-0.6738614006311208
4,6,9.999940391986222,0.388146351137604,-3.6122549238110953
4,7,0.049492403484980844,0.08222318505155964,-3.425585708434981
4,8,6.443912646163481,0.5850480424921786,-2.3966486797656383
4,9,0.01996640177223997,0.12591839515896946,-3.469034049511897
5,0,3.838474785824974,0.391562289121769,-1.5065161833771352
5,1,8.065288618679663,0.7662593628808552,0.9819947308809405
5,2,3.8197219158999256,0.6267783251327949,-2.354615813511735
5,3,4.7428268770306925,0.0100654458917383,-1.3166814991316336
5,4,5.278139609170929,0.5562213234142112,-2.9426470429728515
5,5,7.626060244200287,0.3667957440016661,-2.3104979980318205
5,6,3.5857629146268515,0.536217082243993,-2.3262045879159308
5,7,6.277096890816312,0.7678908291934636,-2.3256712841293146
5,8,3.819721915899926,0.38814635113760404,-1.4942396229584687
5,9,8.402801445270786,0.8084582260274723,-0.8134060378852773
6,0,2.300518957758317,0.388146351137604,-4.510243657130844
6,1,1.435638977664691,0.08502196621431739,-3.1696888379011336
6,2,5.306085372587001,0.4808253317684542,-4.397931010603639
6,3,6.192240378372366,0.3887714559833277,-1.2373571278832407
6,4,3.8403865277840157,0.24545402655701087,-3.6331433447261348
6,5,1.251208671421961,0.09106300614714188,-3.1757026582063426
6,6,6.405131544025604,0.6188124265276563,-0.9982415178064827
6,7,0.29742722838799107,0.18665258736935492,-3.2704954461093916
6,8,3.8380006196241476,0.6015483552732102,-2.6744981057995534
6,9,4.324310608791604,0.7602683078373531,0.34734740321506763
7,0,3.558361171505279,0.39138587672495245,-4.66641918792191
7,1,9.99994039198622,0.12034161820166564,-3.146905949530496
7,2,9.99994039198622,0.38814635113760404,-2.303913166591834
7,3,5.612767573530039,0.6735177386622583,-4.171502912920921
7,4,3.819721915899926,0.17744480430299903,-2.797946260901939
7,5,3.2126708465633356,0.9100036167447151,-1.114423760988807
7,6,4.679417786863406,0.41737493127277236,-2.333667290627627
7,7,6.182013659667902,0.34119205354297005,-2.297158978904595
7,8,4.692805784351243,0.5801837908979001,-3.983138520174211
7,9,1.8546369493750225,0.38814635113760404,-4.190826290276583
8,0,3.4151217242721,0.2841400124249976,-0.4769242379693003
8,1,5.907325501317809,0.6195797369170313,-2.747172773604879
8,2,3.8197219158999256,0.2437072977247918,0.4821999375995647
8,3,2.080266465501632,0.38814635113760404,-2.3262379212492643
8,4,3.5797721704289884,0.388146351137604,-1.3049516849970564
8,5,7.626500196502171,0.388146351137604,-1.3048907452923666
8,6,3.8197219158999256,0.38814635113760404,-2.026995754985668
8,7,3.8197219158999256,0.7563121589138648,-3.5886171337419035
8,8,2.2563516160093577,0.30693192379079803,0.8371244631055887
8,9,0.8672684999132251,0.766056858591207,-2.4169971586258168
9,0,3.819721915899926,0.7705416449669444,-2.3255505929290425
9,1,4.164077401187101,0.8013569947502441,-0.7967297008540579
9,2,3.819721915899926,0.7830303022854997,-2.326652640998329
9,3,5.889872543009396,0.4261511267830719,-0.5780358848229071
9,4,3.8197219158999256,0.2640548655529792,-4.338697638574146
9,5,3.7886375558515395,0.6149034872521161,-2.347977261355257
9,6,3.2009048240708022,0.6218536488623958,-3.3480082171781143
