simu_idx,session_idx,delta1,delta2,hrate,nu_p
0,0,9.278346496543595,21.605278476124013,0.005513080215391553,4.999999998791904
0,1,6.2573331076306395,16.94455211308964,0.0022717022766430414,4.99995914306766
0,2,9.455972110268716,24.338950770547317,0.006926969491492113,4.999999999040439
0,3,8.14075764425681,17.856900527679098,0.012244395795302702,4.999941016352094
0,4,8.676828122421462,28.30693688795633,1.3249568455111356e-09,4.999955306117976
0,5,7.716203741734667,25.619583066715247,0.003632052250698189,4.999935769540006
0,6,11.79366318129928,24.650673075536282,0.005617832377121518,4.999999999788814
0,7,9.279516438629917,24.207370923934707,0.005469704760488712,4.999939342515521
0,8,7.3583986368632885,16.30196511163684,1.2072595774612246e-20,4.999955304650549
0,9,10.559332344488004,25.600334635408124,0.005337713663179868,4.999986482394242
1,0,1.3233695231905118,1.1745801708569148,0.7685206657235518,5.375034594112538e-07
1,1,393.7563517657616,499.49995058573114,0.2953575455443532,0.04024992857714285
1,2,9.295282374087712,11.420183393936215,0.13947012652800275,0.003224452516910784
1,3,9.926193647798504,20.740711340399187,0.12018866684316565,0.004957871942216003
1,4,12.419806922017743,13.726763272568702,0.11696403751841757,0.027531218676309244
1,5,17.33140293109705,499.4999988752219,0.6998169330183563,0.0035391336827430057
1,6,13.656085410543097,18.0784664442065,0.08435213215197686,0.024012886315896934
1,7,211.52731802779246,167.9544103334657,0.3903862693043505,0.04716105672569597
1,8,10.49694882019452,20.29251684331156,0.10733161090851685,0.003635625851638464
1,9,9.257404081157246,13.712954140656318,0.1340807268573222,0.005029499888755176
2,0,2.7951021228450865,6.592487248134316,0.031184354351353995,0.474920455882414
2,1,2.7128794002336605,6.680781896994746,0.029115634979065597,0.27067599578768814
2,2,2.492326331314631,5.7572867181556555,0.03579668841654249,0.2738388333397548
2,3,2.4931526043061383,6.182536814292135,0.03259786861897206,0.31841423671665653
2,4,2.39486194343346,5.97312212494489,0.03717290029055647,0.2565879843308003
2,5,2.618033929369566,5.9368113247930605,0.03295818267212899,0.3080016642543
2,6,65.28209591731878,128.2705727993611,0.18714770911132278,1.7953435001875877
2,7,2.6377576908369367,6.222029990690623,0.030858639440583722,0.30974844673422514
2,8,2.6008732087308455,6.3008134257702535,0.03464395268672721,0.42645038846634964
2,9,2.5479108283087304,5.646835787865665,0.03258047621694087,0.29491657448360326
3,0,4.618898949937498,10.978466008633074,0.020450887757308765,0.04759872571156409
