simu_idx,session_idx,nu,kappa,omega
0,0,0.028080494175064506,0.010000003940167984,-2.328908769742198
0,1,0.00010000637587047784,0.19447637069262835,-2.516558854023179
0,2,2.5369623515807205,0.17579781608595726,-2.427664394441857
0,3,7.406805710792684,0.010000000026912202,-2.336825484239951
0,4,0.00010009860007724843,0.02152613711066038,-2.340066242019777
0,5,0.00010000280966953088,0.12392979867643254,-2.4373741651695755
0,6,0.00010152036718856985,0.021123989757589057,-2.3358959177386445
0,7,3.819721915899926,0.38814635113760404,-1.554348350264983
0,8,2.0615122892766196,0.18867611230702003,-2.4450642036687973
0,9,0.00010332184075666944,0.015022300859563138,-2.323051308264565
1,0,9.99994039198622,0.47858897432632935,-3.9782510150183286
1,1,0.1273086217664772,0.13897541172219574,-2.200860648301132
1,2,0.9543030126482857,0.06490155322834167,-2.108930292835574
1,3,0.2011077179300919,0.10168539811084411,-2.170335745190539
1,4,0.14175372838719583,0.14055022736071468,-2.2075934393394805
1,5,2.434030871622577,0.03382976469844182,-2.0982148764111455
1,6,0.20687550801157392,0.1256672021779024,-2.175296722111848
1,7,3.8197219158999256,0.6933544818785667,-2.32133595014473
1,8,1.450831426958787,0.04712158673136985,-2.0961867183686693
1,9,0.9524995601185287,0.02867833460643048,-2.123509755696086
2,0,3.819721915899926,0.6189854391395275,-3.1632357407599208
2,1,0.00010001031637514105,0.16158648716379867,-1.8141221707870108
2,2,5.367058336643528,0.26478524465847425,-2.091708168570133
2,3,4.528639078246869,0.3835957718422311,-1.638133983712461
2,4,0.19717842865357002,0.0100000016942428,-1.6781010108500456
2,5,5.149527960059244,0.6564437395608562,-3.356188468651923
2,6,2.0987273867572664,0.2843438603362895,-2.8516591672516935
2,7,1.840939141410984,0.01000000283976207,-1.6721046563015485
2,8,9.995341400421413,0.7696999015101541,-0.5239868889132431
2,9,5.972817132786235,0.1637038270170329,-2.5329741863951973
3,0,0.00010000535912122193,0.010065445958256907,-2.494305526378988
3,1,0.00010001544022230339,0.010065445891738377,-2.508088316244003
