simu_idx,session_idx,Kp,Ki,Kd,lamda
0,0,0.9995587356816723,0.7412591004167237,-0.04615389377809172,0.7598873901021194
0,1,0.9969674110477701,0.7376921095252506,-0.042686838818645885,0.7498382345830088
0,2,0.9999992244357643,0.753416373866245,-0.0509132347555547,0.7567183546035071
0,3,0.9999856854730735,0.7171608334640283,-0.02783890026831196,0.7603164014491044
0,4,0.9999999999826314,0.7610365110201461,-0.05512256395589953,0.7400375098892155
0,5,0.999999999999249,0.7297614743547832,-0.04263198344886319,0.7588329513672595
0,6,0.9999965026132116,0.7325693404148422,-0.04772451298662614,0.763202959754245
0,7,0.9999999999999841,0.7601992522855808,-0.05445097608309106,0.7415702701579624
0,8,0.9999862634439659,0.7388398988121752,-0.04602620491950853,0.7520139435426182
0,9,0.9999999999832537,0.7557472019393755,-0.0500423630280374,0.7496853619054891
1,0,0.9999999941468646,0.7587020800071769,-0.06399032078649598,0.741238281530181
1,1,0.9999999979237182,0.6240239375869409,-0.025887532756146966,0.7795504075846708
1,2,0.9570290983495329,0.7920980719169537,-0.05834328674939778,0.7280751971603739
1,3,0.9999926665604153,0.7648035036883192,-0.06783176578091121,0.7390846388863991
1,4,0.999999399933525,0.7552945157453897,-0.06888737689416696,0.730072616312833
1,5,0.9999999999999831,0.76771265945628,-0.06281789555007362,0.7407891693776095
1,6,0.9999976258498274,0.7551497275142399,-0.06219141188059982,0.7424307370937552
1,7,0.999999999999884,0.7640013587079942,-0.06714405408716864,0.741379905400353
1,8,0.9999997551098866,0.76509133001651,-0.06927632388062273,0.7393137537527231
1,9,0.9999992416747735,0.7440356900022798,-0.055133509237368185,0.7448602246815024
2,0,0.9746382932137709,0.7550667908156283,-0.014601945415451349,0.689417112535093
2,1,0.9719582281594212,0.7587379893671384,-0.015158797872314484,0.6873087840425988
2,2,0.9999516206283555,0.7331629311542593,-0.022001876200723674,0.7010767729600583
2,3,0.9999999999928889,0.705972247491408,-0.010300498976410182,0.7038044092473739
2,4,0.9999999979548396,0.5766196325080917,0.02695938320096954,0.754581298829355
2,5,0.9995107653600254,0.7277036717514337,-0.015571071325990324,0.6919055921216065
2,6,0.999999999800226,0.7478676230531512,-0.02856692493101454,0.6900340818169344
2,7,0.9999999999700954,0.7477512056066329,-0.029203782146443293,0.6825341254331224
2,8,0.9999999999705633,0.7418002913041291,-0.021984840213016117,0.6902423661216732
2,9,0.9999999999978727,0.811620593955813,-0.08390722815702024,0.642827882516399
3,0,0.9999507827503171,0.7564221452877328,-0.09568501458034782,0.781637246000786
3,1,0.9999871036652215,0.7576767041646704,-0.09833123177851998,0.7810824867543844
3,2,0.999991634586758,0.7443325825178705,-0.09369004312569164,0.7920154638255987
3,3,0.9999966938249358,0.7617672920025168,-0.09569525349748437,0.7779992248785802
3,4,0.9987340021193185,0.7562842375586798,-0.09149699798433292,0.786653006266671
3,5,0.9999516207118181,0.7586422212387348,-0.09535845555945957,0.7836328637085714
3,6,0.9974369342704724,0.7701343076351551,-0.09872620770141134,0.7729666562215172
3,7,0.9999994273169884,0.7534993893406194,-0.09050866993663435,0.7788291910094365
3,8,0.9999999999817214,0.7678659720675997,-0.09424893719361227,0.7787038215570905
3,9,0.9865185135300116,0.7646571404764114,-0.09038887997568724,0.7784296322151188
4,0,0.2102406567420064,0.5037257441135321,-0.022002277590459772,0.980815604471881
4,1,0.21535602280059019,0.5191651904939928,-0.023723094008281452,0.9801278491026136
4,2,0.2132996683649467,0.5186756921704397,-0.022590067492245257,0.9795801713010739
4,3,0.20677934041565926,0.5266134241839978,-0.020312062012924355,0.9793831491303925
4,4,0.20777216270456533,0.5150992734201292,-0.02107768571340307,0.979861535696974
4,5,0.21416440610858029,0.511356931567959,-0.02382374495650018,0.9808944824386955
4,6,0.2101701085401392,0.5163731464312105,-0.02192458663052229,0.9797482438263438
4,7,0.21679901451919784,0.5187805213788615,-0.023315358528547075,0.9803235961405667
4,8,0.21389555385331852,0.5185264760351136,-0.022207052969516826,0.9792844201554436
4,9,0.21754194701714044,0.5028086664640032,-0.024536474189136372,0.9800263315899531
5,0,0.9999999998873811,0.7587882330852731,-0.02199365504496329,0.6999274066235499
5,1,0.9999703162465563,0.7385648248110529,-0.02392302657809309,0.7149636205951803
5,2,0.9999999999705297,0.7149839646329914,-0.04122141245241382,0.7343370041074067
5,3,0.999997866211444,0.7245095277940835,-0.02094248298597726,0.722971467389049
5,4,0.9534344727272354,0.7697822204780629,-0.011288647991203316,0.699104809360721
5,5,0.9999964937423413,0.6709983639491824,-0.006697365381476981,0.7466301791814138
5,6,0.9999967199685517,0.662316067184093,-0.005535855179159289,0.742624965164406
5,7,0.9999948140878978,0.7192260111121002,-0.025163362896247064,0.7243049721638993
5,8,0.07174598696402587,0.9999511630317386,0.5115760445887199,0.7001135442179831
5,9,0.9999999999955901,0.7465795306207216,-0.031432408519894796,0.700394340508953
6,0,0.9999778550892015,0.7656171036551325,-0.08850882848484237,0.7521299236856787
6,1,0.9999999986297742,0.8229076400907311,-0.1527942118974434,0.7400784392104555
6,2,0.9999999999980316,0.5929253904279657,-0.033488055539535745,0.8494887591461809
6,3,0.8668959291545052,0.8603686486015796,-0.045474635508728385,0.7308743126280721
6,4,0.9999999999903646,0.7668325134541794,-0.08889453482358273,0.7577242241289469
6,5,0.9999974841392527,0.7851403120111763,-0.09687302109121572,0.7467838423418435
6,6,0.9999516206793857,0.7619321070718085,-0.0883463658396096,0.7595554072708628
6,7,0.9999999999962492,0.7409141218077764,-0.0836917919579523,0.7688440464269467
6,8,0.9772991264634687,0.7828576539251845,-0.08364465989250817,0.7522215977319046
6,9,0.9999999984740593,0.6403861372034421,-0.053349967456824625,0.8009239072300245
