simu_idx,session_idx,lr,weight
12,0,0.3872288673879367,4.546476787690987e-15
12,1,0.3872288687727792,3.924257044169504e-11
12,2,0.3872288682436445,2.6813653049755907e-11
12,3,0.3872288673877762,3.8803035959645357e-16
12,4,0.38758481734131295,5.617956963537853e-05
12,5,0.43021282558121404,0.1072286232598817
12,6,0.3872288673878444,4.998649554425014e-16
12,7,0.3389823906155278,0.11363196723021356
12,8,0.3872288673877883,4.995772071729487e-16
12,9,0.3872288673878543,4.996116654608923e-16
13,0,0.42825009246255685,0.26359145263286177
13,1,0.4146613366189573,0.26819809473112804
13,2,0.4291632431195817,0.26618161104841137
13,3,0.4180572846661875,0.26209286316704655
13,4,0.4236141565702034,0.2624693640380938
13,5,0.423690697918061,0.2696313306915787
13,6,0.5442572958986469,0.26353458797248847
13,7,0.5574853726609214,0.2697116850736429
13,8,0.5418771868212556,0.25964623561926076
13,9,0.4257055065334088,0.2679679589532288
14,0,0.0767890788980591,2.595924211737553e-08
14,1,0.0767908683599814,9.722653740680151e-09
14,2,0.07846835883821586,5.580762441495538e-05
14,3,0.07110310818195059,1.7233248257028038e-14
14,4,0.07791600859046288,6.114701663475677e-05
14,5,0.07845640837396178,5.662622533846242e-05
14,6,0.08243213746090552,4.052776190710646e-05
14,7,0.07679199548535161,5.384117246950504e-15
14,8,0.07937104566292037,2.118113301494972e-05
14,9,0.07849061701809179,5.6101159955480695e-05
15,0,0.37796671691480366,3.656500442226595e-14
15,1,0.35179989602693656,0.10271020797978545
15,2,0.37602020369029737,0.092801401256816
15,3,0.37796671691429934,2.0305725665359868e-14
15,4,0.3779667792495185,3.0291584225371142e-09
15,5,0.2934562573932288,0.10459540335405555
15,6,0.3606057095428875,0.08132177191246127
15,7,0.37796672191601793,1.6812101709190054e-10
15,8,0.3580656337877679,0.11274119517946983
15,9,0.3779667245060096,3.275795939768576e-15
16,0,0.5086631191451638,0.19661325957651626
16,1,0.5235778195304743,0.2066135691148528
16,2,0.4039401447277983,0.19770420988964407
16,3,0.39286773806811176,0.21306174147674908
16,4,0.3890040395010349,0.19638861406601724
16,5,0.40220444675790723,0.2105851336284313
16,6,0.514542051472255,0.19216553792092628
16,7,0.47938762172316746,0.1940250724870031
16,8,0.3863738097628862,0.20121535345386912
16,9,0.3916060667599732,0.18491157331168412
17,0,0.14753528695375792,5.450797075436313e-05
17,1,0.1456138338902272,2.145708340051338e-08
17,2,0.14639074919489337,3.847433637074476e-05
17,3,0.14561570145071157,2.775531245399846e-16
17,4,0.14561570145076888,2.1801522659496435e-19
17,5,0.1466115614505643,3.41770091276215e-05
17,6,0.14561570145076128,2.776704844483452e-16
17,7,0.1456136276159039,2.4942202367511027e-08
17,8,0.14561570145079075,2.7805710090118775e-16
17,9,0.14561447803527428,1.5630552691898323e-08
18,0,0.2404793649158209,3.096877632099238e-08
18,1,0.24047860918259917,6.404403113518944e-05
18,2,0.24048064078199852,9.001278741377887e-16
18,3,0.24048071861034467,2.276976778322133e-15
18,4,0.24048071860878834,6.102620683858851e-16
18,5,0.2404794683877208,3.0316207424960335e-08
18,6,0.23999275192977407,6.830781373603562e-05
18,7,0.24049922636599605,6.297411324423823e-05
18,8,0.24050136748090947,5.803968097572366e-05
18,9,0.24048071859746165,3.472487684539575e-13
19,0,0.2565671074398624,4.705416637404249e-05
19,1,0.25620332528946665,8.364542866015924e-16
19,2,0.2562038906175413,2.24509379806725e-08
19,3,0.25620419144165046,7.271702781349977e-15
19,4,0.2565133591347616,6.27076405208284e-05
19,5,0.25645282235498185,6.279439573781923e-05
19,6,0.2562041914530785,3.3864854852550446e-15
19,7,0.25674594205270934,6.124966217827114e-05
19,8,0.2562041914524323,3.731009164525804e-16
19,9,0.2562041914524338,1.9611357850397666e-16
20,0,0.43063225455674065,0.26541219485673573
20,1,0.4363747077141708,0.2679986740725176
20,2,0.448191110095742,0.26817155483341903
20,3,0.45385075172859374,0.2667892318547286
20,4,0.4354435185132358,0.26687570585400705
20,5,0.44665624843860396,0.26173368275358183
20,6,0.44992535024011276,0.2693613524278147
20,7,0.44944310603722776,0.26808792277105997
20,8,0.43739070410543346,0.2741803139990322
20,9,0.4313374218464347,0.26600972250878685
21,0,0.19101466368375195,6.986571332772405e-05
21,1,0.19187964946540725,2.2981378331106377e-08
21,2,0.19188088447833554,9.126119430264736e-16
21,3,0.19134159346105972,7.115907959257011e-05
21,4,0.19073785988270495,6.753970686036681e-05
21,5,0.19124864955917642,7.124204831126301e-05
21,6,0.19100629955161172,7.135933861200608e-05
21,7,0.19107702981664929,7.268969124655116e-05
21,8,0.19115837335676697,7.06992265329157e-05
21,9,0.19188088447839827,1.8533753746915792e-16
