simu_idx,session_idx,p_c
0,0,0.04970638824132357
0,1,0.04876280495275959
0,2,0.05234003282691591
0,3,0.05118262042755787
0,4,0.04997135527584174
0,5,0.04992896467522748
0,6,0.052748775701435206
0,7,0.05068442759466215
0,8,0.05155069639246458
0,9,0.05242795341172167
1,0,0.052378380966969625
1,1,0.053685264436088266
1,2,0.05346128318516847
1,3,0.05107914686830898
1,4,0.05385072615632406
1,5,0.05342980061693395
1,6,0.050891437397621066
1,7,0.055807595328813756
1,8,0.054265044000888975
1,9,0.051540577189921014
2,0,0.039007489111708066
2,1,0.041768330477531375
2,2,0.03983473035017797
2,3,0.04100608160375437
2,4,0.038921700781024096
2,5,0.04227636995437909
2,6,0.040573222097413236
2,7,0.040491014868316806
2,8,0.03920293383800229
2,9,0.041381824880155745
3,0,0.0017417167088146373
3,1,0.0013866283961538228
3,2,0.0011341652027212932
3,3,0.0017052395075422438
3,4,0.0014214288565520463
3,5,0.0015186090899790758
3,6,0.0017496442700660555
3,7,0.002550299669574467
3,8,0.0013571971087042033
3,9,0.0009021332074937622
4,0,0.009551202412044681
4,1,0.010488133099195131
4,2,0.009679541173228416
4,3,0.010653327288005623
4,4,0.00969083966339541
4,5,0.010202858588839393
4,6,0.010274234366658034
4,7,0.009364196332993218
4,8,0.010418018107391696
4,9,0.009220941772903885
5,0,0.042869833757503445
5,1,0.0387361543456569
5,2,0.04233459206738267
5,3,0.04447820188105892
5,4,0.04127921788083945
5,5,0.043025582419745724
5,6,0.04122656844600218
5,7,0.04363980090083046
5,8,0.041772467332868504
5,9,0.042419262168152096
6,0,0.01465979413056474
6,1,0.015805067737901676
6,2,0.014062057017076862
6,3,0.01539080927890929
6,4,0.014275413882823726
6,5,0.0143943325634083
6,6,0.015945306490476836
6,7,0.01619009942437765
6,8,0.014236237198412952
6,9,0.015426579804110514
7,0,0.028521067636007806
7,1,0.02949495023894178
7,2,0.03082737634130623
7,3,0.0297377283648424
7,4,0.029603167276767164
7,5,0.030286417844077117
7,6,0.02819170397813059
7,7,0.029803035374625957
7,8,0.030308641925705447
7,9,0.028595056982838558
8,0,0.008160291511247399
8,1,0.008266902351590782
8,2,0.00837635149133173
8,3,0.008056155041584715
8,4,0.008197932885803519
8,5,0.008225086969590404
8,6,0.008306284471283029
8,7,0.008391130824007078
8,8,0.008539339842237976
8,9,0.00821916932890911
9,0,0.030076018905496646
9,1,0.028072943736392554
9,2,0.029604647868432313
9,3,0.02996169032538114
9,4,0.03022793089946381
9,5,0.02959069677419463
9,6,0.030104162278944843
9,7,0.0311289786051384
9,8,0.030428701460966563
9,9,0.030359160759706027
10,0,0.03017284826419361
10,1,0.029282719457361567
10,2,0.029659667485073146
10,3,0.0285028359352354
10,4,0.027830279128227393
10,5,0.02949882690755484
10,6,0.030228171255394242
10,7,0.030586719305462733
10,8,0.029623348020991168
10,9,0.031212486734663536
11,0,0.01803629560116877
11,1,0.018779281032117522
11,2,0.018275749723202117
11,3,0.017908125650203183
11,4,0.017660331791762452
11,5,0.017972142010679582
11,6,0.01954963297939332
11,7,0.018595989575516468
11,8,0.01858514306059697
11,9,0.01651485501790692
12,0,0.03585338535977112
12,1,0.03483325420890014
12,2,0.03404246324473649
12,3,0.035831062765811314
12,4,0.034553032952428384
12,5,0.036649240483543476
12,6,0.03356381999674043
12,7,0.03567854158159857
12,8,0.03321408635441525
12,9,0.03505760140294733
13,0,0.011147808564764201
13,1,0.011588016640167707
13,2,0.011673453663920065
13,3,0.011640393357981163
13,4,0.011347182945681452
13,5,0.011087829350127492
13,6,0.011905283823660543
13,7,0.011976985605980248
13,8,0.012272698351854927
13,9,0.011791459905445082
14,0,0.03179097801404692
14,1,0.03238591637639718
14,2,0.03341291676202625
14,3,0.03267192518318169
14,4,0.033094342995144584
14,5,0.0331008169121023
14,6,0.032379867257289204
14,7,0.03099445426450544
14,8,0.02904993540026452
14,9,0.032211140056969914
15,0,0.05059159654040746
15,1,0.05013808384219579
15,2,0.05091196902459741
15,3,0.052729027048198526
15,4,0.04827284980375652
15,5,0.04707701807430483
15,6,0.0523233961618129
15,7,0.051334377076910714
15,8,0.04947785203860508
15,9,0.05132775941780346
16,0,0.008208162756935911
16,1,0.006953536757327631
16,2,0.00794333602745966
16,3,0.008633593425641744
16,4,0.007968241901212193
16,5,0.00788337323415648
16,6,0.007182692050667649
16,7,0.007781484009383113
16,8,0.007806918499120608
16,9,0.008065234262127826
17,0,0.040005620402056304
17,1,0.03990602018588877
17,2,0.03940020117618799
17,3,0.03963843836941779
17,4,0.04144791935456038
17,5,0.040218785718972964
17,6,0.03908447130947603
17,7,0.03893742400608421
17,8,0.03655147541380253
17,9,0.037517247338100336
18,0,0.035130348622130145
18,1,0.037263189342438795
18,2,0.03743027283835716
18,3,0.03746044846838273
18,4,0.03600894942937519
18,5,0.035858061668948796
18,6,0.03886239523895403
18,7,0.03785305582002994
18,8,0.0379442261318236
18,9,0.03775301611832479
