simu_idx,session_idx,p_c,lamda
0,0,0.026399511660263858,0.9073515766277355
0,1,0.015489765215005342,0.9999999973631017
0,2,0.024218197040981014,0.7816043280474315
0,3,0.019956436034178227,0.9999999983354898
0,4,0.014075833604556302,0.9999999973134752
0,5,0.0206046807514209,0.9999999956298696
0,6,0.02359039855228916,0.8749729260343694
0,7,0.02258313121148645,0.8792893732890704
0,8,0.013939209878090567,0.9999999977642481
0,9,0.022707602733517674,0.9999999983307587
1,0,0.18266721804346117,0.041955162965942205
1,1,0.18310842420591364,0.045164373586428816
1,2,0.18148552514595026,0.04316765930132126
1,3,0.1812768507381732,0.04198386176017527
1,4,0.18276352432726597,0.04187512076841677
1,5,0.1957392583237744,0.0195071359538324
1,6,0.1817811931326292,0.04528390875933546
1,7,0.18287642051941472,0.044419790625957946
1,8,0.18198672615896658,0.046198642484969805
1,9,0.1817549537279208,0.04422953324707949
2,0,0.08223464145757181,0.14223390739540506
2,1,0.08907650687224365,0.11477297944825315
2,2,0.08975074725419216,0.11211843664211323
2,3,0.08547519049022906,0.12985316489887513
2,4,0.09122518433576324,0.10651782243868167
2,5,0.08741830015512349,0.11720475466763708
2,6,0.0965137308159862,0.07472446896712509
2,7,0.08759649706784252,0.12661762537260668
2,8,0.08380518186795739,0.13078972861869967
2,9,0.08710411879879448,0.12173426888804151
3,0,0.12503928963146652,0.1116401022027189
3,1,0.12172398900718587,0.12811357014747868
3,2,0.07905425201019771,0.44735588317289254
3,3,0.07853734398665294,0.4374614583662232
3,4,0.0789827849804953,0.42991609734425346
3,5,0.07593057014348631,0.45337882872415297
3,6,0.10900020652147208,0.2095637524360794
3,7,0.07244093139922798,0.4718930346608392
3,8,0.07669762740303993,0.43854752880907494
3,9,0.09636350249542366,0.3656135189545762
4,0,0.03900379463689802,0.06583341211937005
4,1,0.039146700542397814,0.06657080525575854
4,2,0.03874614949361335,0.06681943883059292
4,3,0.03891808703973309,0.06486652542082426
4,4,0.03911408426908688,0.07058848442494611
4,5,0.03903810059021359,0.06383539467869287
4,6,0.03908160990213582,0.06972706384093708
4,7,0.039053036001455155,0.06788008323628732
4,8,0.03903849328828492,0.06661720689341678
4,9,0.03905113215797912,0.06733613567096668
5,0,0.0385590600256028,0.7547417040238847
5,1,0.03021834543838808,0.9999999972993475
5,2,0.03404112703342302,0.9999999973142243
5,3,0.02295491049208269,0.9999999999999793
5,4,0.03919586019705984,0.9555720992502591
5,5,0.0387857630712076,0.8027651707793095
5,6,0.022586760948246045,0.9999999966841789
5,7,0.019157571042199784,0.999999997491198
5,8,0.04128303270556595,0.6838112019125054
5,9,0.022654228012217736,0.9999999974077012
6,0,0.04283920955324307,0.05423667262071772
6,1,0.04316639769538543,0.05208053675462415
6,2,0.04294325070113092,0.05143528492624017
6,3,0.04285590823055603,0.05295087808483521
6,4,0.04265829135790875,0.05363545823503697
6,5,0.04280231510930782,0.050960824248645294
6,6,0.042692872592099605,0.04979184303260864
6,7,0.042634288905239584,0.05040660869640352
6,8,0.04287449699884219,0.05281197373825511
6,9,0.04295157857606144,0.0536394638005526
7,0,0.060802265949063815,0.08389795893079999
7,1,0.06113028267437131,0.08080608748279933
7,2,0.06130161607045245,0.08061417451156562
7,3,0.06100827551076814,0.08163072443599151
7,4,0.06074184248779383,0.08338748155851469
7,5,0.06048429571478773,0.07583972881581831
7,6,0.06066048715025481,0.08432716205619167
7,7,0.061285010941351456,0.0819182091678671
7,8,0.06083137520495454,0.08435720723807709
7,9,0.06108727500997651,0.08193585027287598
8,0,0.18482479363205292,0.02897714885589726
8,1,0.18539563497797007,0.02915839309550319
8,2,0.18511637105567436,0.029271610527454736
8,3,0.19202002473261195,0.017536876807921407
8,4,0.18557127309922802,0.02782367572157352
8,5,0.18541935826899458,0.026223355714451935
8,6,0.18476754497628115,0.028143534838861933
8,7,0.1853470152941354,0.028101409975892094
8,8,0.1857657733816693,0.026746621457832482
8,9,0.1849284852611232,0.02757271048505454
9,0,0.011582759557869755,0.9999999962764926
9,1,0.010639489555445924,0.9999999965145006
9,2,0.011101257088041504,0.9999999983307587
9,3,0.011719099038051089,0.9930951258809741
9,4,0.006999992023671403,0.9999999977270646
9,5,0.006894798354700692,0.9999999973142243
9,6,0.01232531021342953,0.9999999999999833
9,7,0.0062695067711357015,0.9999999998326992
9,8,0.01262209862452688,0.9999999973410572
9,9,0.007517410103331059,0.9999999975691818
10,0,0.18351426071240046,0.02856304150928643
10,1,0.185799734171185,0.02983424379977815
10,2,0.1850847633319526,0.028060905115478558
10,3,0.18427331563458602,0.029292062584691986
10,4,0.18282299617968845,0.03487395054214689
10,5,0.18564705814390253,0.02875278722540049
10,6,0.18522566758359876,0.02807805012661415
10,7,0.18527981378098463,0.02732565772328667
10,8,0.1807742231148979,0.0318904501709558
10,9,0.18376876768378986,0.030698646336833415
11,0,0.05862182023080894,0.10891432907113337
11,1,0.05903726495190712,0.10899441903496407
11,2,0.05927169777960731,0.10454481526653289
11,3,0.05915726005016291,0.1106757531268344
11,4,0.059177139971064656,0.1087142608358421
11,5,0.05947185318482289,0.10603418939615618
11,6,0.058793122195791254,0.09532314107899534
11,7,0.05855606651464581,0.10583033224540198
11,8,0.05969997034002945,0.1070501133648776
11,9,0.059123559485927416,0.10520618460603864
12,0,0.03128760038282734,0.0552275107757945
12,1,0.031201748865439458,0.05719558633512506
12,2,0.03114800600063005,0.05485444486866527
12,3,0.031094224188394862,0.054892831565108303
12,4,0.0311353996053488,0.057989817065391865
12,5,0.0311200968874731,0.054067793069059324
12,6,0.030939609487997385,0.05446621534339157
12,7,0.030841890643197346,0.051502343231000426
12,8,0.03098257444673981,0.057550663396829835
12,9,0.031144529899384966,0.05600652871191823
13,0,0.12257422465160812,0.06517343941844185
13,1,0.10157239844984112,0.22236892317303397
13,2,0.08077985233022948,0.27180841555606866
13,3,0.07964957176021623,0.26589460590683645
13,4,0.10655007165268582,0.2308728664795847
13,5,0.12167359009166778,0.06276223517679556
13,6,0.07857212717454735,0.27992473092500536
13,7,0.09921010170261085,0.22087379828894285
13,8,0.08147412786245407,0.25152129212494717
13,9,0.08046320431201047,0.29914869555414125
14,0,0.029306979571639608,0.2785862358773631
14,1,0.028739216886455445,0.2703796522201222
14,2,0.029397332946985988,0.25947377113462244
14,3,0.032468529071997106,0.14671926346459027
14,4,0.026881842662421742,0.2616502438633886
14,5,0.029463338108858574,0.24855727027235477
14,6,0.030924150045474573,0.1881602044704616
14,7,0.02857493828542673,0.26325205842030713
14,8,0.028671128445470474,0.259709230016632
14,9,0.028660259195995234,0.2609382508320728
15,0,0.022584872022216082,0.08575971197983435
15,1,0.022588719307544764,0.08601852113130813
15,2,0.02220115487780938,0.0736000695221394
15,3,0.022634145714242656,0.07668610089959428
15,4,0.022634460774906762,0.08475207181855361
15,5,0.022697681585256695,0.08494584662251937
15,6,0.02266962427878202,0.0881907295907837
15,7,0.022592267164290455,0.0889701198269438
15,8,0.022505719570945857,0.08966029496655385
15,9,0.022429394078422753,0.08235752257695536
