simu_idx,session_idx,nu,kappa,omega
0,0,0.00015960801377939274,0.010065445891738377,-4.766443774941531
0,1,0.00010000232987874052,0.010058239471301973,-4.745681778530025
0,2,0.00010000243536581467,0.1667913222838055,-4.914254206603476
0,3,4.003832576547213,0.14773025151811764,-0.8486758255179592
0,4,0.00010000394050466315,0.012324575961078018,-4.7743224765007835
0,5,0.00010001537084822296,0.010064258565562197,-4.785620545467695
0,6,0.00010000998922551893,0.01006195812921736,-4.818808334353332
0,7,0.00010000295310863062,0.010060344460230184,-4.785781638035518
0,8,5.723798987633773,0.4285814856737216,-0.8690531801691311
0,9,3.7923723703521537,0.4119203067005145,-4.768295744264295
1,0,0.00010000254137595528,0.03541356121094212,-1.616750060804487
1,1,2.1280858319788125,0.38814635113760404,-3.3836669524095115
1,2,0.00010001031637514097,0.01006178354093447,-1.5952981745690333
1,3,3.5474634847644757,0.7242523419924208,-1.5083923740865994
1,4,0.8099879830066808,0.010000002618591802,-1.5883536052223726
1,5,0.000151857818660658,0.3492372107985453,-1.8106795601308956
1,6,6.19701367098731,0.7216497698449587,-1.554823338354036
1,7,8.399117313709297,0.1788222985715866,-4.8451773257779704
1,8,1.244829936326851,0.7674730457062287,-2.200354829604264
1,9,3.4677620148204715,0.4928664537550765,-2.056817783854372
2,0,4.480945532699348,0.387387521165835,-2.232427408589414
2,1,6.177173917869205,0.38814635113760404,-2.9667067391380746
2,2,5.607366894061478,0.1470898733583836,-2.3259965957379727
2,3,2.24133014302942,0.5203549297793134,-4.059634684275539
2,4,0.20606233694079878,0.041566409736739154,-1.5769451358236481
2,5,7.291190971536821,0.19020397396341734,-4.375132596763748
2,6,2.9498213413348267,0.6223426694631612,-3.358019206072605
2,7,2.356140238687373,0.23107354002787683,-2.9386830473984595
2,8,5.856561542235017,0.3997062934062229,-2.9609229222413216
2,9,6.177389968782407,0.16410354582602488,-3.615223652966947
3,0,1.4315897876045778,0.6475825212379409,-2.904501840199362
3,1,0.00010000150513884851,0.010064888887221254,-1.7942456969631921
3,2,2.66654589375475,0.01000000000117837,-1.8438123940567523
3,3,6.1810391471028945,0.7657382357827045,-3.3475241575014723
3,4,0.00010000055011202979,0.010065445891738377,-1.7835562995836607
3,5,5.239143316425395,0.6356975896096256,-1.6264794746552116
3,6,3.013014532342283,0.621853648862396,-2.5051153271432876
3,7,2.3628699551474703,0.41373095256356585,-1.743758955657725
3,8,5.492075130245287,0.312890537438283,-2.276875575494819
3,9,0.00010001025864781306,0.010065445867094082,-1.7624032007702877
4,0,0.00010001537084822296,0.010056622301432488,-4.999979047359421
4,1,0.00010001031637514104,0.010065263946979248,-4.999954623993614
4,2,0.00015960801377939271,0.010065445891738377,-4.999965819204078
4,3,0.00010000014750233182,0.010062088948724051,-4.999966922684322
4,4,0.0001000035685409386,0.010064870663951897,-4.999963313698453
4,5,0.00010001031637514102,0.010065235838426912,-4.999955948973632
4,6,0.00015960801377939274,0.010065445891738377,-4.999965819204078
4,7,0.00015960801377939274,0.010065445891738377,-4.999965819204078
4,8,0.00015960801377939274,0.010065445891738377,-4.999965819204078
4,9,0.0001000034224117357,0.010065445891738377,-4.9999658192037595
5,0,6.191528347185079,0.10287674179842989,-1.765340737798195
5,1,1.3462591969106925,0.15425191416365877,-1.7604232709133483
5,2,6.859771176120019,0.5148337898003024,-3.868484146639547
5,3,6.142854346616312,0.3876822144592772,-3.355803225202899
5,4,3.5802693375650625,0.367039641227038,-3.5561450204900145
5,5,3.1768778882700044,0.47741459544958353,-3.592034388588851
5,6,4.4262004134124915,0.3816402585634831,-1.8383720447160383
5,7,6.541099269566823,0.5868483958214323,-1.363262019644507
5,8,4.042610789906453,0.5027806070891132,-3.4843057551057335
5,9,3.819721915899926,0.5748302450180474,-2.959958311340693
6,0,5.599266723278259,0.38814635113760404,-2.4841479736237284
6,1,0.4087258861128956,0.02437948005452272,-1.713685075837441
6,2,0.00010000123458505042,0.36493483368230994,-1.996616486442016
6,3,2.5286278396002007,0.6072593747504025,-2.0734566713120275
6,4,6.2543118676378135,0.5579321015228955,-0.7369453628291792
6,5,6.180378084100072,0.642927022752082,0.34752415750147136
6,6,6.176839706825316,0.386629293122868,-0.6279550170664098
6,7,6.198033056826485,0.38814635113760404,-0.7155533128216823
6,8,0.8113444279996505,0.010000000000009621,-1.709309752214827
6,9,0.3904210536692353,0.010000000011858726,-1.686444520438638
7,0,6.106557076119783,0.7158160628491509,-3.5474444597996264
7,1,0.3596224031677501,0.07561167081593108,-1.7923629360001405
7,2,3.048265594317474,0.5639920749935998,-2.5163760956589623
7,3,1.8516995146993724,0.6771303516404854,-3.3493811437625345
7,4,9.999965072734065,0.7816065388677517,-0.6748640712325588
7,5,1.0434436238442804,0.0395713757082292,-1.7720790629469492
7,6,5.027773257214525,0.4541966064582008,-2.571759337407781
7,7,0.0713894874433389,0.18934142274741897,-1.8891999479680004
7,8,3.819721915899926,0.8541058230896349,-1.9580519617090368
7,9,0.12736563390283076,0.13868386013847767,-1.8361458338965218
8,0,3.7444768105062582,0.010000018327047444,-3.3604744744282735
8,1,0.00010000150513884851,0.08647596452861335,-3.3637236327655002
8,2,0.00010000339752050234,0.03267680208200836,-3.385480294218548
8,3,0.00025905158511057116,0.010000000270271089,-3.3514818206202954
8,4,0.00016293829491291893,0.010000009893060437,-3.3396925477639954
8,5,5.650471709494569,0.6220978464361707,-3.2464876780635796
8,6,0.00010000062672857144,0.010062382453116504,-3.303178749139718
8,7,7.639343831799852,0.6982596126983279,-3.38892840275095
8,8,0.00010001031637514105,0.01006420512639901,-3.3417427093205783
8,9,2.839061904916507,0.8206207193990402,-3.2496381692649834
9,0,5.173502418463469,0.4995522121927548,-3.8257129219441803
9,1,1.324771734138265,0.24283426232614247,-1.719331083635017
9,2,4.476548710650696,0.4876630031100305,-2.325982398944099
9,3,6.009183609295809,0.6045016246781202,-3.106431181261041
9,4,6.579469529465648,0.7649850571599514,-3.440145586320556
9,5,9.99994039198622,0.6084112150301892,-0.6985631557061913
9,6,0.4280828536018788,0.30492512044696063,-1.663541119412896
9,7,5.774870397297675,0.38814635113760404,-2.6724516382454206
9,8,6.180612052650129,0.6631029608122075,-1.6880000165489222
9,9,7.789299853510594,0.3881463511376041,-2.48674873060995
10,0,7.467492954273606,0.7656764353584515,-2.906296756077399
10,1,1.276613187452331,0.501425221351432,1.3803928729232364
10,2,0.5942024119161183,0.14839774224023256,-1.5215341033480472
10,3,0.5365491304912564,0.17877749056565062,-1.5447708302683345
10,4,3.47530682259897,0.81741442501432,-2.203491639279435
10,5,7.6402200201663995,0.3881463511376041,-3.118799991989902
10,6,5.8568994575310045,0.6835780157536514,-3.640252757496481
10,7,4.591541127856906,0.3337894496412939,-3.943265998504426
10,8,2.930575381755345,0.6170966730913522,-0.6763521883628762
10,9,6.559213990018337,0.7337949070850455,-3.346392033612843
11,0,0.00010001025864781306,0.06025612025212221,-3.7884994564461625
11,1,0.00028095278723388437,0.010000000072972774,-3.7826962279213827
11,2,7.455595454535784,0.010000000001443939,-3.7725337615678893
11,3,0.0001000163747435449,0.010065226244003626,-3.789528995730865
11,4,0.0001000013466321862,0.027416168024055314,-3.864696406265767
11,5,0.00010000216793605849,0.4051927812950552,-4.1225162061300065
11,6,0.000100010258647813,0.010065237729573403,-3.723149841720624
11,7,0.00010001537084822296,0.010062437180059454,-3.7182267759914676
11,8,0.00010227720690589721,0.08185580914177994,-3.80665052761106
11,9,0.00010000109326409604,0.3895233738766676,-4.108519181375305
12,0,0.0003257054093332696,0.3535761486843256,-2.19433230422011
12,1,4.142398463982327,0.9465110213694934,-2.059090715126632
12,2,4.719208461181211,0.5593043118357527,-1.7142558599423858
12,3,0.00010000157523790917,0.4498257815001126,-2.0847095338430663
12,4,0.00010109163297438863,0.013401850861095665,-1.8795466030440915
12,5,0.00010000032486833895,0.25945072124279084,-1.9420246590304413
