simu_idx,session_idx,lamda,omega,v0
0,0,1.6314353937355491e-09,0.9970789303968312,0.28348559359525155
0,1,0.9999338930386481,0.32067315413416964,0.9250388152033727
0,2,0.999958176080886,0.3220797441144595,0.28052226763070426
0,3,0.9999338930386481,0.3227487615633135,0.36385105938991946
0,4,0.9361000701156812,0.32268266798272943,0.36076253948434406
0,5,0.9999338930386481,0.32753408869850803,0.9013127036221101
0,6,0.9999999974389572,0.3240623514150749,0.3464607694767422
0,7,0.9999999987923275,0.3270591233163086,0.8389373491008522
0,8,0.9999999980065373,0.33052810056463333,0.854568098678565
0,9,0.9420513332131986,0.32514653417460254,0.28036875149022594
1,0,0.9999350118538306,0.41740408009629326,0.2006364977149441
1,1,0.9999999973368361,0.4268703197714951,0.5278746295328081
1,2,0.9999999978591543,0.4286168341222504,0.5504104577195658
1,3,0.9999999977459854,0.4265225655454107,0.455973091085977
1,4,0.9999338930386481,0.4317459513570061,0.2108355278831403
1,5,0.999999997172126,0.41634595956765136,0.1343083473921001
1,6,0.9999338930386481,0.4329240501624182,0.2398351040120477
1,7,0.9999999976535207,0.4217239482754151,0.4948067536173653
1,8,0.9999510108846376,0.4171702217224601,0.5522005366566021
1,9,0.9999999959585274,0.43102881476380284,0.1823004885689041
2,0,0.9999338930386481,0.39366744042156143,0.9999338930386481
2,1,0.9999422273785279,0.3975856865005329,0.9999999983307587
2,2,0.9999338930386481,0.39482341435210844,0.9999338930386481
2,3,0.9999338930386481,0.3944532374506439,0.9999338930386481
2,4,0.9999338930386481,0.3963220153533689,0.9999338930386481
2,5,0.9999338930386481,0.3953840882699995,0.9999338930386481
2,6,0.999948757253998,0.4025302375969864,0.9999999983307587
2,7,0.9999495180853646,0.393888975582939,0.9999999972991109
2,8,0.9999338930386481,0.39420184621549037,0.9999338930386481
2,9,0.9999338930386481,0.387562337589349,0.9999338930386481
3,0,0.9999515795036524,0.6129777767908924,0.9999999983894522
3,1,0.9999338930386481,0.6131829871884861,0.9724250602408606
3,2,0.9999338930386481,0.6011422535318677,0.9999338930386481
3,3,0.9999338930386481,0.6073256715038541,0.9999338930386481
3,4,0.9999999983377222,0.6008989867740023,0.999947112513316
3,5,0.9999338930386481,0.6244781669294309,0.999945836753817
3,6,0.9999338930386481,0.6046530620780277,0.9999338930386481
3,7,0.9999338930386481,0.6199273273742252,0.9999338930386481
3,8,0.9999338930386481,0.6080937176796459,0.9999338930386481
3,9,0.9999999976420239,0.6095297418662552,0.9999391452669923
4,0,0.9999338930386481,0.40272125657674396,0.24163974342271255
4,1,0.9999338930386481,0.4061421188292898,0.5475001784290094
4,2,0.9999999964390569,0.4081271388073104,0.2433767990597768
4,3,0.9999338930386481,0.3994186503082693,0.44819685134692433
4,4,0.9999338930386481,0.4049348610895309,0.473564843462879
4,5,0.9999227944593431,0.4170379310941876,0.2218746949652284
4,6,0.999964965270503,0.40419320497508254,0.18880355160113627
4,7,0.9999338930386481,0.4063414696249369,0.5372612979819968
