simu_idx,session_idx,nu,kappa,omega
0,0,6.051467476708866,0.697991938175658,-3.439725123388616
0,1,0.00010001537084822296,0.010065445891738377,-4.999965819202948
0,2,2.7545104993446703,0.0100654458917383,-4.999965830863316
0,3,3.847572418827417,0.38814635113760404,-0.6169253720267935
0,4,9.16851049546627,0.26904505839824855,-0.5217634522951897
0,5,2.356910114998869,0.0100654458917383,-4.999965821688228
0,6,7.624501422660426,0.7662927022752082,-2.752721034341629
0,7,0.00010001537602400846,0.010065234180938765,-4.999948008411027
0,8,5.789727619495264,0.7329210731255603,-0.6763565996285381
0,9,6.183673451231826,0.6498625596639602,-2.3337928671042376
1,0,0.00010000023725448398,0.010007010075158166,-4.999999237058667
1,1,0.00010131597353385831,0.010065252150715808,-4.9999999998794635
1,2,0.00010001537602400846,0.01006533072383162,-4.999948282789051
1,3,0.00010001031637514104,0.010064806435573625,-4.999959597891575
1,4,0.00013026817346580016,0.01000000178959275,-4.999966281762007
1,5,0.00039843179433483476,0.010091891129417082,-4.999896749299025
1,6,0.00010001537084822296,0.010055995892352823,-4.999966310831177
1,7,0.00010000043893823617,0.010061421664632484,-4.99996659954489
1,8,0.00010001668772967716,0.010058279540971219,-4.99997107277358
1,9,6.980419605234193,0.4856182527027477,-3.98491330320201
2,0,3.8194694123015522,0.6703435684160616,-0.6500625035702355
2,1,8.546131310527521,0.6097749849816789,0.48620809778959684
2,2,8.114990968734721,0.38814635113760404,-0.5362723058051415
2,3,7.818770195875803,0.7413619468235896,-2.331024533349922
2,4,5.672025870650465,0.3323787744393154,-2.7887354447263966
2,5,7.293349279611739,0.3621679078456337,-2.0181379975803675
2,6,3.8067899992203595,0.40658847538034226,-0.5330621140127749
2,7,5.694596569551468,0.33342411485201817,-2.177234267483807
2,8,6.08459394630486,0.6621206819084279,-0.5247917780779385
2,9,6.741921323155166,0.45144562701269103,-1.12976640460251
3,0,0.00015960801377939274,0.010065445891738377,-4.999965819204078
3,1,0.00015960801377939274,0.010065445891738377,-4.999965819204078
3,2,0.000157673972714035,0.010061799537904103,-4.999999998458934
3,3,0.00010001669224561887,0.010065149024861393,-4.999960588100074
3,4,0.00015960801377939274,0.010065445891738377,-4.999965819204078
3,5,0.00015960801377939274,0.010065445891738377,-4.999965819204078
3,6,0.00010001669224561887,0.010063350313178045,-4.999967035731679
3,7,0.00010000541554522257,0.010065195783442614,-4.999959844622638
3,8,0.00010001669224561889,0.010065225629690396,-4.999956865139379
3,9,0.00015960801377939274,0.010065445891738377,-4.999965819204078
4,0,0.00010000072328535605,0.0869215595676966,-2.5053760010965695
4,1,0.00010000258920734824,0.2271825592819528,-2.5895853764039054
4,2,0.00010000203898309814,0.010052640756295214,-2.370332646315224
4,3,0.00010000370360406624,0.01006122605072276,-2.3462490754275893
4,4,7.948531033279364,0.7737840757221502,-2.3634673675637927
4,5,7.739963614814592,0.642927022752082,0.07723577271581261
4,6,1.5540765911007437,0.7364597800583795,-4.464206291833918
4,7,6.180378084100072,0.7041926150603438,-2.358356541528545
4,8,7.636624228986811,0.2660099413583456,-2.360600995852509
4,9,6.394758534737719,0.6979876386191086,-3.3413743147877275
5,0,0.00010000358596979212,0.01006540676549318,-4.999964146150445
5,1,0.00010001669224561887,0.01006544030338448,-4.999954849908731
5,2,0.00015960801377939274,0.010065445891738377,-4.999965819204078
5,3,0.00015960801377939271,0.010065445891738377,-4.999965819204078
5,4,3.6402595954420525,0.388146351137604,-3.2836281203997557
5,5,0.00010001537602400846,0.010065171261303924,-4.999933905237028
5,6,0.00015960801377939274,0.010065445891738377,-4.999965819204078
5,7,0.00010001026150891696,0.01006588748562849,-4.999965825966666
5,8,5.250894193666632,0.33327867762137087,-2.0963491272780113
5,9,6.455719913637575,0.7649052510209053,-3.3475241575014723
6,0,0.00015960801377939274,0.010065445891738377,-4.999965819204078
6,1,0.00010000521862895187,0.010064899886850068,-4.9999630094882805
6,2,0.00010001537084822296,0.010058719258595264,-4.999970446190633
6,3,0.00015960801377939274,0.010065445891738377,-4.999965819204078
6,4,0.00010000102257334972,0.010047332285190815,-4.999967283631397
6,5,0.00010001031637514104,0.010065221218491389,-4.999944741068553
6,6,0.00010000243536581468,0.010060403800352155,-4.999995413077762
6,7,0.00010000243536581468,0.010065132360378651,-4.999967776582575
6,8,0.00010001669224561887,0.0100634794403437,-4.9999659167662776
6,9,0.00015960801377939274,0.010065445891738377,-4.999965819204078
7,0,0.00010000637587047785,0.010064827162591739,-4.999959186213606
7,1,0.00015960801377939274,0.010065445891738377,-4.999965819204078
7,2,0.00010001601664675448,0.010058516984482443,-4.999966489939503
