simu_idx,session_idx,p_c
0,0,0.19337809581317553
0,1,0.19060240647664006
0,2,0.1879007601714081
0,3,0.19530647760723585
0,4,0.20031516990601012
0,5,0.1946489826363712
0,6,0.19192141545111377
0,7,0.1935677279086857
0,8,0.1972420791071241
0,9,0.20896453284039318
1,0,0.2584504238758886
1,1,0.24008112854621574
1,2,0.24611517869396318
1,3,0.2502404536922563
1,4,0.24168720077099923
1,5,0.25134411312845734
1,6,0.2442023742356545
1,7,0.23827553584496028
1,8,0.24165268373275195
1,9,0.23965858352598263
2,0,0.10255893657748417
2,1,0.10697750989812489
2,2,0.09959632066761656
2,3,0.1050309299628962
2,4,0.09571106083808642
2,5,0.10330169916970862
2,6,0.09457199906398507
2,7,0.0971113036937983
2,8,0.1065096717521164
2,9,0.09748560683282767
3,0,0.21079845096834673
3,1,0.21874321183486176
3,2,0.21320759272706558
3,3,0.21380599686658036
3,4,0.22858991017751268
3,5,0.22369680363837477
3,6,0.220632359030679
3,7,0.2141482906056795
3,8,0.2214588563774449
3,9,0.22584798573061482
4,0,0.14713132497784917
4,1,0.15092749912957606
4,2,0.1657121364012543
4,3,0.16308041600604253
4,4,0.16142397765022812
4,5,0.15547550080019465
4,6,0.16529474485651013
4,7,0.16490933444670977
4,8,0.1664351089556906
4,9,0.1736733218392924
5,0,0.21613214553633195
5,1,0.2040868130221057
5,2,0.2080750723209094
5,3,0.20180721428206572
5,4,0.20196780648094725
5,5,0.1929913256714054
5,6,0.2106231063636425
5,7,0.2015876165971844
5,8,0.2168763815811782
5,9,0.20952979778973696
6,0,0.1840194823477169
6,1,0.18311632869646258
6,2,0.17522519956478702
6,3,0.16547950205638623
6,4,0.18031937703700895
6,5,0.1762858444597656
6,6,0.17357133013886536
6,7,0.17535494592100057
6,8,0.18838152746079403
6,9,0.17932944186231253
7,0,0.12433777673631573
7,1,0.14021066707619723
7,2,0.12377666456119547
7,3,0.1344044820633842
7,4,0.13680348803340253
7,5,0.1270758177559869
7,6,0.12656720539901692
7,7,0.13189672108738804
7,8,0.13188988360325887
7,9,0.12401070465143542
8,0,0.2788374266486069
8,1,0.30849600394505267
8,2,0.2987206372978852
8,3,0.30996568021704546
8,4,0.2964731197397568
8,5,0.2900349870159202
8,6,0.31413625526972455
8,7,0.2978177895052196
8,8,0.287943966505234
8,9,0.2781293734452764
9,0,0.14618335934130475
9,1,0.14174674013388064
9,2,0.1488443470636521
9,3,0.14609411288426638
9,4,0.14206943416317286
9,5,0.1396111921990973
9,6,0.14493433779259188
9,7,0.13083685295520064
9,8,0.13593604208685428
9,9,0.13915528219326773
10,0,0.17982734290016938
10,1,0.18549971604628918
10,2,0.18903997548936363
10,3,0.18137575377892073
10,4,0.1927002912272397
10,5,0.18535543682704075
10,6,0.18696356040357281
10,7,0.18026907303946682
10,8,0.18758595422124788
10,9,0.1852640050722965
11,0,0.2917479963391182
11,1,0.2885857036422792
11,2,0.29370394465391614
11,3,0.30504767173745345
11,4,0.2797907658003021
11,5,0.2964785521587675
11,6,0.30531858717005833
11,7,0.3024091895000184
11,8,0.2923792886282923
11,9,0.3074753042085201
12,0,0.18578263521050878
12,1,0.1849561870198391
12,2,0.1891937379085876
12,3,0.19067059825084656
12,4,0.18784811743612187
12,5,0.19037828831504683
12,6,0.1843823452512876
12,7,0.19673445372735135
12,8,0.19269893563580043
12,9,0.2043856547001981
13,0,0.18360600794021273
13,1,0.2020849431994147
13,2,0.18846758727515192
13,3,0.19842572455714233
13,4,0.19760290779611872
13,5,0.19195652558406526
13,6,0.1850370495059343
13,7,0.1972993118616337
13,8,0.19901468859787236
13,9,0.18963949870712804
14,0,0.21973858797981258
14,1,0.2181167582482549
14,2,0.22609549713322474
14,3,0.22565001815148014
14,4,0.22880107813614586
14,5,0.23909754505919098
14,6,0.22215688466069583
14,7,0.24380523786826902
14,8,0.22821228161194348
14,9,0.23127752399984497
15,0,0.15912677711756829
15,1,0.15028358273324396
15,2,0.14815622750657767
15,3,0.15448158194502487
15,4,0.1506279918423084
15,5,0.14593040073218885
15,6,0.14763122174979318
15,7,0.15318923211061067
15,8,0.14271498072729208
15,9,0.15707532431837445
16,0,0.24786444273883776
16,1,0.27180424781062196
16,2,0.26090880822284396
16,3,0.2736819152758205
16,4,0.2561745192744146
16,5,0.2592104939134268
16,6,0.2495146299196462
16,7,0.26058087162796995
16,8,0.25147180774796724
16,9,0.2661749354382153
17,0,0.23961465300582144
17,1,0.23625642199942987
17,2,0.2315582461579458
17,3,0.2340961480537328
17,4,0.23992758778774415
17,5,0.24435808476084545
17,6,0.23615392390037057
17,7,0.2407002027032411
17,8,0.22979825138535476
17,9,0.23211986635099568
18,0,0.26563054205803055
18,1,0.2376184839268743
18,2,0.24897145765905448
18,3,0.24728265704063448
18,4,0.24057249153220295
18,5,0.24683544042931213
18,6,0.2476300566699227
18,7,0.2454761135304898
18,8,0.25063984849487525
18,9,0.23816600091873613
19,0,0.1588204791452531
19,1,0.16390970523052845
19,2,0.17481105055778473
19,3,0.16566577475273292
19,4,0.15026341141690353
19,5,0.16315481860156714
19,6,0.17312254168066826
19,7,0.15211008984312305
19,8,0.15696954600305665
19,9,0.16878510833323063
20,0,0.1673788999954986
20,1,0.17628357692004648
20,2,0.1724956599387476
20,3,0.17673981945852574
20,4,0.17981908443406025
20,5,0.17649692364156036
20,6,0.1835061134954083
20,7,0.1711660599259433
20,8,0.17547604814642612
20,9,0.17444159862265673
21,0,0.2959179593858449
21,1,0.27472385178647074
21,2,0.27673343983106863
21,3,0.27455859847596054
21,4,0.27133002819931384
21,5,0.26866277462452415
21,6,0.2733262996942695
21,7,0.2688188270476822
21,8,0.2872476412097143
21,9,0.2871299422139297
22,0,0.2006211683151685
22,1,0.19356332807992874
22,2,0.1905060390284457
22,3,0.2009523706260742
22,4,0.19339816456947695
22,5,0.19968608397935675
22,6,0.21623943510829016
22,7,0.20778397057155695
22,8,0.1945936220657299
22,9,0.1982349421739541
23,0,0.17225041024154975
23,1,0.18018224956918638
23,2,0.17572197759887462
23,3,0.17139323423497618
23,4,0.18194468954170792
23,5,0.17868066255423212
23,6,0.1756867425561184
23,7,0.17499756003189187
23,8,0.17199335293055787
23,9,0.17392756651000832
24,0,0.13109262309450107
24,1,0.1263318410140326
24,2,0.1332175319865778
24,3,0.12876786994689998
24,4,0.13620325293035293
24,5,0.12786631872728838
24,6,0.13001298079451548
24,7,0.13669988973078878
24,8,0.13078887603475225
24,9,0.12169869855985686
25,0,0.2984591137366705
25,1,0.28366640711213403
25,2,0.2738892592894045
25,3,0.2868050678598057
25,4,0.2872758120858143
25,5,0.29922402571456685
25,6,0.2816732655053165
25,7,0.30520830706846386
25,8,0.2998972937570795
25,9,0.2932818793198253
26,0,0.13542728706074667
26,1,0.15543541635344832
26,2,0.15639953018857758
26,3,0.13933441523754173
26,4,0.13656120891276066
26,5,0.1523794035080025
26,6,0.13570751301383532
26,7,0.14163210149700578
26,8,0.14517151649652774
26,9,0.1445627878731441
27,0,0.18972052917486215
27,1,0.18414269983798073
27,2,0.1904466060372469
27,3,0.18182694496252272
27,4,0.1771797027198764
27,5,0.1909078179354257
27,6,0.18420412716442178
27,7,0.18262494888113906
27,8,0.1958157450198551
27,9,0.18709735224535232
28,0,0.12806532491199607
28,1,0.14658140519783688
28,2,0.13948784887894464
28,3,0.12099697091212518
28,4,0.13806162129429067
28,5,0.13882657296956727
28,6,0.13430331966657022
28,7,0.1313437265766208
28,8,0.1271161295519531
28,9,0.1413691082939728
29,0,0.2895135516382318
29,1,0.2956450632645987
29,2,0.28770783665773364
29,3,0.29140686384813447
29,4,0.29138071924243725
29,5,0.29019139858418846
29,6,0.2981511398508253
29,7,0.27523391249242996
29,8,0.2931642950386649
29,9,0.3042074816592413
30,0,0.14916738133484228
30,1,0.16193568982428344
30,2,0.1573418366350472
30,3,0.1510817053493671
30,4,0.15009185784273107
30,5,0.16279095287989684
30,6,0.16179857625997604
30,7,0.1548174809951685
30,8,0.15827313717998504
30,9,0.16577600123963343
31,0,0.2081515769654134
31,1,0.21460379142655403
31,2,0.2180899425687969
31,3,0.2235407015077438
31,4,0.2211970985724366
31,5,0.21915137073930444
31,6,0.21356387765625875
31,7,0.21909590110066912
31,8,0.23047084638180648
31,9,0.21889035417279845
32,0,0.12670090936551806
32,1,0.13535107610734387
32,2,0.14290769492825164
32,3,0.1339338849639048
32,4,0.1342633165896668
32,5,0.13545686109716337
32,6,0.14860183276446312
32,7,0.13287062096475252
32,8,0.1357768522386579
32,9,0.14195825760130176
33,0,0.16238397844675562
33,1,0.14711532887299716
33,2,0.15012673833089688
33,3,0.15133836651379748
33,4,0.1484963209748276
33,5,0.15667944508251577
33,6,0.14785665847960205
33,7,0.16046019656327085
33,8,0.15443819823104576
33,9,0.1466778327263392
34,0,0.16728169448658078
34,1,0.14958360522530204
34,2,0.15248088919584973
34,3,0.15281963946574723
34,4,0.1554868643256516
34,5,0.16566156520470884
34,6,0.16804894869511905
34,7,0.15257321943316549
34,8,0.15673607644132137
34,9,0.16730739577295523
35,0,0.13235781012923425
35,1,0.13194408690235357
35,2,0.13409445674345596
35,3,0.14273652512450122
35,4,0.13647691248728266
35,5,0.13614578382567907
35,6,0.136825585124109
