simu_idx,session_idx,Kp,Ki,Kd,lamda
0,0,0.2021694086958918,0.9947282712242578,0.024105017853013635,0.9999999999999694
0,1,0.19245209043811037,0.9992750886701622,0.03013912833027799,0.9999338930386481
0,2,0.18211416080231646,0.9999539090844931,0.03628801790640128,0.9999999999999231
0,3,-0.042491358308318496,0.9999999999999087,0.1573565691512126,0.999933892906992
0,4,0.19839321803666077,0.9984707850530004,0.02424151204360935,1.0
0,5,0.21172333812571678,0.9905751034334624,0.017414139400148725,0.9999999921091033
0,6,0.19639472316396125,0.9999964890039407,0.029692018959459866,0.9999339300657308
0,7,0.1986923114522039,0.998206264174689,0.026026141975038972,0.9999999999999855
0,8,0.27521489382510267,0.9758950431200073,-0.039368329485825325,0.9999999960746526
0,9,0.19447899260945098,0.9999999999967745,0.030026995222715003,0.9999338930386481
1,0,0.3600722996231701,0.9999562284337865,-0.06702820687581,0.9999999971280604
1,1,0.2949190206047868,0.9999618775366126,-0.0036802948599209753,0.9999999999842177
1,2,0.5085005861778642,0.999997695521993,-0.19638566877176025,0.9999999999997264
1,3,0.3328076311239348,0.9999999938064295,-0.05276869566338384,0.9999999627658711
1,4,0.2912663858331292,0.9999999999647208,-0.0013718312912584098,0.9999338930386481
1,5,0.42129582740558574,0.9999999998953744,-0.05615762401924712,0.9998775617762701
1,6,0.2522465394898578,0.9999999999999951,0.016042713977200272,0.9999335014651086
1,7,0.29303768148197074,0.9999358949583633,-0.003551694707077755,0.9999338930386481
1,8,0.29769223763518676,0.9999999999979429,-0.003723370644173618,0.9994454697966094
1,9,0.29006965512670146,0.9999623544875291,-0.0027783207467025174,0.9999338930386481
2,0,0.21136172744122841,0.9975742774269989,0.026084391053367153,0.9999999970369012
2,1,0.21495690818720545,0.999943983101467,0.026029272225162582,0.9999338930386481
2,2,0.41414886845345256,0.9476339648169186,-0.1422254872286938,0.9999999962761771
2,3,0.24266796731958862,0.9923666870594758,0.0019371337045890938,0.999999999658783
2,4,0.21055302647970967,0.9998922782677993,0.02680263654553909,0.9999338930386481
2,5,0.2143326997122476,0.9996326869241304,0.025391384406884165,0.9999346139123955
2,6,0.23290319453459507,0.9958492369500518,0.022206571872781203,0.999999973167728
2,7,0.2111182303567595,0.9999453680996777,0.027024982653587142,0.9999338942749174
2,8,0.2096939383703362,0.9979205496550678,0.02575139772042779,0.9999338930386481
2,9,0.2165408242035066,0.993743089836244,0.0241908414987349,0.9999338930386481
3,0,0.0574371416910168,0.24811897297951896,0.003505947242362874,0.9996652781014288
3,1,0.05836086860195892,0.24924307619697395,0.0033041934401308545,0.9996727207244878
3,2,0.058037930819366874,0.2474214822269813,0.0031447358038202656,0.9996651039074665
3,3,0.042924077091952444,0.30251259308146283,0.017739962274025182,0.9999336143610659
3,4,0.059691700903862416,0.2466119205610952,0.0021185704496774625,0.9998550198294557
3,5,0.0577099721376444,0.2490420701752308,0.0031417373908828893,0.9996727311493853
3,6,0.05787045997370726,0.2496881588698521,0.0038259838149375786,0.9996784502231518
3,7,0.061379186543047456,0.2478631312357973,0.0014252227893101765,0.9998520125689657
3,8,0.05684203302888379,0.24963629622387476,0.0036388573437102227,0.9996889814776089
3,9,0.058409028047282964,0.2492381657979253,0.0027409401234044124,0.9996758999655343
4,0,0.0722007555715479,0.36790080721245755,0.010423828108542064,0.9998047540549834
4,1,0.07661910635452314,0.3648585318565556,0.008390572359250264,0.9999339272852544
4,2,0.0737195790440013,0.36534872221324693,0.009886878762886743,0.9997452681377192
4,3,0.07169667412777889,0.3692586168886544,0.011015869139715402,0.9998090534182795
4,4,0.07321223663153534,0.3684828681973683,0.009890701837880045,0.9997662028496268
4,5,0.07253105019404837,0.36636053812439673,0.010741302049923088,0.9997349339563817
4,6,0.0738121825668144,0.3679492433965588,0.010184708009129363,0.9998044455051601
4,7,0.07192685411791748,0.3687629400388485,0.010323801571820326,0.9998288155110265
4,8,0.05972311050484255,0.372365159057001,0.01758621821298425,0.9999397296987539
4,9,0.07164281564201654,0.36779773089859336,0.010156396908308012,0.9998164531745594
5,0,-0.003622969425665026,0.999940700835863,0.15483415223689445,0.999999999998806
5,1,0.08157430172637728,0.9999999999999345,0.10570210251515673,0.9999338932346358
5,2,0.25740562440554027,0.9999999999999509,0.013972789306840278,0.9999338930609719
5,3,0.4304036233851515,0.9999548731913886,-0.1234085295457783,0.9999999989354341
5,4,0.30809184083228536,0.9999656993202019,-0.00973061158801952,0.9999333369616247
5,5,0.388073359451492,0.9999999999876317,-0.05870914829345223,0.9945864155501445
5,6,0.2990080731309112,0.9999999999999799,-0.00950479711153095,0.9999338930968101
5,7,0.3078471388593615,0.9999354472460535,-0.012440011975131591,0.9999338930386481
5,8,0.30427339555628224,0.9999649876770336,-0.011700361204851906,0.999999999998999
5,9,0.3062042909022118,0.9999663408111241,-0.013373227307408883,0.9999338930386481
6,0,-0.03970965489632366,0.45232368117050253,0.08324164087294417,0.9999999999632205
6,1,0.1339403800056551,0.437650792645253,-0.006973978124056256,0.9999999607597517
6,2,0.12597021827608396,0.4329646257239807,-0.0025538078510223003,0.9999339769625483
6,3,0.02995238361147133,0.4440915922894049,0.04645698751182935,0.9999999999999547
6,4,0.12489606464622723,0.43369482838881984,-0.002756025403089828,0.9999345819486475
6,5,0.12436464027271649,0.43386312147726175,-0.0020947152208093773,0.9999339157716675
6,6,0.11835125831803187,0.4453465636374006,0.0015842087327715458,0.999999996859018
6,7,0.11768957058598403,0.4261306441198204,0.000999847892418759,0.9999999999999785
6,8,0.12482429144768302,0.43457879255447657,-0.0029404453663120864,0.9999338930386481
6,9,0.12430985616782282,0.43753350759169657,-0.002151969400887961,0.9999999968139142
7,0,0.4576514177879293,0.6838927598313954,-0.24733651182535524,0.9999356474507447
7,1,0.0737737569742846,0.7678658669868157,0.0564617688743802,0.9999999999999948
7,2,0.14719332219605114,0.7496258121646199,0.018424267957368973,0.9999338930546484
7,3,0.16495118574716047,0.7203028878730596,0.008944959676883685,0.9999338930386299
7,4,0.3636224991013909,0.7037172420752044,-0.09383611453315988,1.0
7,5,0.14807655136767675,0.7467809606421747,0.017947121523746366,0.9999338930386481
7,6,0.1501781304848477,0.7527305005006935,0.016553228295071276,0.9999999999999997
7,7,0.14417711193320257,0.7532700558997922,0.019468299180147038,0.9999338930386481
7,8,0.09489657453698203,0.8084876847591392,0.04572923064220886,0.9999999975556816
