simu_idx,session_idx,p_c,lamda
9,7,0.1456284074317731,0.8743301121568281
9,8,0.14562958088654435,0.8743385355883267
9,9,0.14561995774358338,0.8743432531903276
10,0,0.057045708497840256,0.6757786506959966
10,1,0.057045706483838325,0.6757786915420906
10,2,0.05704573274683308,0.6757767390823182
10,3,0.05704571541259922,0.6757784794374053
10,4,0.05704570695105313,0.675778685951462
10,5,0.057045706331374076,0.6757786932956539
10,6,0.05704570439870995,0.6757787127924596
10,7,0.057045706976433574,0.6757786857008057
10,8,0.0570457067371144,0.6757786882945602
10,9,0.05704574819137239,0.6757781197112092
11,0,0.012859920390868017,0.6161394361225073
11,1,0.012859811470300412,0.6161886338109015
11,2,0.012863042390167048,0.6161362765623928
11,3,0.012860580648062964,0.6160715702361396
11,4,0.012863043677318829,0.6161350673317785
11,5,0.012863043503992444,0.6161362319922447
11,6,0.012863043634222,0.6161362362890004
11,7,0.012863043522588768,0.6161351341594569
11,8,0.012863043547735264,0.6161362328299768
11,9,0.012863043707082224,0.6161362365327511
12,0,0.052909446905713066,0.09398435159461133
12,1,0.05290944671073698,0.09397502390092746
12,2,0.05291911338161156,0.09400169177805368
12,3,0.05290944812629237,0.0939700283436292
12,4,0.05290945465693525,0.09397000196591795
12,5,0.05290944540935713,0.0939848332271616
12,6,0.052918347181184724,0.09394470121239042
12,7,0.05290944770705548,0.09397003621142051
12,8,0.0529094712681178,0.09398401489278248
12,9,0.05290944803059826,0.09397031210840878
13,0,0.10252343317563092,0.14131904650133725
13,1,0.10252343158656534,0.14131905140112866
13,2,0.10252343338821425,0.14131907896806956
13,3,0.10252343270578343,0.14131904781947896
13,4,0.10251625672631416,0.14131110212243927
13,5,0.10252345373135056,0.1413189768977812
13,6,0.10252343927070758,0.14131924366782753
13,7,0.10252342460598843,0.1413190875540891
13,8,0.10252340024012616,0.1413194370638815
13,9,0.10252343227445823,0.14131904900690537
14,0,0.10932762109708317,0.9605748526283163
14,1,0.10932745082872415,0.9605756507533817
14,2,0.10932762633252635,0.9605748110990822
14,3,0.10932666507854055,0.9605669890955212
14,4,0.10932763208923768,0.9605634503705865
14,5,0.10932761570954676,0.9605748684542702
14,6,0.1093275998229009,0.9605749203050409
14,7,0.10932761312432576,0.9605748778381515
14,8,0.1093232077444424,0.9605761313644469
14,9,0.10932761668901976,0.9605748637097866
15,0,0.15020395614028909,0.08760560731984587
15,1,0.15020396372575492,0.0876078416398869
15,2,0.15021620790536544,0.08759921643399081
15,3,0.15020401373855763,0.08760709059773295
15,4,0.1502039596746668,0.08760560361989105
15,5,0.15021691016768185,0.08761017204449828
15,6,0.15020396312298806,0.08760559550085636
15,7,0.15020392830668242,0.08760573664990136
15,8,0.1502039541976054,0.08760743232224795
15,9,0.15020428278481332,0.08761261755729537
