simu_idx,session_idx,lamda,omega,v0
0,0,0.6154804978022885,0.019216366328966644,0.9999999970079699
0,1,0.7131417731735199,0.019145618109102855,0.9999338930386481
0,2,0.6506978789476243,0.018277322765067255,0.9999999970236505
0,3,0.6975507851503406,0.018994998653645474,0.9999339592354954
0,4,0.6837846563973676,0.018866636144069783,0.9999999981171626
0,5,0.658123861597449,0.01878966172334873,0.9999999999997111
0,6,0.6151318575452996,0.018704449150649647,0.9999339366603662
0,7,0.7379713269219249,0.019558809630123738,0.9999999979627979
0,8,0.7893427715498977,0.019242242384369487,0.9999999999999174
0,9,0.6290588166223215,0.01965290480239606,0.9999999983307587
1,0,0.9999999989683521,0.02616661308478744,0.9999547405180644
1,1,0.9918241347949077,0.024889135918656387,0.9999999988803172
1,2,0.9827027009945624,0.024476680235310237,0.9999999972991109
1,3,0.9999999990834894,0.025482058598414296,0.9999576137693342
1,4,0.9999999990850815,0.024564826149984995,0.9999534514304038
1,5,0.9999999986494109,0.025184657139712286,0.9999582748480553
1,6,0.9446347962222309,0.024236824751555416,0.9999340214824706
1,7,0.9999484105453675,0.026431529713987118,0.999999996692603
1,8,0.9999980086593138,0.024255332954901766,0.9999999990010664
1,9,0.9999999981727861,0.026274785832985616,0.9999827298723113
2,0,0.9999999989456202,0.03259808238485212,0.9999478847015918
2,1,0.9615944115731344,0.03190400106395951,0.9999338930386481
2,2,0.999999998125672,0.03004144033450033,0.9999731328280144
2,3,0.938100179775674,0.0290482083284137,0.9999999985514032
2,4,0.8942737920751591,0.03221953713017222,0.9999339195704565
2,5,0.9817115797298231,0.03364341591242549,0.9992266491952811
2,6,0.9691508672126092,0.030751357010730097,0.9999999973134752
2,7,0.9796133682503525,0.03281392534775339,0.9999335844229799
2,8,0.9999999993898454,0.03140149590451625,0.9999513724268234
2,9,0.8916668729455214,0.028481886947997703,0.9999999999999155
3,0,0.9999999990791526,0.04842839601262269,0.999983449632229
3,1,0.9999799618082021,0.05879820021760008,0.999999999945908
3,2,0.9999999990790827,0.05514722116871859,0.9999881696283713
3,3,0.9999713278336886,0.0549766062087007,0.9999999984680461
3,4,0.9999999972991109,0.05315426157775998,0.9999365032248804
3,5,0.9999528665976799,0.056210018321614354,0.99999999758608
3,6,0.9999500007313983,0.054165315832236015,0.9999999999425082
3,7,0.9999686428108236,0.05206381925383817,0.9999999991292107
3,8,0.9999999974537802,0.05944691818246495,0.7119976104186421
3,9,0.999999999163123,0.05246918013903606,0.9223293791187657
4,0,0.9999775831560669,0.016547565618068714,0.9999999972991109
4,1,0.9999999972991109,0.017349673315707123,0.9999914956940811
4,2,0.9702531797577068,0.01434511477028725,0.9999999968752872
4,3,0.9999999989683521,0.016948607116248557,0.9999699803976997
4,4,0.9999999984860786,0.017407127617418,0.9999474102296403
4,5,0.9999999982876383,0.017482167469897128,0.9999466896189032
4,6,0.9589675178294634,0.01595774690014875,0.9999338930386481
4,7,0.9999999989859782,0.015780759704799138,0.9999532111590211
4,8,0.9999999988670759,0.016502688207359912,0.9999566053074129
4,9,0.9999999984939062,0.015656382860808605,0.9999808158431127
5,0,0.9999743447645574,0.07102114697697576,1.6692412542945777e-09
5,1,0.9999900874940341,0.07185086763875796,2.7008890848931755e-09
5,2,0.9999338930386481,0.07549018463687711,6.610696135189609e-05
5,3,0.9999999979509583,0.07439884992517411,2.9951249671848685e-05
5,4,0.9999365848663482,0.07436124918534852,1.6692412543081302e-09
5,5,0.9999338930386481,0.07623197761525145,6.610696135189609e-05
5,6,0.9999999985968089,0.07926319548156491,1.2719158541305292e-05
5,7,0.9999356178395284,0.07548009492682596,2.4598690901391136e-09
5,8,0.9999835921145439,0.07036286868090556,2.083881865975806e-09
5,9,0.9999401015354407,0.07290401617958077,1.669241254301354e-09
6,0,0.9999515856349888,0.020210849453828388,0.9999338930386481
6,1,0.999976170260145,0.019344298069618585,0.9999999983307587
6,2,0.9999999983827961,0.018723221199825578,0.9999400176694884
6,3,0.9999798299370688,0.024279992044396296,0.9999999983307587
6,4,0.9999999984966855,0.02045341969165237,0.9999606281878777
6,5,0.9999609729954825,0.021545347207444263,0.9999999973992721
6,6,0.999956296092202,0.021608769770672713,0.9999338930386481
6,7,0.9999999973963425,0.021514363439175396,0.9999505359214093
6,8,0.9999999986098017,0.022080157308215855,0.9999496408378398
6,9,0.9999395079588937,0.01882556322293634,0.9999338930386481
7,0,0.96169497157382,0.039015171852330506,0.9999999977761109
7,1,0.9999751814758424,0.039795439866293594,0.9999999973142243
7,2,0.9739438955862609,0.03750178054683422,0.9999999979831581
7,3,0.932808631996155,0.03811283921555883,0.9999338930386481
7,4,0.9999999980117253,0.04092756021302593,0.9999784857209509
7,5,0.9999626456204335,0.03357226540235787,0.9999338930386481
7,6,0.9999999990799111,0.042443146073424226,0.9999710515584618
7,7,0.9539569251505967,0.04025873686139245,0.9999999971808832
7,8,0.9825928332244366,0.04262060924554953,0.9999999986960022
7,9,0.9999350435094472,0.04256231944585966,0.9999999983307587
8,0,0.7952470251853471,0.017807767945948218,0.9999999988880762
8,1,0.8396486152086795,0.021353314161558983,0.9999999975918799
8,2,0.8434949519372332,0.02161784750817395,0.9999999967583009
8,3,0.8488708667254947,0.022011685349808314,0.9999338930386481
8,4,0.856802413347277,0.018647968841242,0.9999999972991109
8,5,0.8890964420634117,0.019731766998606244,0.9999338930386481
8,6,0.8725418674239096,0.022267620940745497,0.9999999973745
8,7,0.841219797375004,0.022085604555102813,0.9999999975222015
8,8,0.7999753717148321,0.018354631427737467,0.9999999980658639
8,9,0.8806295200940308,0.020894918625846547,0.9999338930386481
9,0,0.8928040488939133,0.031708562519763756,0.9999999978932596
9,1,0.9244128143362624,0.03560992875244573,0.9999999984497485
9,2,0.8754503914381652,0.030581837331047225,0.99993394965089
9,3,0.9520153605608789,0.031411824271204286,0.9999999983307587
9,4,0.9434263776050115,0.0339310972688497,0.9999999983307587
9,5,0.9510273586923215,0.03008287424503139,0.9999999944125599
9,6,0.9758873073068172,0.03165254939911072,0.9999339403117684
9,7,0.9734218432295789,0.03208487884593178,0.9999999988496965
9,8,0.9365062800670129,0.03386883206452265,0.9999339843408311
9,9,0.9128004049735414,0.029937028696826882,0.9999999975090235
10,0,0.9999999977336966,0.06524148165703385,0.9999482823476198
10,1,0.9999376335358876,0.06726858439364727,0.9999999996059455
10,2,0.9999999967646477,0.06795636942591098,0.8927349336770977
10,3,0.9999338930386481,0.06678989465908308,0.999945967397139
10,4,0.9999999983307587,0.061192342395112724,0.9999847132189488
10,5,0.9999999973183772,0.06637122443233008,0.9999451015285795
10,6,0.9999988762810865,0.06501576563882416,0.9999999972991109
10,7,0.9999446302506114,0.06601860607189225,0.9999999984963548
10,8,0.9999999973539048,0.06849533651998577,0.7996216718557382
10,9,0.9999385867146173,0.05763414785846746,0.9999999985152445
11,0,0.9999999984385145,0.03058312852706537,0.9999657503004298
11,1,0.976470237815549,0.02894504259839887,0.9999999969131838
