simu_idx,session_idx,lr,weight
0,0,0.15685614413391813,0.5874540062717669
0,1,0.1367846315840447,0.5854262892139331
0,2,0.13625064240086748,0.5864664493044541
0,3,0.14752706234229257,0.5889645687216528
0,4,0.1372840849385232,0.5874737463845219
0,5,0.14613704550857826,0.5830001406466736
0,6,0.14186647991489862,0.5852751509225915
0,7,0.15543345156500396,0.5832517687520203
0,8,0.1437035890458483,0.5823204954706538
0,9,0.14740478911270363,0.5889272893828529
1,0,0.21061217695876258,0.5771563011613113
1,1,0.1957869035399984,0.5830125001836889
1,2,0.2011450717698947,0.5834813951892378
1,3,0.19523415368826924,0.5803701572705621
1,4,0.20412879584941454,0.5823462324979148
1,5,0.1989813087657791,0.5798545169947371
1,6,0.19699237853347723,0.5792478388167628
1,7,0.1998220777188468,0.581046392021386
1,8,0.19793839741194358,0.5821424518835623
1,9,0.20396680109396914,0.5812629535715452
2,0,0.12571833496903165,0.6055991971514765
2,1,0.12400937086493494,0.602190429862551
2,2,0.13739269899350762,0.5982040264392208
2,3,0.12582181457109437,0.6007619369622775
2,4,0.12466339220193899,0.6040575110034642
2,5,0.127161882526187,0.6023604835674439
2,6,0.1184809830963752,0.60360195390243
2,7,0.12444929244848855,0.6022634418162863
2,8,0.13836004340464209,0.6053700747496668
2,9,0.1374050373018325,0.6021968551972019
3,0,0.15718240595015412,0.5516179684547353
3,1,0.16249675788091192,0.5578623168347483
3,2,0.1656986560982357,0.5529446360474994
3,3,0.16984012869608284,0.5594194938669071
3,4,0.16283807666943828,0.5507349902308374
3,5,0.1533635324374861,0.5555856485241352
3,6,0.1525444372647506,0.5564760433302933
3,7,0.15588995743275263,0.5569281635341414
3,8,0.15702766389507122,0.5538859940103987
3,9,0.15708682851746153,0.5548169125895255
4,0,0.14061210662062595,6.109204886301683e-05
4,1,0.1363137646007494,3.722150152434008e-13
4,2,0.13986029834893485,7.640597131884676e-05
4,3,0.139609454864336,1.4668394230882397e-13
4,4,0.14352471663408706,9.538634745366967e-06
4,5,0.1365570245451073,3.0529143558175506e-13
4,6,0.13690670135260288,5.681888497500727e-14
4,7,0.14172946463874897,5.691232423209194e-05
4,8,0.1395395079037465,2.4569033293798722e-08
4,9,0.13990900692885777,3.544512255620408e-13
5,0,0.17865310487242736,0.6013411607966732
5,1,0.17421961395536156,0.6012085597687303
5,2,0.18082185503335813,0.6003219509865461
5,3,0.2039311660653902,0.5988616505022887
5,4,0.17455497898463324,0.6006816744270319
5,5,0.1772657759792254,0.6019519845563891
5,6,0.17864047195647392,0.5998604996777596
5,7,0.17785691887143176,0.6015834797231718
5,8,0.17508681155185515,0.6018264548997597
5,9,0.1742935071197604,0.6026549138965466
6,0,0.17961376962614506,0.5701471776752327
6,1,0.17170044441476678,0.5645855792073482
6,2,0.16539255521489796,0.5713333788727321
6,3,0.17359215086227225,0.5709903417306903
6,4,0.1599432254334559,0.5664776195301156
6,5,0.16346291824161707,0.5681855033746124
6,6,0.1671188200249187,0.5665192887274376
6,7,0.16166448389874818,0.5663528674117907
6,8,0.1628875123293133,0.5684757427778497
6,9,0.16663897997987576,0.5675419550432543
7,0,0.1591039791193298,0.6133827271065593
