simu_idx,session_idx,delta1,delta2,hrate,nu_p
0,0,7.941011997910471,18.928875131599426,0.022862122055268976,1.7535471021637725
0,1,8.536630214470385,18.424480102753662,0.02515447825393106,1.8396353164348498
0,2,10.084871859944162,18.572337875716652,0.020698493994266317,1.9885611832709629
0,3,38.37306234789034,180.85504845703537,1.5551378836081578e-07,2.6392002903253835
0,4,16.285224156127605,16.314285153833804,0.022055592245543747,2.6397532831858586
0,5,9.387189515653006,16.382417699159394,0.02381281372163184,1.954745203368788
0,6,10.582428261211065,17.22771595464692,0.02039101445642418,2.041571227044091
0,7,9.117510321644048,17.206072706630557,0.024480764119969804,1.933325217927909
0,8,17.154326689559948,14.142330115674058,0.015284977616703735,2.574933202724917
0,9,4.868163467781059,6.348392389748603,0.23455373981488334,2.3935433391000447
1,0,4.522940825014133,11.36634700715621,0.01899799970671808,1.2612627037413648
1,1,6.6418595986321876,14.334868870854157,0.017938320252024888,1.7311125855698686
1,2,5.87588195712826,13.37218081425006,0.01915684442593384,1.5911496086923198
1,3,7.62344206929737,15.953226843569446,0.015242463907618357,1.910120160028913
1,4,7.124266468256073,14.705446436632869,0.016652631466444124,1.7756646336724307
1,5,6.782699987417336,15.436112281284043,0.015910022008368167,1.7502204321277168
1,6,98.31817027809085,386.2317808574686,0.1629764631059882,3.624085304341558
1,7,15.177093630824402,24.47823481193628,0.01336709627957873,3.0744030561052806
1,8,6.6724234433751395,15.558247681739656,0.015639667112380656,1.7001918173633255
1,9,5.016423565911089,13.133672808078122,0.019407816249569988,1.3665562395014228
2,0,7.594572043846398,51.118440046299234,0.12141034757048678,2.3342681656855158
2,1,8.985770695172377,125.87224548628443,0.0913412918341303,2.313878202621938
2,2,15.116782708035343,15.649751485078866,0.19907470834990332,3.0642993621835264
2,3,15.844860896967415,8.988047538751289,0.17076066305369625,2.987237376834349
2,4,32.20449024129234,499.499998742555,0.022939351892847702,2.821116103752938
2,5,6.577971001933349,499.49999921305,0.03784134651300107,1.711097960316953
2,6,252.815260030966,201.91621356068302,0.11305372845129771,3.2013723358891104
2,7,46.47881339774114,499.4999991197045,9.811796174293953e-14,3.000377373477306
2,8,18.83790140378973,1.010000021485266,0.1057346748389218,2.8671907940460737
2,9,11.698184655321118,16.528625323129155,0.2801923863171693,3.0306695735223643
3,0,8.178624435851493,18.19986704512556,0.01764509341733389,1.8834834125941646
3,1,5.920166506356232,14.988481235437943,0.019343322949646143,1.4929334179548446
3,2,98.832027891627,24.972688297687096,0.1401570012006122,3.6238433442483275
3,3,5.779259980317066,15.093218352924607,0.02062702889880957,1.4856536527992645
3,4,6.008205007608117,14.609405950499546,0.02025128640121075,1.5910853074291174
3,5,7.585013481281018,17.10969669893639,0.015965453632606708,1.8369680428635309
3,6,15.299797477234348,21.67720956274708,0.013326114839650164,2.928319614021533
3,7,5.546989002181042,13.216693910219137,0.022712215483262497,1.4703860693940796
3,8,15.276125332255965,24.506404226622923,0.010594260085225292,2.857576319277303
3,9,6.003660989662358,15.569175994715499,0.020891628396224375,1.5885278992658003
4,0,11.189799526798504,33.22739660142512,0.024003849816738802,2.0193169586781443
4,1,7.371935465457665,26.804238362920305,0.03049274676180476,1.64698962100558
4,2,8.790962897796993,23.92658406874453,0.027906759281148375,1.838044407179481
4,3,9.11483198674332,24.578876609671664,0.026793168458231698,1.8590802637369235
4,4,8.965453447714737,29.694204721097456,0.024215451215771466,1.803642390805005
4,5,5.103501171511579,19.428624390086476,0.03971671282925639,1.3922189574125614
4,6,7.938241483420427,24.729380805698323,0.024547587979399318,1.694006245960479
4,7,8.233639287486694,25.686778022321246,0.030876679671013017,1.8042129416062374
4,8,73.44509642579098,499.49917535817,0.295165577864561,2.788697705048868
4,9,11.252192742485589,36.441150981550855,0.019851279743016828,2.0137176567987973
5,0,6.187300891161806,14.507568106105692,0.02279591361825906,1.45793001144392
5,1,5.492918616806435,13.140512527342628,0.027995904549358998,1.3423003059265148
5,2,14.580602545030326,18.93600216848534,0.013144819538007172,2.4088261668847233
5,3,5.830850597439251,14.94064781293799,0.02738575914183854,1.3954460209500252
