simu_idx,session_idx,nu,kappa,omega
0,0,1.0498089774985986,0.20899370436333148,-2.5347165149024247
0,1,0.7440423815218572,0.22699961459728804,-2.5453927607306643
0,2,1.4190184118733227,0.388146351137604,-3.509429701187912
0,3,0.8190279000972485,0.2145564515070846,-2.512601466552297
0,4,0.8800819996400913,0.22816248735496633,-2.554019058669801
0,5,2.564021674217219,0.38814635113760404,-3.6473008969676286
0,6,3.8218912454734713,0.36434427336715597,-2.4174341446938308
0,7,6.0676931823583296,0.6427556831830868,-3.347833424582914
0,8,4.653436975127033,0.6138613008420306,-3.3470281028169473
0,9,0.31809015122908163,0.34679256924003016,-2.6425770057410793
1,0,6.063327684864543,0.38814635113760404,-2.350813188647137
1,1,4.272506071579076,0.16411615342900085,-2.0704942683399254
1,2,9.99994039198622,0.24370729772479177,-3.345935929636603
1,3,6.180447753851686,0.4765598988015015,0.18932473725097365
1,4,3.820130475304375,0.24359693120865067,-3.3313624037282406
1,5,9.999949278975413,0.5190361483405465,-0.03549215952195017
1,6,9.199056395402614,0.38825224481486076,-0.669243075775459
1,7,2.6026575743327,0.37014754106290837,-4.089734933251098
1,8,9.412243634060166,0.5591684809664682,-4.055461111035405
1,9,7.738861853710403,0.35911086696814787,-3.3475978721133446
2,0,9.99994039198622,0.38814635113760404,0.9787137637477912
2,1,9.999999999998995,0.020735031664203717,-2.8160849378023833
2,2,2.56692463752903,0.07568305245364086,-2.8500553069725263
2,3,1.2903416499456644,0.09875151586442081,-2.8653018488365616
2,4,5.668141654635162,0.11594054574290691,-2.9399208681395668
2,5,9.999940391986218,0.38769684344864647,0.28419813179161
2,6,1.3864529216478285,0.28142971508276665,-3.37878265353367
2,7,0.9316468446071668,0.09801720683757978,-2.8722113874101147
2,8,4.445070708999662,0.05893815626587463,-2.8339435406362066
2,9,3.8197219158999256,0.38814635113760404,-4.735342258834368
3,0,4.023620825179802,0.12911623689127985,-2.085741936580003
3,1,9.056531280096712,0.388146351137604,-3.4903413175417013
3,2,2.355938616984316,0.21985914009879126,-2.2990961228567675
3,3,7.836905147804388,0.6225794549238948,-3.9788294610067974
3,4,0.14445570261294266,0.07744090544647282,-2.089293885920235
3,5,3.4528196090657985,0.3166679111868075,-3.637364994437852
3,6,9.999940391986222,0.36316582607644343,-3.3531934182634746
3,7,3.4820106594656868,0.11496048833075445,-2.1906114056749466
3,8,0.12621751172943146,0.054973195010150244,-2.094934486762411
3,9,1.4573017111063888,0.261984659276582,-2.2960837743820464
4,0,9.999940391986222,0.38814635113760404,-0.8704416630809766
4,1,9.121549161769444,0.43479366642187356,-0.8395938005915322
4,2,1.8000234488422202,0.12696035442084522,-1.5006578313182442
4,3,9.99994039198622,0.36703963927958716,-2.288608109760148
4,4,6.182752949983121,0.35354397049901853,-4.684539815247744
4,5,3.7835526073658126,0.21231345052942274,-2.772875403513463
4,6,6.715507655452615,0.6222045990426199,-2.3098179697597137
4,7,6.15392881271583,0.6558856381818041,-2.717665885089037
4,8,2.576361661923407,0.22019090336825164,-2.158932435810977
4,9,2.203414958048595,0.1436350391044619,-1.5668799938952302
5,0,2.594831062365884,0.40898762312344084,-2.3267959351919414
5,1,3.8312821375901382,0.1484341649424936,-1.6513157983068794
5,2,7.631480699687775,0.36965288576221766,-1.5541329744544488
5,3,6.2046593169267465,0.3924005124363841,-2.3518882216070818
5,4,5.904200602283811,0.13454005839987201,-1.764612892527411
