simu_idx,session_idx,nu,kappa,omega
20,3,9.99994039198622,0.38814635113760404,-0.6700546339622427
20,4,4.0017315459593625,0.5053693406327524,-2.2726318036880917
20,5,7.635593757333538,0.8039136938253287,-2.0952301134489297
20,6,3.4586721976352512,0.1493071359338254,-2.1920274328100193
20,7,2.479693622087863,0.6198275269030928,-3.6105702982074765
20,8,9.999940391986222,0.8560990107850461,-3.3382010935767266
20,9,1.7716363727748474,0.38760695534034195,-2.1790978640900667
21,0,4.7450508657845765,0.388146351137604,-4.863946736089039
21,1,4.918487941611163,0.523292650222258,-2.8052624524391074
21,2,9.999940391986222,0.38814635113760404,-3.9236987058950628
21,3,9.99994039198622,0.6861267746527946,-4.120697795883031
21,4,0.29129886900816526,0.3929669345023034,-3.1244887465589355
21,5,9.999940391986222,0.3540489159264574,-2.326650718762967
21,6,4.455220685918472,0.17987584688724492,-3.5023032680244577
21,7,5.736926342921407,0.1614002252784088,-3.6867247114487762
21,8,3.3293846531320037,0.1529877131728624,-3.3165884200719016
21,9,2.279933211630055,0.177627817461514,-3.3158410032217116
22,0,9.999940391986222,0.33297554203677127,-2.8355139667819795
22,1,7.366149911234231,0.09555667461384679,-2.279996866624521
22,2,3.0279131704847333,0.14914671046049874,-2.343954089724549
22,3,8.814293805459982,0.08699832422311349,-2.2658566214599607
22,4,9.99994039198622,0.3276976643979792,-1.9609363993818536
22,5,6.0294995249418,0.2444664391968985,-2.880969462823549
22,6,5.850816184188245,0.24265854730505884,-2.7996730317090743
22,7,6.180127221189673,0.382156458419074,-2.071974929328319
22,8,3.7500067649951703,0.3272369043967616,-3.980520409109415
22,9,2.353925029200955,0.3886083025243127,-2.3053724722126034
23,0,7.774722783957081,0.6111524868971736,-2.5773865867018197
23,1,4.833630650572772,0.19030924365381588,-3.254621916984285
23,2,2.4647391719990113,0.153003051665633,-2.6282090749563123
23,3,2.4152749940057703,0.19528055128983987,-2.700510930568596
23,4,7.807362693666356,0.5846655208961307,-4.36877702382975
23,5,4.235599893293348,0.11505743581771306,-2.6026157061564406
23,6,8.15247057320158,0.622344657850211,-3.9677565996943374
23,7,9.99994039198622,0.45950709538717804,-2.778950620699398
23,8,3.6665532555827025,0.1285925894876495,-2.629472845986201
23,9,1.9869018594691017,0.17136831229336158,-2.6445870067297146
24,0,1.6612272892142588,0.20047686937270334,-2.735367288242599
24,1,5.935934896334479,0.6441840077519245,-3.9992772591041543
24,2,3.296923592070897,0.6187939186228169,-2.8084238737301264
24,3,5.0164642646497235,0.8826804958513963,-3.2402339589858453
24,4,6.426998551431369,0.6227292728306146,-2.661991748493571
24,5,7.212566737833622,0.7660154690289563,0.34749077802796435
24,6,3.7010804914520135,0.388146351137604,-1.304695851241478
24,7,2.36356368861834,0.4633822779638793,-1.3490034243063045
24,8,3.477370034714821,0.38814635113760404,-0.6860721374960961
24,9,5.213940956190997,0.38814635113760404,-3.4401095696968778
25,0,5.90313123955122,0.40532330464601346,-2.2588884832427216
25,1,2.1103760115886123,0.2022425553474234,-2.412917330939705
25,2,2.059958223065407,0.20485571148551826,-2.3947716014327316
25,3,2.2489259710723917,0.2628839643717134,-2.8877844373064256
25,4,7.990855627869426,0.3931210998908391,-0.6647827050648756
25,5,0.3261353192705312,0.5205122260367921,-2.7294048122105723
25,6,7.6060036777719535,0.10900658635497827,-2.3599674561089645
25,7,6.258618477144796,0.6218869897564396,-0.650582600017358
25,8,9.75984246543716,0.09515788194021643,-2.317529334725939
25,9,3.6219399328331714,0.388146351137604,-1.741840568611288
26,0,9.99994039198622,0.6770244579632287,-0.4659609803603977
26,1,1.8785033516953014,0.2323594397703578,-2.5173972683143044
26,2,2.258213065164004,0.20240185748318154,-2.445903699209073
26,3,4.9297601777402305,0.3883157884177202,-1.613393659556197
26,4,9.318204169510041,0.6257598949403069,-2.3263026564419707
26,5,1.6343454312435877,0.2452492286123543,-2.5470298217143275
26,6,2.578516672424758,0.19891166468557453,-2.451707343767206
26,7,8.662771575342934,0.36576286910734185,-3.153783050512187
26,8,2.2736592629856895,0.20748539879206895,-2.4793482172978276
26,9,7.631528652591453,0.6061992509672042,-2.7441236908448174
27,0,8.075547304031693,0.6210778156637884,-2.325625771212846
27,1,1.4602342178649974,0.7900994015184161,-1.745868098629876
27,2,0.8747810733544378,0.29505999003527583,-1.9906253258707587
27,3,9.999940391986222,0.6435258333645154,-0.643900239752736
27,4,2.286391281365436,0.18305570645106448,-1.8807613657547004
27,5,9.99994039198622,0.38811301324886704,-1.368647956611826
27,6,7.98271738451012,0.09794904005421172,-1.790142676648749
27,7,9.99994039198622,0.38814635113760404,-3.4779879859586456
27,8,1.4026637299379037,0.38814635113760404,-3.8294353800584764
27,9,9.99994039198622,0.48525067676386335,-2.158769502522013
28,0,4.89296656967918,0.34655714893240636,-4.382228727873704
28,1,9.196841813513538,0.09196117562610484,-2.1783695275208936
28,2,9.999940391986222,0.388315297886791,-0.6737620787507366
28,3,3.140077192803997,0.15529741591930615,-2.224575376700165
28,4,9.99994039198622,0.621576415616144,-2.35360530818421
28,5,2.4601302795645443,0.6218536488623958,-0.7507283307131922
28,6,9.99994039198622,0.3931210998908391,-3.9826697924026297
28,7,8.698563280261599,0.31554996540768976,-3.9112269011607594
28,8,9.927923738419222,0.0884827021366869,-2.167287236112024
28,9,1.7364234777761152,0.640956702041431,-2.650776861383907
29,0,6.266215297449149,0.3808473193406456,-3.0395082923970276
29,1,8.42285293694485,0.5643741004860205,-2.808829147489539
29,2,2.0871506036256995,0.22364064326689173,-3.4543798106102876
29,3,4.18863240980853,0.15771732366682314,-3.378878278052623
29,4,9.99994039198622,0.6219241760678551,-3.07579341782502
29,5,9.99994039198622,0.625205445923638,-4.460537451205852
29,6,3.840900412282908,0.5123341938714476,-2.3262379212492643
29,7,9.999999983502693,0.09989318580136863,-3.30590730600729
29,8,6.900269897874955,0.388146351137604,-4.814704693195491
29,9,8.251840439666118,0.4007541151009526,-0.6754933919862482
30,0,5.264073753864629,0.5492760871084315,-0.6698493792543717
30,1,9.99994039198622,0.7111218931743752,-1.1691547250808267
30,2,7.415471814470751,0.6208565192545126,-0.2921832023918036
30,3,6.174999836735983,0.5563484916956795,-0.8133894266156652
30,4,5.245013996675666,0.3877542316372679,-3.8615884030511136
30,5,2.9070229957182363,0.3881463511376041,-2.2701277625171454
