simu_idx,session_idx,p_c
0,0,0.061395633279250655
0,1,0.05664159154681215
0,2,0.06738894695454636
0,3,0.06489578665405601
0,4,0.059064971294521804
0,5,0.0641904976103497
0,6,0.06674269147872251
0,7,0.05794595300284889
0,8,0.06470237154849641
0,9,0.06723076533384302
1,0,0.06612547586002045
1,1,0.0675498531938607
1,2,0.06756700463341662
1,3,0.06647576960255391
1,4,0.06800685151545545
1,5,0.06794275745672511
1,6,0.06581117739103315
1,7,0.06894614445047384
1,8,0.06852575437277647
1,9,0.06725899046585052
2,0,0.053344354178805176
2,1,0.053493107670593884
2,2,0.05285236993281024
2,3,0.05422485973407874
2,4,0.050856452182913396
2,5,0.053605998833520345
2,6,0.053276635652530095
2,7,0.05300023191499853
2,8,0.05338982419931525
2,9,0.05297191996090465
3,0,0.0213346585987534
3,1,0.02142824482391875
3,2,0.021136735054992074
3,3,0.022256196633876985
3,4,0.02210786360924306
3,5,0.021034072112519255
3,6,0.021388514415419044
3,7,0.02254494992274068
3,8,0.0216667082865592
3,9,0.021587849619217045
4,0,0.028702043496076097
4,1,0.030849836818501557
4,2,0.028611512936645205
4,3,0.029311230860192296
4,4,0.029050370250401893
4,5,0.030118532087971193
4,6,0.028882317496360208
4,7,0.02853274916347365
4,8,0.02828387916249306
4,9,0.02822880974508557
5,0,0.06504456215017375
5,1,0.05837608653768306
5,2,0.06441337583080646
5,3,0.06584187615050786
5,4,0.06307536304280037
5,5,0.0648793839889905
5,6,0.060295169386983344
5,7,0.06453902313358947
5,8,0.062373734109109576
5,9,0.06304286119354424
6,0,0.03286364347429631
6,1,0.03348389840322853
6,2,0.03267530269319449
6,3,0.033026835509680684
6,4,0.03323390510682294
6,5,0.03286047027213335
6,6,0.0322340725639369
6,7,0.032698667202869236
6,8,0.03184752980512728
6,9,0.03340487764968088
7,0,0.043807528590171965
7,1,0.04503980818125155
7,2,0.04507079090251953
7,3,0.044811410324157516
7,4,0.04525879834398677
7,5,0.046197673920506284
7,6,0.04385205854424852
7,7,0.04511251975716336
7,8,0.04531886355129487
7,9,0.04425148134348193
8,0,0.029307682345840233
8,1,0.029801191081676663
8,2,0.02902476143520279
8,3,0.02949300742065389
8,4,0.029023895950568628
8,5,0.029162978109240966
8,6,0.028866611244713958
8,7,0.02864412815810022
8,8,0.02959433622103876
8,9,0.02867593766560759
9,0,0.042844411703357975
9,1,0.04177607264444295
9,2,0.04266251682550661
9,3,0.043063773370281465
9,4,0.042647843979998254
9,5,0.04306155381285871
9,6,0.041950506113272376
9,7,0.0429349458936417
9,8,0.04296792361198527
9,9,0.04330670286561096
10,0,0.04632386241512996
10,1,0.04612748086001513
10,2,0.04597984009080738
10,3,0.04688225886069055
10,4,0.04514822861901683
10,5,0.04557427554876865
10,6,0.04669997977188361
10,7,0.04718610304057367
10,8,0.04581501465153292
10,9,0.04619497605853601
11,0,0.036507092171610904
11,1,0.03682772474145004
11,2,0.0363347762594904
11,3,0.037373630718087365
11,4,0.03558692682745076
11,5,0.03640930112980486
11,6,0.03784371698840251
11,7,0.037102356380200506
11,8,0.036699200530074846
11,9,0.03579652757948895
12,0,0.05145464246153454
12,1,0.05232810334590475
12,2,0.05105065616616823
12,3,0.0519492625183417
12,4,0.05114039983909924
12,5,0.052316126586304
12,6,0.05205265208319531
12,7,0.05296995968056899
12,8,0.05122777058399103
12,9,0.05196303132128973
13,0,0.02948579309237303
13,1,0.030117643151231808
13,2,0.02940732606603809
13,3,0.02984998243157773
13,4,0.029219915107353885
13,5,0.029437225107556475
13,6,0.03105307476047752
13,7,0.03092214653797076
13,8,0.031609655173548114
13,9,0.029826363024112963
14,0,0.04716268259678954
14,1,0.038473807821241685
14,2,0.04764773849324997
14,3,0.047122262772735776
14,4,0.04778404257281222
14,5,0.04834606718097439
14,6,0.039571025666193554
14,7,0.038715281064837986
14,8,0.03730891335920177
14,9,0.04801637310737491
