simu_idx,session_idx,T1,T2
0,0,0.12051156252538632,1.2563871040037993
0,1,0.09509537199782156,1.4655159024780506
0,2,0.2229075876076109,1.0426549942432484
0,3,0.07119611521000042,1.427483340262627
0,4,0.10573130502354276,1.1109173039610447
0,5,0.16870343969055424,1.133962470326196
0,6,0.22103144156356636,1.0027451609271605
0,7,0.22277648733559346,1.005635520569539
0,8,0.1461006482712853,1.2476607650185036
0,9,0.1471165846327915,1.2632333412850207
1,0,0.1229177548981124,1.2189630181621536
1,1,0.3031340108354119,1.125374846691923
1,2,0.12385232964166192,1.1589441587024616
1,3,0.131497494125085,1.1607712637235998
1,4,0.1557673745369383,1.2872207014868047
1,5,0.27705337255327334,1.2435073707801831
1,6,0.5413397643706201,3.829301004037784
1,7,0.2755664998249511,1.179677500653973
1,8,0.11096492803434262,1.197566625482904
1,9,0.03398095869433101,1.541058004692715
2,0,0.34652510434101813,0.8787295437586372
2,1,0.07767094563962942,1.2585160698851245
2,2,0.10164968329227328,1.258900264179672
2,3,0.13897872087128219,1.1281568431393227
2,4,0.07962476679640529,1.2536873734902072
2,5,0.036777041435237606,1.3184248393732216
2,6,0.07842342984075922,1.2000385765447361
2,7,0.12631989235484106,1.1065921142883255
2,8,0.19440663774322947,1.0284927531545212
2,9,0.07867708794680174,1.2016822585097582
3,0,0.12802145996837047,1.230438566321875
3,1,0.09607651303082758,1.4812504350121969
3,2,0.11888765345941371,1.2304090998147466
3,3,0.0866041810957859,1.3455923517637836
3,4,0.12490721451912408,1.225649056936051
3,5,0.11810463053083858,1.2197739324925885
3,6,0.12538760570548194,1.1658403679781955
3,7,0.09409510089648955,1.3432285279133485
3,8,0.10562058243160885,1.2174784746571738
3,9,0.09610432256039515,1.3060775833524918
4,0,0.12223276863074099,1.2145447087016625
4,1,0.03325770426123316,1.5457655055328205
4,2,0.17425012912787882,1.052129994718543
4,3,0.10615080232857672,1.2633414343091807
4,4,0.18904040852874826,1.1242445145866513
4,5,0.11146673604981215,1.2644733175552862
4,6,0.1897561644695321,1.1246273015281012
4,7,0.16117353376991614,1.1144937560367767
4,8,0.12996619528582157,1.196383961539595
4,9,0.5738919230744464,1.0285154395961311
5,0,0.11917039383947249,1.0665122114320904
5,1,0.13293250748956983,1.0635199930037635
5,2,0.13696046571009995,1.110134043301254
5,3,0.029500748931633465,1.567517878981337
5,4,0.13715173676618322,1.1097610927173616
5,5,0.30168268493816097,1.0215865647345652
5,6,0.12905588800477752,1.1154020753389584
5,7,0.10990628960721152,1.21753759965904
5,8,0.019999238924955524,1.5597635063092532
5,9,0.13859244815357874,1.1037455334441146
6,0,0.07859782953167273,1.2970241600043284
6,1,0.07463614322229281,1.3248033012201608
6,2,0.03640981353387583,1.5758720403194004
6,3,0.12015506593730535,1.3257476984069154
6,4,0.16058504557166692,1.1839485386527475
6,5,0.02660195600418707,1.6160473074900221
6,6,0.1915201748136796,1.1749943750606073
6,7,0.19152017481367956,1.2301872236488611
6,8,0.07831003218496992,1.279190594859535
6,9,0.16953225037537972,1.1064818708295756
7,0,0.17673755574788727,1.2984544078258298
7,1,0.12596973088896163,1.3861391393827789
7,2,0.13774695255468028,1.2714462343963193
7,3,0.15336362658696384,1.2441506597126124
7,4,0.17595320542143253,1.22237605724943
7,5,0.13596306606659467,1.2854760808872179
7,6,0.17037131348073672,1.2283980891380653
7,7,0.12142254422400141,1.431803594662993
7,8,0.1507056011223487,1.2651149387591123
7,9,0.15073564220183563,1.244826608305963
8,0,0.0445974095557936,1.5246024172730863
8,1,0.19498649370132323,1.0444158982216822
8,2,0.07761800400105386,1.5154219882688065
8,3,0.2239548869619608,1.0377971387282463
8,4,0.08274017114844201,1.3525343730963475
8,5,0.21876807927568195,1.1078744431265422
8,6,0.16284101223312986,1.0771550097910665
8,7,0.22554509444392828,1.01879721058133
8,8,0.19063654742091418,1.0618673882688163
8,9,0.21693606661974757,1.0289235914752695
9,0,0.08260521744894504,1.3679388789407467
9,1,0.07396943303641268,1.3789690262112366
9,2,0.13866398282071038,1.0114631446147455
9,3,0.07120940421084368,1.4401731230186363
9,4,0.143483819330738,1.0056116277387028
9,5,0.0798355613777794,1.4410687205907406
9,6,0.08004312963179408,1.3870986887885657
9,7,0.08445952699405962,1.4537140758543428
9,8,0.16343489938163744,1.0014542168954903
9,9,0.21705960230279076,1.0645068121292576
10,0,0.26445990363304117,1.0289999855614878
10,1,0.1257396982107595,1.209518638406594
10,2,0.06563807097579996,1.5393745255169857
10,3,0.17246780703664766,1.1663569505859699
10,4,0.30033685320333847,0.966221208057495
10,5,0.19841349457082838,1.1733995797249615
10,6,0.17709375921911302,1.223529442226921
10,7,0.16298884015024512,1.1836074281696405
10,8,0.07775866401876978,1.4045958295152083
10,9,0.22612975596147106,1.1781577388744109
11,0,0.16969092092979515,1.2968105131235803
11,1,0.16488371273310715,1.2215158704627453
11,2,0.30037735510769786,1.053453161320982
11,3,0.05780817867421943,1.5500111913421581
11,4,0.06356364007017834,1.549934426051005
11,5,0.16550035129603632,1.290287092874558
11,6,0.3020120175286156,1.0179125702803868
11,7,0.15417817870146017,1.1649557205442655
11,8,0.19310977854680889,1.2072379321155697
11,9,0.06325617091518701,1.552471954091943
12,0,0.46902465863985626,0.7583640179783511
12,1,0.16891127400782593,1.1415433971156428
12,2,0.12031712946503811,1.081877211469725
12,3,0.07885164676099891,1.439653907523747
12,4,0.03396153230828344,1.5412653535088037
12,5,0.06682189816826081,1.5568232628625078
12,6,0.05163495083410904,1.3786447909005073
12,7,0.03854133333514051,1.5002791493316763
12,8,0.12079454475897543,1.115100698483104
12,9,0.078881694704634,1.4730144760038926
13,0,0.18874522258183873,1.1656395107873923
13,1,0.12062026568751184,1.0827608443911843
13,2,0.08353407295823521,1.3163890886535294
13,3,0.18035337193356207,1.154796336913404
13,4,0.011086891252018612,1.5172732973333871
13,5,0.02018083313650495,1.5531737593786676
13,6,0.18966749562740404,1.1507770435238338
13,7,0.012638137630839536,1.5188793716366409
13,8,0.07465878203060838,1.3348018566266984
13,9,0.12070174462938188,1.092456949425697
14,0,0.16181033946644732,1.1002327942206185
14,1,0.16137367619884418,1.0999611466955372
14,2,0.2557028409770184,0.9884319932402155
14,3,0.19279910806006242,1.1203963054396016
14,4,0.15921442473356445,1.116522699309385
14,5,0.0678723398376092,1.361250001122302
14,6,0.18974004109751813,1.1211575515468
14,7,0.24464785255273525,1.0683584378229638
