simu_idx,session_idx,nu,kappa,omega
0,0,6.1064610450679755,0.3348757269750159,-4.300165746075634
0,1,6.179554547822685,0.24921903628138514,-3.978660656535901
0,2,7.828272499041944,0.3848797290414844,-3.737318093600276
0,3,4.374997122761572,0.656044872290358,-3.9772740089359075
0,4,2.9236889361670846,0.13699024834976806,-1.7786427904178106
0,5,2.0456990338059104,0.17470648758281876,-1.8393771808871877
0,6,2.3006044288194505,0.42233467450941453,-1.266551165151764
0,7,5.681931703876797,0.38814635113760404,-4.084032744643946
0,8,3.8917757529961348,0.6301801946768733,-4.36881039375368
0,9,3.794140805670008,0.622024988431391,-3.698978980149716
1,0,2.8907830771547807,0.7923345834937155,-3.400261833756518
1,1,2.3644085937791055,0.2071181350077954,-2.1521177340844724
1,2,3.940841043551651,0.6770244579632286,-3.1983812519052544
1,3,2.3696848477281796,0.38814635113760404,-3.8875256890553205
1,4,6.003014248530141,0.37961466616722916,-3.384987907654433
1,5,9.99994039198622,0.26837342327839275,-3.358674552595014
1,6,6.192141450156691,0.38153908750068277,-0.6725505868487509
1,7,6.05691535761431,0.2988447707991375,-2.602044365350559
1,8,3.819721915899925,0.566268468327769,-2.6997572376585275
1,9,3.8197219158999256,0.388146351137604,-4.482789517006765
2,0,2.8348027243360003,0.16705009941551616,-1.919603325034187
2,1,6.808335733756833,0.38814635113760404,-4.274697916457239
2,2,6.18061047216123,0.6289939862255707,0.25315935165144676
2,3,4.890609532495029,0.33068618744019235,-4.610723563848369
2,4,4.895226411145466,0.4931416468730775,-2.324947312202267
2,5,2.4473923642912045,0.15435645112481952,-1.943919231791455
2,6,4.183050776922293,0.475237994106564,-3.965278112669294
2,7,2.315085058522288,0.61238573605436,-2.325489178076742
2,8,2.4223784416762775,0.0998232668922174,-1.8096777202731171
2,9,9.99994039198622,0.20052323951089862,-2.976544262235327
3,0,5.640876272687589,0.38814635113760404,-2.352977406205702
3,1,3.2576865023192854,0.6118257646371307,-3.9858314453459784
3,2,3.788670750977756,0.35956746278429175,-0.4110585154191364
3,3,9.999940391986222,0.31118540937128597,-3.032058114003385
3,4,2.1680866101340195,0.21069469958464643,-1.581115131055269
3,5,2.73144189332614,0.38814635113760404,-0.6738456980612504
3,6,4.1376296389702,0.13590745343832988,-1.2699006095896275
3,7,4.466693401384195,0.18667912823435576,-1.9558362475212239
3,8,3.9321796277775976,0.393154438005238,-2.534517671527558
3,9,5.650680441319663,0.6414585501045347,-2.3425550600253415
4,0,1.246195003450556,0.38814635113760404,-3.2256631363123107
4,1,5.555293248555722,0.3123589902305384,-4.403985384938171
4,2,9.999938462925353,0.3833111461723433,-2.555113852646523
4,3,2.733244693035064,0.5186855027641681,-3.8178980226505317
4,4,3.82042621330162,0.783628416548816,-0.7861569586817632
4,5,5.057705952288511,0.30032202245414086,-2.3498864061574696
4,6,3.8197219158999256,0.14843160145857676,-1.865422692361185
4,7,3.2087437862616772,0.5054359648208994,-2.039462200403877
4,8,6.400766172701668,0.5436445846102228,-4.139958070372632
4,9,5.804993691307036,0.14572974099314928,-2.5075546256084764
5,0,2.718634372290175,0.16991022431835218,-1.6807140786065056
5,1,4.207070763561173,0.38814635113760404,-2.617335413840394
5,2,4.0948245268301555,0.2002808163229679,-2.5734591840715226
5,3,3.758510542475001,0.14688167592770668,-1.6712155659181762
5,4,3.8198510630377625,0.4270564294612982,-1.4222523097373858
5,5,6.462053081799678,0.1307957463324308,-1.8787542056936055
5,6,0.19702986247512516,0.28156294176699875,-1.5250289020077321
5,7,3.7901027602493667,0.4168522303696225,-1.3464160742204376
5,8,2.5993915698461576,0.7665950624971914,-2.8607055638184606
5,9,7.4720942662680585,0.63028608835413,-2.6127931343599906
6,0,8.033749550460142,0.7666018972741566,-0.6748147623416121
6,1,2.152571314398297,0.6218536488623958,-4.932495990443986
6,2,8.85160659192776,0.5477273876133892,-0.6723601388295504
6,3,6.396838146981759,0.388146351137604,-2.3025653680105527
6,4,3.81985237976959,0.36076997648995324,-2.2392659518225737
6,5,1.4608148845237885,0.22352013777799834,-2.1535151659064846
6,6,9.99994039198622,0.30442667259766587,-2.3485036353729454
6,7,1.9300412763182226,0.19711277678241854,-2.124439251484869
6,8,4.2709090313257905,0.5506582586353458,-1.9992164279684426
6,9,9.999999983307754,0.08424354352775651,-2.0083315680570513
7,0,6.498912662162915,0.26509956104898325,-1.2244739629480903
7,1,9.433274231545012,0.38814635113760404,-2.2677052140460776
7,2,2.414752824267679,0.06811214384032824,-1.4399223648567117
7,3,1.1887303565981644,0.22133395040318246,-1.6542216826577474
7,4,2.405837699641505,0.3565500749499934,-1.2517378146098221
7,5,2.9874864091587954,0.47741459544958353,-3.347432077982845
7,6,2.082075677230544,0.24807888088874003,-2.191115984467028
7,7,5.937067057972776,0.3868955878485733,-1.7582999641924584
7,8,3.5344033316549464,0.5130209162522984,-2.4526919931025475
7,9,2.3637604970859325,0.14933411705841393,-1.314771130892557
8,0,3.835335540545652,0.17991507017437802,-2.239259546558775
8,1,3.9042742401079567,0.2306400377168862,-3.3235625975505467
8,2,5.7439688800491355,0.37011420384840843,-0.6751810754621366
8,3,2.4318711119617684,0.24374063955822645,-1.984964191185908
8,4,3.8197219158999256,0.6219916514907649,-2.337610979550159
8,5,9.99994039198622,0.33321355680808107,-0.6742747585528955
8,6,5.89318238808817,0.38814635113760404,-3.3474154958523794
8,7,2.3607561682001466,0.38814635113760404,-3.449808556958434
8,8,4.202994960375912,0.13097817827101563,-1.6734783928707873
8,9,1.4439744701474102,0.21882710771567904,-1.7252675782560138
9,0,1.4093253469966556,0.3930440403451853,-1.6967851307710293
9,1,1.9445419970174898,0.11822195232895487,-1.5232469628451313
9,2,1.2351157667180674,0.38814635113760404,-3.0671449227346246
9,3,5.737471153728959,0.3882522448148607,-2.50966782302669
9,4,5.769359499647659,0.13057365485197373,-1.9205016310974792
9,5,3.086412842620102,0.4308597065009775,-1.8600358878874315
9,6,7.490688139625067,0.38814635113760404,-3.419001336304158
9,7,7.568901122472797,0.6220260910421289,-2.382689503810284
9,8,0.5065655579321584,0.3130257781206757,-1.6887475357062343
9,9,3.8056781027190936,0.16561978636251495,-1.6375833730517724
10,0,3.1425419521904865,0.625121256482947,-3.4503850170187977
10,1,2.8208089530502,0.2934337469022538,-3.2475716306750404
10,2,5.944332519494925,0.13123020782869851,-2.2504994677751293
10,3,9.562784628885236,0.38800523101975704,-4.32195451812235
10,4,3.819721915899926,0.27683124348489324,-2.9287114594606756
10,5,5.723266461753897,0.6429270227520819,-3.440441432644164
10,6,6.7355228845860555,0.49883067076410664,-1.997693461706668
10,7,7.657763698808559,0.1088488550783677,-2.1187362278289994
10,8,4.92317061363625,0.5015299479172893,-2.207600687576292
10,9,3.8231072989348673,0.3267553701168953,-1.9572197469603163
11,0,9.999940391986222,0.340927245699701,-3.347580706042459
11,1,9.99994039198622,0.3931210998908391,-2.9573901590169145
11,2,9.99994039198622,0.382629154920982,-2.718328126272905
11,3,1.5085603753252512,0.1385346284509196,-1.660597108861765
11,4,5.292463364350438,0.3872167501871576,-2.239559124798985
11,5,3.8804486953420736,0.24374063269711052,-3.5084914090392716
11,6,0.44622808719798035,0.46810718801130463,-2.5265787381872684
11,7,3.4577477277976554,0.42122760865599196,-3.5800157180923486
11,8,5.021165197368759,0.38814635113760404,-3.0112454923339342
11,9,1.7147651295922062,0.5881930281907048,-4.462714105293918
12,0,0.06392278954632474,0.398489874917641,-2.264283227288135
12,1,2.7955823867266223,0.5568986394528168,-2.591343108636954
12,2,4.978968123338623,0.39727938193191487,-2.329451374252664
12,3,0.8004731263920437,0.4743076618277442,-4.115365044575183
12,4,1.7275411653275181,0.38814635113760404,-3.691589585631057
12,5,7.654414912765385,0.3156420721376734,-3.679631254555364
12,6,5.98518937210306,0.21089716075656484,-0.7167160887291367
12,7,3.827870444614842,0.6169542965622654,-3.9941821508929025
12,8,4.270142638148917,0.38809477326938285,-2.0581753955977162
12,9,6.177988850399379,0.6214944331692482,-3.9827536630830154
13,0,7.278556007832998,0.388146351137604,-3.442031869232143
13,1,5.780445422445147,0.10649693065469454,-1.6956990910784944
13,2,8.278616734154117,0.05620273051125448,-1.7443550922199544
13,3,6.182147543151229,0.38814635113760404,-3.3559277666705185
13,4,6.178922881757255,0.6773016912094805,-3.96536248747909
13,5,3.762716284406119,0.38814635113760404,-4.083075163216975
13,6,2.2458269372653863,0.11677816380070918,-1.6188954331714696
13,7,9.999940391986222,0.3152420491461271,-4.1455046716448996
13,8,3.7632042351373114,0.38814635113760404,-2.53688141077459
13,9,3.4992682463110723,0.14078222496922044,-2.026448239798551
14,0,3.819721915899926,0.480489159264574,-3.9455695357034903
14,1,3.7661534214035237,0.11600705936659204,-1.3206610461330521
14,2,6.756532769390351,0.12283166448542529,-1.5215393540964801
14,3,5.899020244569079,0.38814635113760404,-0.2887974107958502
14,4,6.376616130786001,0.13779917644131517,-1.7206777268723366
14,5,5.984934654195087,0.38814635113760404,-3.8621664987402715
14,6,3.592649530967857,0.4253183501637412,-4.388496778273076
14,7,3.9514171372102234,0.11975393187571759,-1.3022723169164105
14,8,2.7805674904341693,0.3881463511376041,-3.744925505926262
14,9,1.345102315660059,0.14774685175841107,-1.3103020270514831
15,0,5.252162767237751,0.4903482675811499,-2.203749534753797
15,1,2.9289342855206453,0.3329755420367712,-4.15906746659655
15,2,3.112322714447709,0.3860525273418386,-2.8104926696474557
15,3,6.742184404526948,0.014377014064221483,-1.515755043073414
15,4,2.9570720478155295,0.621304779817327,-3.207093778021978
15,5,4.204506678769194,0.3882926520458766,-4.500046633842341
15,6,6.339980389618634,0.5654382119418748,-3.3475241575014723
15,7,3.819721915899926,0.8351871840499894,-2.7357280407858307
15,8,3.1133992139166207,0.15031901057582878,-1.8467295730958295
15,9,7.506063640023165,0.11655343936094342,-2.2865003129631196
16,0,9.99994039198622,0.7508596097310167,-4.4150340873931695
16,1,9.999940391986222,0.7652989459621243,-0.6681121281373577
16,2,3.691573973624494,0.38814635113760404,-4.0302417027477935
16,3,9.999940391986218,0.766398595952465,-3.3480483625741133
16,4,5.915919731260707,0.22260008163913977,-4.113138430820429
16,5,1.81583278319664,0.7104853995747432,-2.337664131545952
16,6,0.8945236886994031,0.264543691536969,-1.922157364238961
16,7,1.6074494361203842,0.1958946273592002,-1.8424381930776854
16,8,3.262121544479122,0.42553380473715835,-1.4743623061342133
16,9,9.99994039198622,0.3432032162936616,-4.368877907883429
17,0,2.436905313024673,0.10845250124363937,-1.7567560754781568
17,1,2.911276158130695,0.17800854247704523,-2.2282376561545885
17,2,2.290926470196548,0.12752761027014378,-1.9210146188997217
17,3,1.2801530929153904,0.6378891484523137,-2.323335501515853
17,4,2.3086880506313614,0.7662593590803966,0.3467907976375326
17,5,4.003174452812022,0.18356579371041895,-3.319678835516091
17,6,4.069035648026071,0.12562988187195637,-1.9306418347322392
17,7,3.819721915899926,0.5799367557542012,-1.6329858879124841
17,8,2.1663081613016573,0.38961572690682617,-1.902742314603357
17,9,2.1298007576610214,0.38814635113760404,-1.6142945567262923
18,0,5.127878634768165,0.3100494016913603,-4.369917376339315
18,1,4.16095819368102,0.5456109275438327,-1.8146108800445868
18,2,8.043358785560862,0.38890604357658154,-3.344142510573926
18,3,3.3703422122519777,0.3886667752305751,-4.544273973071715
18,4,7.056897672467514,0.07309278168026227,-1.8161273743395172
18,5,2.4596111713879467,0.383108988216262,-1.9403097637700717
18,6,3.9174095012357286,0.5835495007467126,-4.219806739988223
18,7,6.180378084100074,0.7672530739714417,-2.1953671473362055
18,8,9.99994039198622,0.6770244579632287,-2.3281215076212325
18,9,6.175909603834109,0.37674171969165476,-1.9832815970931483
19,0,3.138778318871645,0.10799591433474073,-1.0059536025527376
