subject_idx,nu,kappa,omega
8,2.9836658760940082,0.089917126353,-3.826999220639641
8,9.999999332716458,0.010336322144056123,-3.8314655915532003
8,6.121565509934076,0.6101532212413217,-0.6434470881968215
8,4.240024882098566,0.4608018595318749,-3.722355544781976
8,9.9999999999977,0.05552476100084346,-3.9119371456756764
8,1.5512580029554082,0.12519539173906602,-3.899828978841793
8,0.9312884062575131,0.19858876299068534,-4.114680544798305
8,6.362217175958018,0.38814635113760404,-0.6702758423908901
9,0.00010001537602400846,0.010064915963459639,-4.999945115498171
9,0.00010000637587047781,0.010059314646693598,-4.999965865294294
9,0.00010001669224561887,0.010038605540166239,-4.997743316367704
9,0.00010000243536581468,0.01006311755399931,-4.999967724387796
9,0.00010000637587047785,0.010064946328903772,-4.9999642280177055
9,0.00015960801377939274,0.010065445891738377,-4.999965819204078
9,0.00015960801377939274,0.010065445891738377,-4.999965819204078
9,0.00015960801377939274,0.010065445891738377,-4.999965819204078
9,0.00013565903126972379,0.010063101441654452,-4.9999999996013385
9,0.00010001669224561889,0.010064944848615054,-4.999953978329448
