subject_idx,T1,T2
0,0.9170716896480552,7.6399978646202875
0,1.1902150981253776,11.746285990812101
0,0.9899282015934883,7.6399978646202875
0,1.302544113815803,11.08878858454766
0,1.0293187764546687,7.639993966566343
0,0.3398573371646116,8.373445305761706
0,0.6861220312577305,1.789706295095458
0,1.2752260623704885,10.21890110843287
0,0.9510491884959316,7.639992268816556
0,1.1910621360378744,10.182276506328407
0,0.34212770013747634,7.966897040919706
0,0.3875224350700257,1.6343023875258373
0,1.2399483101875153,4.722183087647729
0,0.9603416329764507,7.640000643543059
0,0.26564228769280096,8.22247756550247
1,0.13620108725300387,6.5254917926934635
1,0.14243299115179545,9.415404709329145
1,0.18776862996681357,15.278941407374997
1,0.14420893703104945,7.639993283177794
1,0.3138151146204042,16.699285463184225
1,0.026220307124538426,12.035969237790955
1,0.1895015920866555,9.580003578006561
1,0.08779357352951911,8.959217111552695
1,0.2103471066032189,8.30366251277945
1,0.1390495909523805,9.732560406858184
1,0.12747767709670746,13.475627418565404
1,0.15466247165855046,8.283548860174761
1,0.5448767224184657,5.8366891595745525
1,0.11261771614378198,10.001794704831157
1,0.12485828779801308,12.245248683198641
2,0.663100957482124,5.511242449085589
2,0.7660654451484599,7.513094876131588
2,0.762682997957127,7.513094874775945
2,0.8362472296976934,0.8423313728817816
2,0.7483873218277375,7.422805304696139
2,0.6263696682055712,4.5518930912422215
2,0.7735597822728668,7.639984742205634
2,0.7625650156293537,7.513094857446713
2,0.9234269358943499,7.639975439530186
2,0.7621272602279058,7.336826059530224
2,0.7543398919210096,7.410944540103202
2,0.7701557959621459,6.955120058154664
2,0.8362737894467297,3.8161829484765533
2,0.7605102999428409,7.43103245224439
2,0.7235554897743083,7.639994639065453
3,1.5479741697923315,12.36112134663858
3,0.7708825794028917,17.08224482865688
3,1.0881621571000597,12.36112134663858
3,0.08725510062176813,12.36112134663858
3,0.7868496387463436,16.918377020953194
3,1.7331670453581063,12.36112134663858
3,0.8290516627835655,15.278936123611139
3,0.7711048142367466,18.1967509005837
3,0.7708408364421613,18.1967509005837
3,0.7128572967531425,15.278927096493895
3,0.8920310820360332,7.639977849351611
3,1.555934136374578,12.36112134663858
3,0.18948959558525177,12.36112134663858
3,0.985065793018285,7.214294425812376
3,0.7852301769585268,12.36112134663858
4,0.45560974250601843,11.687185643295786
4,0.4458476017014422,11.67231871351967
