subject_idx,delta1,delta2,hrate,nu_p
11,7.184948833234847,9.561855108495529,0.02228688788055019,2.9712657789892836
11,6.691430342694145,11.802201013136724,0.02714646210132618,3.011375145180815
11,7.173541320038752,10.74298311005145,0.023858030826231044,3.030111932248833
11,7.6294260599243415,10.057095187319995,0.0234363307524998,3.0749008882198416
11,7.330579842122749,9.46155525146864,0.021243082076389638,3.0611098716947005
12,4.099920287676736,2.6387071318808775,0.034668303220702586,2.923331800309957
12,4.942594822125493,2.7467259723839628,0.03242927669551184,3.1146581375503692
12,4.579991596738458,1.01,0.07157534197825514,4.185477005319295
12,3.863337486534006,3.521927134951195,0.028566332965297397,2.6551153840195942
12,3.603601156418704,4.31423143480238,0.02626496931840617,2.521775394922479
12,4.236841313683916,3.766485720304145,0.028618404621857628,2.902904332456548
12,3.320164781316715,3.7908593067087732,0.02763877129337637,2.50484516864726
12,3.3668009102467384,4.22803445217445,0.024160194726177333,2.5579414882298686
12,3.7809580724677443,3.994524118893254,0.027147463565247845,2.589014339520611
12,3.8744271206932743,4.4294263814150225,0.023187689387015476,2.4849241626251435
12,5.021530703108559,1.0100141250178223,0.03651298762759926,3.655221843611798
12,3.7157445007997367,4.231524211962401,0.02677050044945713,2.6420467281081494
12,4.201829291828837,3.571302585134025,0.028741105612518157,2.833588028379427
12,3.57601672946365,4.217951369497304,0.025929065409128624,2.52420862796183
12,3.8087744979504814,4.461106260082465,0.026927501084757173,2.6426206964401002
13,4.579866638563614,9.265802208490822,6.338325666537358e-05,4.999940843105677
13,4.69345556693597,9.477322155292311,6.373226745625244e-05,4.999941631552329
13,4.699544408309737,9.50632194931805,6.610696135189607e-05,4.9999404058979335
13,4.653637666552,9.407306694621036,6.516003185579645e-05,4.999938787360826
13,4.7173683123907,9.469577627997534,7.915646034441739e-11,4.999938650685826
13,4.661273886102464,9.40465709076105,6.610696135189607e-05,4.999943834525687
13,4.654233064207721,9.392254870484809,6.610696135189607e-05,4.999940975684942
13,4.713090366705071,9.621953175061712,6.385740291042523e-05,4.999942619941553
13,4.6979211825218865,9.455276274074782,6.610696135189607e-05,4.999940245474143
13,4.720328521460122,9.593510590529872,8.226459674955687e-12,4.9999352076058745
13,4.950369044641228,9.80831694770922,4.880400827132167e-05,4.999964826860493
13,4.710631713766288,9.55956229636031,6.610696135189607e-05,4.999940643011186
13,4.746070993194251,9.474047249779394,8.860974030532642e-11,4.999939885400545
13,4.695314027669524,9.580692684613068,6.610696135189607e-05,4.999939997175087
13,4.6970444482630835,9.376051581842828,4.361291000395546e-05,4.999939055879082
14,6.6539912951591,16.999999996884476,0.0039062757200977035,4.999953419425845
14,6.705458135163825,16.949367967879866,0.007097064116813752,4.999962958696022
14,5.762361987882638,16.726850546032537,0.007302613499042433,4.9999632852852605
14,4.707047362234471,16.999998848056396,0.009678699213817813,4.999934083677479
14,6.421162151652981,16.999999996590763,0.0014911128958496518,4.999943643982662
14,6.802478734578096,16.999999997398017,0.0022650620041874663,4.999936871008161
14,6.825820408461836,16.899816981263807,0.005488718622102037,4.999962095167041
14,6.225050100658704,16.63900967084007,0.007770039493586781,4.99996194858282
14,2.858771360245088,15.464516447650583,0.0002136044040467697,4.999999998569483
14,7.83602425786996,16.999999989932544,0.00023439065884686732,4.999961072407162
14,7.9998546080031385,16.99999998815268,0.0006641507965707216,4.999954271833772
14,7.477997887166781,16.931341801861954,0.004981800438432084,4.999962577453024
14,5.573316903483362,16.23124102890107,0.012432508822787102,4.999963690367542
14,7.072517495991172,16.78670137321262,0.004305232521151079,4.999962460777303
14,6.619845965496624,16.688206210917006,0.007875348209414268,4.999962319080805
15,7.999965899185587,10.531030377407713,0.010808554673301645,3.5196481608845653
15,7.999955938167801,8.339881148659806,0.02431556733326223,3.9628213487203823
15,7.999958333581704,10.486051802963708,0.017410657580109637,3.851281103419855
15,7.999891484506175,11.380105779231297,0.009945283303184099,3.5947251451953046
15,7.999864008059164,10.047642028913916,0.021041927265022672,3.8636734299914655
15,7.9999999999138325,10.738314068666327,0.020890474750681683,4.015589044580287
15,7.999999998517429,11.741590711604843,0.024831630797623027,4.1493864517456425
15,7.999958333581704,11.010860363100097,0.022187822598412392,3.899328472402557
15,7.9999840781793745,11.008199997864857,0.021301737492150283,3.996840769656178
15,7.999966648695372,11.181847068919396,0.016293953960437674,3.7764727404110006
15,7.999999998947898,10.778098767430048,0.013868344629287682,3.862869980286918
15,7.999990837942341,10.66867691884569,0.026352063191851363,4.160402732073839
15,7.999999999950796,11.36324667724248,0.018886755872934747,3.883874323968646
15,7.999999307588091,10.534488933316595,0.026555701607413575,4.168643923924537
15,7.999999999053902,11.558734411785519,0.02129413677271445,3.961274315062307
16,7.09232093989159,7.474771959960237,0.025115822736691117,2.815569469473864
16,6.517960870645112,6.71577426774802,0.03536532213251277,2.806471163446376
16,6.9792595454986355,7.63066341459317,0.027717351357595336,2.8018359258260417
16,6.260243529361672,6.5714883459194215,0.03386662036323533,2.793494593206247
16,6.970567982598802,7.5911344080357,0.031475757180465844,2.8607081981514115
16,6.4070428124783,6.157085030380699,0.03541959553442614,2.782289195314082
16,6.815173355161516,7.134198844120488,0.03187350412632971,2.8323783282158783
16,6.954723054726274,5.5571997491041785,0.04259644464101646,3.03984613572039
16,7.210400034136173,6.8026970338903565,0.03033778514647722,2.933826555443194
16,7.845708136084424,7.224977393273405,0.040225873756436104,3.2500030289284596
16,6.227976526600252,5.54815935186308,0.03490235731890874,2.7432365567658787
16,6.238848886817022,7.158074332567883,0.0396631002930889,2.7382490482834294
16,6.607658762616235,6.831504002413401,0.035454979783068476,2.844289449207106
16,6.829955253898487,7.990362841716625,0.030144623390430853,2.7746170607722593
16,6.673977232867559,7.456352821616628,0.03374329516361288,2.829561533128031
17,7.259482591214921,10.396108227991611,1.058868069055713e-07,2.2266941353622993
17,7.970893513448569,10.620168513486567,3.1486780043356247e-12,2.4715168198171895
17,7.349951654380391,10.2187686695019,1.8082030284975043e-12,2.221488507546252
17,7.517809132046051,10.424287901298554,2.444921171234932e-07,2.275771710978446
17,7.092153562731168,10.337362219061147,0.0020049923130659817,2.2410122490791458
17,7.071544703141828,10.070895906093858,0.0009428735751152448,2.1953376026300226
17,7.237279350013399,10.444847478204021,2.1393010638453636e-07,2.2327219483515433
17,6.901103490244375,9.825599702098696,0.0017920780297959996,2.11010871314675
17,7.909417143916398,10.65311542550541,5.5852244642152354e-08,2.4018923832632795
17,7.3536798074819885,10.227571325580733,2.896639862193023e-07,2.189094694377518
17,7.999999999973735,10.602676905137661,0.0026770164226571627,2.466350759977605
17,7.590925732472339,10.602787476139211,1.0565736463909528e-11,2.320390453356062
17,7.354912632071011,10.352741316807522,1.5377357211639458e-09,2.1771180593635258
17,7.341050960847622,10.363709019421767,2.6724689981957525e-07,2.189021848862839
17,7.394262115386606,10.318047536925977,3.2507214626690097e-07,2.207676862704406
18,5.558097156033194,11.931971873107539,6.325317875932514e-05,4.999964871309702
18,5.579082134921491,12.109105152837966,6.610696135189607e-05,4.999965263225729
18,5.60624054758666,12.578907377715632,6.610696135189607e-05,4.99996481176711
18,5.48803705209164,12.294821949782664,9.047110967887477e-10,4.999933867150452
18,5.635249941847857,12.292635670146982,6.980542007389445e-07,4.9999641766786
18,5.604536354514167,11.988583583659993,6.54450406581401e-05,4.999966053485122
18,5.52408551260645,12.077002456907337,5.341930451144325e-05,4.999964988163696
18,5.560049204969511,11.937999008983473,6.421569759765214e-05,4.999965724822525
18,5.518623886840576,11.73611054376241,6.392284020821817e-05,4.999964783145898
18,5.503093763004654,11.90024709242988,6.610696135189607e-05,4.999965005328293
18,5.519714408056368,11.712024545410703,5.176585286239619e-05,4.9999648043705065
18,5.5361581380950415,12.015965233996406,6.610696135189607e-05,4.999963530004975
18,5.438064880440277,11.792003070158836,6.173740423422851e-05,4.999936837161146
18,5.587483382699737,12.059887936440681,6.294272531751938e-05,4.999965732651725
18,5.8034479186960075,12.76104007524963,5.353490935216153e-05,4.999965777268639
19,5.506616948317014,15.995384305419533,0.00046450081117119165,4.999945361080346
19,5.327727379139927,16.502790818454486,6.610696135189606e-05,4.999946085607519
19,5.389511911066428,15.444992557274519,6.469253207482168e-05,4.999943720584815
19,5.267351945772482,13.342054896149117,0.0002843023032967722,4.999944013481079
19,5.394554522366517,15.635214220340815,6.559543164045204e-05,4.999949519894907
19,5.295942164362379,14.944287111344341,5.713930868339849e-05,4.999952091066321
19,5.532505519983575,14.898700595914132,6.610696135189607e-05,4.999944611912484
19,5.426849767026775,15.873022468282704,0.00014949754166799242,4.999948507183918
19,5.307966547487855,16.828246132891447,6.609589735027648e-05,4.99999999999998
19,5.297761622120004,15.191282228726685,6.21389554598536e-05,4.999947554654969
19,5.496892119701872,15.168469298949702,6.513157134109688e-05,4.999943502933234
19,5.503940856788311,15.731751562549624,0.0001549076704975551,4.999940917047858
19,5.436698034431051,15.776219126356406,6.610696135189609e-05,4.999945041616044
19,5.1268872920783775,14.591729681121196,0.00028604044609522184,4.999949635555699
19,5.360859454096606,15.004399200847391,0.00033166140067735937,4.999949456319646
20,6.191758700309025,9.547002315562514,0.02408913586057935,3.34068907935623
20,5.774234419463552,9.571932469251328,0.04738042566663048,4.007658429493028
20,6.40941554898263,9.542249756228946,0.05218959843584212,4.330025483173205
20,6.16849777957224,9.273087924437045,0.050467763601057654,4.24321918637224
20,5.825292830173537,7.210086729300895,0.041729511343052444,3.866717180946691
20,6.093291450608773,10.855971716376839,0.06620433257845142,4.623067791815241
20,6.179615209428235,8.752254214737194,0.05813680141834031,4.3660097318391555
20,6.641393228847936,9.861181484666295,0.0570756035085341,4.654963175690165
20,5.599001979898563,8.251285483383262,0.04801147407551765,4.106606141514776
20,5.640517533739038,6.524747799557636,0.06946305157643642,4.6380196213657685
20,5.736215123975544,15.15945222641067,0.08087943572331095,4.999999999454143
20,5.293611989234035,8.048017067215673,0.07041872305302208,4.697589926877538
20,6.6318307244701264,14.125154338449555,0.06645711385429397,4.844444230717522
20,6.130480443897195,8.71860978831824,0.056063915989168385,4.46547397894726
20,6.040251465294339,8.845073448920955,0.05700491853416849,4.728234824052453
21,7.999965626338383,6.9798929959653435,0.07590361973948083,2.5451706795317413
21,6.059255441369719,10.11126224403927,0.10069647889578363,2.606615783236338
21,7.665646908418404,7.5544888145026725,0.08920692322987453,2.740859394638461
21,7.735067275529782,6.655944352074817,0.12034009027811347,2.9024467799304428
21,7.999999505306022,6.555607470137153,0.05988792397470405,2.6386319610946956
21,5.344274217582416,7.081616379884234,0.12866917420519913,2.6126537103172267
21,7.9999999999995675,8.063295450106182,0.08369891773266296,2.6674648217188417
21,7.47728291185524,7.849592294256214,0.10178155003662832,2.7393643036776982
21,6.066020172715962,8.19559019459886,0.11991914349322384,2.724043892648591
21,7.934065540342867,6.777865029362197,0.08544111714944112,2.735663749898001
21,7.999999999397882,7.262223048542257,0.1278120288766235,2.937365809997636
21,7.884243506457405,11.213651563967584,0.10327045377811607,2.8267800500352105
21,6.964389212142493,6.444120383601487,0.09236802615277956,2.789685412070797
21,5.413609821442011,7.874275778534312,0.10367134971028209,2.5188312056968605
21,5.16692130887025,8.76777004428193,0.16568426541025147,2.7821191598379214
22,7.999999994401737,15.481522778799427,0.005906554116692321,4.9999620770960185
22,7.827979748166745,14.702963772157402,0.012629760968106361,4.999963354365226
22,7.999999994079454,15.006493464935776,0.009764348094673282,4.99996413013464
22,7.999999997944397,15.306630685293266,0.006328200252297931,4.999963608266662
22,7.999999998358269,15.597793294456473,0.005863219153926089,4.999999999352891
22,7.57819794959684,14.077847600113817,0.014636953624225636,4.999965415167208
22,7.873538744269445,15.454543118702826,0.006480285178645334,4.99999999969508
22,7.627734917948298,15.247670407614242,0.007728322676601627,4.9999988135729
22,7.999999992785838,14.250982111063403,0.009757506622904628,4.99996542108557
22,7.999999324980253,16.151180101297864,0.004557724647194493,4.999999999925238
22,7.999999989948867,15.634410275836526,0.0049322364504439005,4.999996658859988
22,6.6449709221653634,15.9722656333859,0.007640605384035415,4.999999999999984
22,7.999999999489713,15.112651197121686,0.006175869491416763,4.999973642578991
22,7.999999996197345,15.658494357430772,0.0057985022343062746,4.999999997554885
22,7.999999995543222,15.436821477686497,0.005805040371883828,4.999963153334197
23,7.999974641020984,16.999999985052554,0.7509926318841574,3.1686910053826844
23,7.999999999385766,16.991436412299766,0.9999789652947103,3.430768627867082
23,1.0100360192474704,16.9999694425489,0.88430160468762,3.3318622752628517
23,7.999965915652837,16.988287136129358,0.9999429497986146,3.5099604492641374
23,1.010034059816332,16.999941092605077,0.9854948433286607,3.495160276930942
23,1.0100659978434863,16.99999997330883,0.8798155329958931,3.3843220450578135
23,7.999999994616759,16.97299500137684,0.9999374814825567,3.5680864923644404
23,1.010206195379813,16.999999985893314,0.8445854704453474,3.3753097175324727
23,1.010137011471149,16.999999985153362,0.8144421086919144,3.3119405397607515
23,7.999999993081346,16.96235634052803,0.9999493057415604,3.602024781872913
23,1.0101088466962778,16.999999974585318,0.936354348124302,3.4440628538633447
23,7.999952450108039,16.999999993897877,0.8712376484163037,3.423399848830929
23,7.99999999992161,16.99743524642002,0.9999471196174802,3.514569031056669
23,4.563850664243446,16.999999976635326,0.3080041776261942,2.831895604134085
23,7.999999996919003,16.981733886029502,0.9999404638833597,3.3794078633854014
24,4.823339918729587,14.58631743603967,6.61055312112806e-05,4.999999999999915
24,5.308445776936142,14.413809412882344,6.61069613567212e-05,4.999999999636216
24,6.233286291727677,13.362165053325635,6.605493535496621e-05,4.999999998548979
24,5.282047386266702,14.93548214180846,6.610696135189607e-05,4.999944367335326
24,5.491198808097604,14.41944762601789,0.0003351632489248911,4.999966086943895
24,4.813921693640822,15.67351767885571,8.058239423804056e-05,4.999954443521461
24,5.286026120122604,14.179737968722517,6.61145365320279e-05,4.999995831460918
24,5.269453126422491,14.756239430361056,6.610696135189607e-05,4.999946253741206
24,5.634569117661036,13.893485500114148,0.0006879138081357143,4.9999533957221844
24,5.120303986275768,14.509428283671506,6.610696135189607e-05,4.999955304650402
24,5.287399549823481,14.333258315271475,2.403681209785619e-09,4.999939345023647
24,5.6148954360455585,14.05693708459556,0.00037503214465048644,4.9999585590051945
24,5.4311012737979105,13.986885457853425,0.0007310578005244317,4.999958147555156
24,5.462974330004517,13.512864742489011,0.0006027185594969217,4.999966581596386
24,5.536115172696313,13.922276450938737,0.0007324760186515232,4.999967591393426
25,7.999990463639585,14.839952719545845,0.004685365148949819,3.341020582898716
25,7.999999999830589,13.957239339997034,0.006080115332249666,3.278539384042183
25,7.661346281358561,13.526358812929695,0.007146661254329448,3.1573120519365836
25,7.999991076340775,14.104551155680035,0.008680115185548643,3.366935098811125
25,7.9999840848444,14.468639473578794,0.0030752969745885448,3.186437249210508
25,7.999918540185176,14.612672419890325,0.0034050686219794586,3.067863652386062
25,7.999999989190487,13.247162827210495,0.018416706909851192,3.511374660088003
25,7.999958333581704,14.653930164838977,0.002675174327161295,3.026981295857623
25,7.999999999815441,13.828129162310272,0.004819220731902427,3.0946873479243067
