subject_idx,nu,kappa,omega
9,6.4024432011039005,0.38814635113760404,-2.3262379212492643
9,4.838896978745371,0.38814635113760404,-2.3262379212492643
9,9.421866544570783,0.388146351137604,-3.8297101099823347
9,4.119670981353063,0.05353926560507809,-4.153452777058197
9,0.3972646970980229,0.15301350030709243,-4.309148869894818
9,1.389018364526127,0.0796190164818297,-4.226408795422782
9,0.12729655650997979,0.32453211099702745,-4.391664576412324
9,3.025844052035513,0.3925680691147454,-4.058741593470152
9,4.178310550436908,0.481825122860435,-4.432346091291887
9,7.972969640854002,0.3996652104338332,-2.257362468230562
10,9.99994039198622,0.5415567258692885,-0.678598986080714
10,9.999940391986222,0.6250369354017851,-2.7134363960191847
10,9.99999998756835,0.047038251987011705,-4.852829606767301
10,9.99994039198622,0.6869799782572192,-3.9728747845511734
10,6.305414856984788,0.6181920725279191,-0.6737620787507366
10,0.02165018957734579,0.11608322036471902,-4.903914834894749
10,9.525015401904504,0.5169387671506906,-4.971010312018361
10,0.508641798955118,0.17948834023737284,-4.995001074551973
10,0.5839719464681575,0.15180612635049542,-4.891591846081731
10,0.3728788565614361,0.18383670721855064,-4.873116286060712
