subject_idx,T1,T2
0,0.30722822635341723,4.72218308764773
0,0.13435196135921568,6.273775029330727
0,0.4757259529969793,14.719822138511118
0,0.2449995200330203,2.7178844829738162
0,0.7405839442752336,12.361121346638582
0,0.2889058367553705,7.4795222736065785
0,0.749091158485146,14.969296732905837
0,0.11742526215310098,6.173161963564803
0,0.22897241219087144,2.855904270197146
0,0.479375083389569,4.45908389333673
1,0.7426857076035394,15.035393047464728
1,0.24234016743525785,6.854875294682371
1,0.3171584551735806,7.101022673462956
1,0.7313107612095249,12.361102005109288
1,0.5095494240301143,11.809346305244587
1,0.24106800467331044,7.639980441767046
1,0.8078958070669522,6.927287641396526
1,0.742416787986775,15.035393047464725
1,0.7400701611624253,15.123085797899515
1,0.7422594100919608,14.164430051684317
2,0.9986902032764069,4.722156997700074
2,0.5126820811394854,10.339830573931742
2,0.30076055349950853,4.7221620290741795
2,0.8586586969994319,10.710831256869916
2,0.4676522777954265,6.675862352213438
2,0.6234253373627321,6.861375911407247
2,0.9995959138080619,4.722183087647729
2,0.31513476058795026,4.033359949350683
2,0.47941846563852253,7.639976649094378
2,0.5116871675505938,2.918870608021252
3,0.28740931428811783,10.971700914268226
3,0.2625519589708825,10.300374163759585
3,0.2899431374218413,10.736300946198837
3,0.30069830689509014,4.7221695280119995
3,0.3003023886739534,4.722183561716408
3,0.7156339941884055,2.912014346903372
3,0.3122063629569923,1.4510599440229015
3,0.024206548867829306,2.2671039296755167
3,0.10654107584423249,2.0283500634714735
3,0.265086639291906,4.722181072132097
4,0.2829406324103356,1.847983447294371
4,0.3049067331169628,2.683490715624509
4,0.2029309019024688,2.050782851608349
4,0.20434757523129676,1.9947781918414345
4,0.2596750724914503,2.366688371129606
4,0.2256461823642945,2.282512775388281
4,0.11887246951086736,1.868958646677909
4,0.3122573089378047,1.26387183616159
4,0.2430449784380737,1.8043683106751707
4,0.14383228676590154,2.910636253175645
5,0.023281595644274122,4.980758354726465
5,0.526869917774693,5.5986783370059054
5,0.1335860467282582,1.7451595119583974
5,0.2421584123053017,2.281254312025702
5,0.050591845048931314,4.660286037652637
5,0.25084642128828893,2.0191540882823866
5,0.323177129333283,6.601210233163451
5,0.30407013917156805,1.7923385023095642
5,0.037237806953067054,1.8038959085584092
5,0.1868898564267586,2.147694028372773
6,0.6268229975742345,12.361101919420104
6,0.20834847771113107,3.6148879888516223
6,0.19572440667486785,2.2300717494830824
6,0.11849630176236346,4.722157555509036
6,0.46942147324281325,8.322969311168988
6,0.6273603020006082,7.6399978646202875
6,0.1185359545247387,4.722162635779581
6,0.1322616691731684,2.505540104519312
6,0.1356491810646352,2.613917789726026
6,0.10810585737970953,2.918878359558408
7,0.36869512992532283,12.36101988014752
7,0.346916504326626,10.034574388087874
7,0.385093588312286,12.36112134663858
7,0.7176968726827377,12.36112134663858
7,0.7782019351028501,7.639997576230383
7,0.7792839257383372,12.36112134663858
7,0.15889706568857942,14.155955990012668
7,0.4310968353233067,7.639974089651959
7,0.16158223520068118,15.278936123611139
7,0.3305000426200804,12.36112134663858
8,0.3794164708519775,4.722183087647729
8,0.3941898728264617,2.857113024634568
8,0.1730725026877951,3.3186827870289117
8,0.39019578910629216,5.42656523809614
8,0.15430600147732967,2.3804463344725497
8,0.1058592517642887,1.5445302967027137
8,0.042555149858833456,3.365418811890936
8,0.47845927103112135,4.506568472283619
8,0.30184129132519094,3.265332993864039
8,0.3005232227197022,1.362900788165082
9,0.6015520522126203,19.999959911863268
9,0.6309222338226956,7.3606769310163855
9,0.7656279878055865,4.722183087647729
9,0.8386957922551758,12.36112134663858
9,0.761020938067234,4.722183087647728
9,0.7666043408761908,4.722183087647729
9,0.838687830622385,12.36112134663858
9,0.6350076403130578,7.3606769310163855
9,0.8417518727281479,12.361121346638583
9,0.6259519465689299,7.360898323694947
