subject_idx,lr,weight
0,0.11662056071723512,0.0013103166511049833
0,0.11146656315511029,0.0010545931155169074
0,0.12413183826807028,0.000256425834326328
0,0.1257846094866783,0.0005588188058226464
0,0.12016912540554932,0.0007728503147161735
0,0.12432805836204366,0.0010634506575780602
0,0.11780425571134859,0.0011924092761307786
0,0.11555358808192252,0.001017474036973913
0,0.12027651070720172,0.0008112832451957379
0,0.11157296675860881,0.0015828445505809414
0,0.11420974869948856,0.0013899347489324577
0,0.1107898876361801,0.0012780557952836618
0,0.11872311798280087,0.000926654982646715
0,0.11844636911812277,0.0008532404897421128
0,0.12205931142256497,0.0009031206455446629
1,0.023006323813031377,0.0011376908224536274
1,0.024357047897965035,0.0011995863597130554
1,0.030051856095222748,0.0007406380179098989
1,0.026918171624797944,0.001085747094991939
1,0.031135693232575586,0.0009429247578634464
1,0.020592441525912473,0.0013350000044466948
1,0.02465357451175737,0.0013316865231187709
1,0.024077808451115658,0.001308735085196831
1,0.028318961488222157,0.0010623666987216282
1,0.026320923524739977,0.0012431262360948264
1,0.023459005330757593,0.0011588417115234251
1,0.029677632566066994,0.000935428604611434
1,0.02533068504066029,0.0012133080459110575
1,0.021933650555948155,0.0012530473800499383
1,0.02762241385889803,0.0011004508728577837
2,0.08471391710440879,0.0004405812700147065
2,0.0819222004420439,0.00026001069433875503
2,0.08100666655593065,0.0003861173655087776
2,0.07805835500130374,0.00045284615561655227
2,0.07977080487401608,0.0005154853809918248
2,0.08934903067162348,2.763394524973391e-05
2,0.07937500856542494,0.0005082355755813807
2,0.0835097315184267,0.0003363178085441018
2,0.08278348463455992,0.00037271888135047146
2,0.08394713060221054,0.00027342216863553495
2,0.08185866913561246,0.0004379321061630099
2,0.08173885099869808,0.0005548105493761471
2,0.0885849845721691,3.265424422281692e-05
2,0.07588132639997579,0.000619617310554818
2,0.08684843973900876,8.069139059518607e-06
3,0.0053242163096543635,0.0012368251840199432
3,0.011235124880182213,0.001157560439513776
3,0.0023213550362337068,0.0016165083060579182
3,0.0034673751482700507,0.0015000405323677035
3,0.003769994076844542,0.0014853066693112716
3,0.0225822494855676,0.0006241101721126512
3,0.005858544164156452,0.001444087962537385
3,0.0001603320532603983,0.0017270448039934526
3,0.00016145911627333807,0.001669950757339118
3,0.003256498284841869,0.0014547543113416115
3,0.0022856884686621617,0.0014580464158445612
3,0.0006558257248650097,0.001666180001659535
3,0.00015952944310197256,0.0016514109225968885
3,0.004415051557262342,0.0013869890059086457
3,0.0001000024169295732,0.0017447523508618906
4,0.12501017331640973,6.610807707537458e-05
4,0.12572509080635258,6.610809724433919e-05
4,0.12960341193070035,3.0036663427143144e-07
4,0.12463331052812665,7.528727036162857e-12
4,0.12901995494023705,6.584522283177754e-05
4,0.13240250179580132,3.0999303236211985e-12
4,0.13813282276960281,8.46084876193691e-13
4,0.1226106774554835,6.610872573083263e-05
4,0.11938397472702617,1.4134724089571587e-07
4,0.11977189814878896,4.723659185530805e-12
4,0.11781427077231582,4.725859448571632e-12
4,0.12864222860365457,2.784884751578043e-07
4,0.12290926928607422,6.610768046044322e-05
4,0.12409672436758044,1.4875169876250409e-07
4,0.1262287683470772,1.363818229700459e-12
5,0.08129480104935805,4.045922930655233e-13
5,0.08126365374874636,1.2093284207231506e-12
5,0.07349217414066767,8.46148714737585e-14
5,0.07867501147541113,4.624535905703595e-13
5,0.08049031034442115,1.108979619868958e-12
5,0.08644518739492127,8.800274779035962e-13
5,0.08273349680607235,1.5550248805631939e-12
5,0.08240867006393397,1.7380900062450987e-07
5,0.08489819890206216,1.4001912939534974e-13
5,0.0796698314127944,6.14413676381959e-08
5,0.0813736444890313,7.947025803694516e-13
5,0.07830833576856924,7.201838656052014e-17
5,0.07840151769832591,1.8598900192014245e-09
5,0.08281479457949951,1.3440584756606166e-12
5,0.07869899047881086,3.806238297091556e-13
6,0.1760540248721849,0.0011871399430483805
6,0.1797757277198388,0.00092305516357357
6,0.1725321175774875,0.0010160608537298284
6,0.16387379798429855,0.0018778745906824694
6,0.1672921928409012,0.0015881953585508881
6,0.1744401325223259,0.0011338150627345327
6,0.1826204829251485,0.0002889730194288497
6,0.17755994193070035,0.0014100749784575106
6,0.17153988958184735,0.0014120812376364987
6,0.19019318801611979,8.085050421503305e-05
6,0.1832848033277479,0.0007596022681672186
6,0.1662684287438434,0.0018773036475201533
6,0.18156083611754772,0.0008446069951487998
6,0.1816600917755804,0.0006605312432156505
6,0.16875533762484965,0.0022208011578618834
7,0.056640242295856756,0.0012190635485786483
7,0.059585821046661956,0.0008774401538883764
7,0.06317545782483625,0.0004977890214048168
7,0.058549814564830216,0.0007346332400119001
7,0.05950118113347717,0.0009224227076689463
7,0.06239292247615141,0.0007556984388884014
7,0.05924761431704964,0.0008715884288859152
7,0.0605776780729523,0.0007835246131563606
7,0.06124212284875827,0.0004998622966888078
7,0.0528077819230871,0.0012012422554112346
7,0.05989651015266674,0.0008781641804193133
7,0.06303361232948387,0.001204139587287232
7,0.06175327084457533,0.0011787111313117553
7,0.06573768030061994,0.0006779073976906079
7,0.06223455066433097,0.0009313102158980253
8,0.1035864235328789,7.096682193227418e-12
8,0.10345748622887817,1.0596848545661963e-09
8,0.09390628616364659,6.613367093584326e-05
8,0.09885149657389725,2.553185424481978e-13
8,0.10957365613115815,9.35856712525713e-13
8,0.09316362238573028,6.59910366437412e-05
8,0.09254227881258792,2.393416285496637e-07
8,0.09055976265350778,6.060690880980285e-12
8,0.08649066782617797,1.2007413790637884e-07
8,0.09181849909124021,1.183042731703679e-12
8,0.09125393562510808,6.610911117388545e-05
8,0.08995946570925253,6.612065104316027e-05
8,0.0950211860471515,7.912200838064047e-05
8,0.1004229686325321,7.28594626493112e-14
8,0.09704319070454574,6.169764937585374e-14
9,0.09341347580289279,1.0662314953682555e-12
9,0.06956962277604495,0.0012647016538932907
9,0.06441033733722128,0.0017148966997826138
9,0.06706638125002624,0.0013528305833269368
9,0.06643607785578094,0.0016658753453162895
9,0.06714184369041551,0.0014274799935834969
9,0.06774250853541725,0.0014787170048944141
9,0.0657786617800969,0.0015001500008047545
9,0.06211192464972445,0.0017877142776971144
9,0.06435047348770942,0.00163394915745173
9,0.0661689342890317,0.0014439394719097996
9,0.060293114231220614,0.001972680279647615
9,0.058331748975731124,0.0019279423682232405
9,0.06525000042565732,0.0017381276491380982
9,0.0688776559883114,0.0013644153702152186
10,0.04472063044900004,0.001372162066912556
10,0.034909322092335264,0.0014998509354420893
10,0.033944412711889686,0.0014452904869356833
10,0.027501520824014025,0.0016286492358229202
10,0.028330500393692674,0.0016768385288650181
10,0.03144830225579177,0.0011646883565956643
10,0.02727929466238554,0.0016273771799054945
10,0.024564617681013232,0.0016974498817441158
10,0.03024300765125694,0.0016763636319350786
10,0.0261047212278217,0.0016468523883162447
10,0.019824708128649515,0.00175451768894243
10,0.02915562980003112,0.0014211365609630682
10,0.02933591634857055,0.001824265577023123
10,0.026154003538452524,0.0016216100101210647
10,0.030275501336964442,0.0013778712587854069
11,0.10278169734292777,0.0021628149003867832
11,0.10547200228401409,0.0019512439045501586
11,0.09618771572747366,0.002332685326058901
11,0.10914886114361098,0.001820589784297747
11,0.11359276872512662,0.0011434207907841329
11,0.1045729730229817,0.0015270082216049274
11,0.11667926587311485,0.00115323761487401
11,0.11041316887646452,0.0012980948670969178
11,0.11015084925114547,0.0017546813811415538
11,0.10213406248526613,0.0021324777896030186
11,0.10696726835488038,0.0018241937267918318
11,0.11789500912707386,0.0011172546797969054
11,0.10736041880971613,0.0018844005499253575
11,0.1080868019216498,0.0019295298163317187
11,0.10923475866407761,0.0015582388900962113
12,0.11242750077901101,0.0005885911954766116
12,0.10989425331345921,0.0005124651441239329
12,0.10887190374016906,0.00040675411086902897
12,0.1151985049813979,0.0002888109915133689
12,0.10751350145580714,0.0005120904430778719
12,0.1098859162713633,0.00024168875165785382
12,0.11015231267952907,0.0004849202885423008
12,0.10714895770215088,0.0003796021174657673
12,0.10745301793785114,0.0007307701850410842
12,0.1065617819251584,0.0006504554744609157
12,0.10352026203972471,0.0005620714923127194
12,0.106097504780586,0.0006615786720238112
12,0.10631519473617423,0.0006466493295982678
12,0.10721564457007969,0.0007337090466351339
12,0.10942058667689601,0.00047224345793436053
13,0.04360333267205336,8.302269220563327e-08
13,0.04262224249437503,4.7363370965352085e-14
13,0.025076317829274424,0.0027427799422212293
13,0.042216219559755734,6.610699996640588e-05
13,0.04226622647730076,7.358554500013303e-13
13,0.047813687200240124,1.7214555502763592e-12
13,0.041053160594278514,9.842347368315848e-13
13,0.04022834382857825,6.610701749462578e-05
13,0.04359268410972226,4.3379600124610815e-13
13,0.04458433044882883,4.723247638651809e-13
13,0.04322180785196077,1.9825336902507473e-13
13,0.04172101155214861,6.61069622065022e-05
13,0.04160731936512517,6.610697534199489e-05
13,0.04339428658559222,7.584730790018972e-13
13,0.04285490440445171,3.6843093988842304e-13
14,0.037323911622522195,0.0021320319407667817
14,0.05295234749007325,0.0013838854414238483
14,0.04707431294949852,0.0014750027543303508
14,0.05202979201975103,0.00172103431572245
14,0.05423505009314763,0.001102077860788909
14,0.05105381711853138,0.001339355430725302
14,0.046768961686306794,0.0016316202132557395
14,0.0471418574064747,0.0015588521075337626
14,0.05978484581929287,0.0012940840402234028
14,0.04695744493031461,0.0015586365101498414
14,0.045263006484424564,0.0016583243482404544
14,0.047840669512883335,0.0016768302957462262
14,0.052427114223392954,0.0015493711826843795
14,0.05433967625157231,0.0011104883170888536
14,0.05348103834109584,0.0013425931418638945
15,0.0842565543763903,0.0015845298602702783
15,0.08986741264137918,0.0013712827611214124
15,0.08336124270583832,0.0016787639034697701
15,0.07880990465038527,0.0019091128185741257
15,0.07770699874817386,0.0022252739732574124
15,0.08155708664642644,0.0015003346172114394
15,0.07464041608344366,0.0021297342747533324
15,0.08174944279700565,0.0019704798004830395
15,0.08719226073727146,0.00130190586329245
15,0.07469149863744469,0.0021550094396536766
15,0.0669886402141945,0.00232108703155172
15,0.08523780896788566,0.001180254018385302
15,0.07769663036811372,0.0020834348743013252
15,0.07937057713352046,0.0018236381128844258
15,0.08168764183625138,0.0018139019160060886
16,0.10776514545960877,0.0021141542645268623
16,0.1193592848710221,0.001734023395021518
16,0.11386399066416839,0.0020217622194629464
16,0.10845118822816188,0.0022773734315492903
16,0.1203085969376444,0.0016294777000276264
16,0.11739356919092163,0.001775435902097832
16,0.11025919665201109,0.0023655548410562396
16,0.10996763234316763,0.001907104949917907
16,0.11672859030979527,0.001624060200202524
16,0.1103090409031626,0.002030605281458592
16,0.11624149035254412,0.001784473347245126
16,0.11173453660931855,0.002525078391559232
16,0.11975917244366413,0.001318583848695661
16,0.1178568980758854,0.0018395626394470744
16,0.11889965802845631,0.0015853919130045867
17,0.126331972858615,0.002998181788888213
17,0.11669767814233169,0.003598124429869317
17,0.12427759335451334,0.0030947477899352315
17,0.11604792199349148,0.0038008920282440483
17,0.10978119959812967,0.0036154930101182153
17,0.11984596623983242,0.003121455955366218
17,0.1226298770822981,0.0029100969037367213
17,0.12229033678318284,0.003279872359663516
17,0.1322519126944351,0.002717137943994859
17,0.11885174871715778,0.0037460266460989113
17,0.11674107617970716,0.0038114400225643954
17,0.12862736024073046,0.0024360322060906743
17,0.13069850208457343,0.0029961992963421944
17,0.12479273043064192,0.003504522408096988
17,0.12672204991198482,0.003106999604784417
18,0.0354535984791812,0.0005461085873591283
18,0.03461834641816458,0.0004826965768676336
18,0.03403242434325242,0.000613272628342899
18,0.033802144556855894,0.0005554749898925639
18,0.03313502280105239,0.0005439537422251449
18,0.034270157340047604,0.0005629596305805149
18,0.031535352893716666,0.0006212937760681881
18,0.03611466524784913,0.0004632285422784505
18,0.03866120956787382,0.0003567842413830256
18,0.034698515481881825,0.0005391054295824931
