subject_idx,lr
15,0.10581239749994076
15,0.10968404973530232
15,0.10598144531253458
15,0.1075426796695583
15,0.10214127755920903
15,0.10506894526454802
15,0.10744035383238047
15,0.10540453652236009
15,0.10769533671664634
16,0.13655830982014264
16,0.13839468027296994
16,0.13763254914504724
16,0.13463937927489786
16,0.13811394859220286
16,0.13812718169184274
16,0.13774824815174905
16,0.13767059695571374
16,0.13564129947507458
16,0.13510819079898592
16,0.13773077949609153
16,0.14117203761312866
16,0.13714843560225448
16,0.13935345374940833
16,0.13744214633948362
17,0.15717346911264993
17,0.15519114460501757
17,0.15733936042773247
17,0.15594336668755054
17,0.1508806248483484
17,0.1540841078502475
17,0.15418691275609456
17,0.156863920349642
17,0.1607403495652501
17,0.15949091267423607
17,0.1582130239960589
17,0.15464521945954085
17,0.16264232697150235
17,0.16229353784552802
17,0.16047105964639782
18,0.04427707818800365
18,0.04246570482185259
18,0.04364766960947821
18,0.04278462324065893
18,0.04376703307245133
18,0.04318214022784005
18,0.041707393989955266
18,0.04310990542703948
18,0.04459169811110731
18,0.043385575809514604
18,0.042652932128463994
18,0.04308563380289128
18,0.0418408824124564
18,0.042942326765656263
18,0.04364211456998384
19,0.1548737596491819
19,0.06689136243917544
19,0.05636313610675674
19,0.05951206389053084
19,0.05395387321996354
19,0.05218452648823127
19,0.044981556720368986
19,0.06568637020456518
19,0.08385467693858224
19,0.07342792000096598
19,0.056711008570360474
19,0.0719787092821138
19,0.061594485068819586
19,0.07491115114691642
19,0.0670881982206388
20,0.112332764418404
20,0.10502857799219044
20,0.10495796376754511
20,0.10439139024335789
20,0.1047124049914294
20,0.10373946936179015
20,0.10484223834360025
20,0.10157723765481495
20,0.10299091184624129
20,0.10222962101927859
20,0.10121538539560979
20,0.10075424172042427
20,0.10297215656760723
20,0.10288952340249327
20,0.0988576449575085
21,0.1808065066717997
21,0.17113657148852382
21,0.17130652762709794
21,0.1725891548254842
21,0.17136041224120194
21,0.17365402455248136
21,0.17541821541089758
21,0.17393329229649848
21,0.17103550867020678
21,0.17201312998857524
21,0.1721205852654381
21,0.17370428887420736
21,0.16581083956931422
21,0.17183118500928882
21,0.17290890847809448
22,0.18695245692977186
22,0.21973063765230263
22,0.2088262504106153
22,0.20595266384687935
22,0.20551614883107563
22,0.20415841239153115
22,0.21743511300979765
22,0.20820825072439883
22,0.20864208865906925
22,0.2082800646913695
22,0.2078803688872498
22,0.2109976558314674
22,0.2118255246730302
22,0.21351669810799237
22,0.21288899408037926
23,0.1965514353565301
23,0.1902927603160981
23,0.1903464832546114
23,0.18617112992410167
23,0.18680651802059842
23,0.18857902348964603
23,0.18669701699743563
23,0.1873024548977237
23,0.18835066390855482
23,0.18403611615820484
23,0.18683553856967489
23,0.1870087353113228
23,0.18676022184505894
23,0.1873342965644736
23,0.19207058821756576
24,0.4706280983518382
24,0.47462650976509835
24,0.4636775255286517
24,0.46831581996731647
24,0.4664505854299325
24,0.4741279550697453
24,0.4504163652472936
24,0.4421607264269302
24,0.44573427148218037
24,0.43923855237011
24,0.45066514691196113
24,0.4478722339886196
24,0.455029910458512
24,0.46504192818181506
24,0.46135289523964607
25,0.09809619435681455
25,0.10448000576872458
25,0.10760399930247162
25,0.1061420215764058
25,0.1039783622801962
25,0.10982095982630397
25,0.10950374465529866
25,0.11078557980941985
25,0.11029321823061079
25,0.11044516065608738
25,0.10903975587357684
25,0.10776395089195144
25,0.107813874598666
25,0.10764716534487176
25,0.11254690915978392
26,0.06909308297212224
26,0.07364718154019967
26,0.06997772032234156
26,0.07948654916392602
26,0.07188555369568417
26,0.0723290213201367
26,0.07281495544814923
26,0.0718604985225369
26,0.07522602019233168
26,0.07624597419593224
26,0.07308998124722228
26,0.07246797482134251
26,0.07170442801584169
26,0.07700178244334076
26,0.07708596615443007
27,0.10973825528820642
27,0.10965489701601994
27,0.11366286559468981
27,0.11020710755297342
27,0.11142105082032236
27,0.10924478554709624
27,0.11100152878687891
27,0.10973636152518967
27,0.11101624602277946
27,0.11328074655163557
27,0.11122041477107886
27,0.11304113245820535
27,0.10689178553769949
27,0.10907457105543722
27,0.10900358893682874
28,0.12431399761487519
28,0.12216538634014643
28,0.12100633097237991
28,0.12218438558874163
28,0.12104256199084047
28,0.12283012540759793
28,0.12174767607836474
28,0.12322177361777091
28,0.11894414937289925
28,0.12124734324212401
28,0.12150305922063032
28,0.12095297303809696
28,0.12256409180190994
28,0.11719005825302234
28,0.11969426362578194
29,0.05250717192741333
29,0.05024970819175702
29,0.04873535089781338
29,0.04789162545795245
29,0.04910297471273842
29,0.05509884840748051
29,0.04829186825284786
29,0.04589859161834289
29,0.04584610844834111
29,0.044086359197963505
29,0.045527945160757755
29,0.046323357168558524
29,0.04758041882977894
29,0.04561507817800064
29,0.052601827872886094
30,0.04813677270670534
30,0.05685774145707891
30,0.053966001212144836
30,0.05917564522474921
30,0.06690239938516467
30,0.056199796284112466
30,0.03809649052122733
30,0.040221905536579214
30,0.04494732519376732
30,0.04470274019932556
30,0.039795933942037266
30,0.04798790456039327
30,0.042164866654356516
30,0.042157437156169916
30,0.0491054367186037
31,0.15901501516330505
31,0.1617131784820422
31,0.16095831677664948
31,0.15944670223381321
31,0.15485042118122094
31,0.1604885777903593
31,0.15298902118288926
31,0.1548138114998108
31,0.15472737462599379
31,0.15638910917583992
31,0.1552703125703482
31,0.15504850537523893
31,0.15347561240984797
31,0.15523180916577678
31,0.154025651781111
32,0.13578438419432895
32,0.15280447175855827
32,0.14092507423035155
32,0.139606346298738
32,0.13860149209755374
32,0.13494463044676203
32,0.13446878215042551
32,0.138060577219273
32,0.13358793044001702
32,0.1317814839047396
32,0.13650392244861473
32,0.1342779475604265
32,0.1343856238649428
32,0.13366485801838016
32,0.14255857984177225
33,0.1691288961365829
33,0.16946448485308438
33,0.17149498007479455
33,0.17215686987838677
33,0.17008106488347843
33,0.16639095707185345
33,0.16697483042346423
33,0.16881558556580664
33,0.16679154911840172
33,0.17137555920873304
33,0.1716732458432926
33,0.16948389679320888
33,0.16834164997993348
33,0.16882630377051647
33,0.16611868385805031
34,0.03151128634531834
34,0.027870687304842028
34,0.03911140242744447
34,0.035420464610613545
34,0.04200037517134305
34,0.03463627401469748
34,0.04590436964104775
34,0.03369033815025656
34,0.03600392873191761
34,0.033194704848508276
34,0.04076588414614546
34,0.030342991213800637
34,0.03106089085456712
34,0.0358735591435611
34,0.0382729697470825
35,0.0989971142362681
35,0.09662033202219435
35,0.09653465799406813
35,0.09636396602751714
35,0.09644591836820747
35,0.09758832728437437
35,0.09491460532705799
35,0.09770931245796124
35,0.09628577560307824
35,0.09568104314739355
35,0.09811296680317103
35,0.10234947309826509
35,0.09719972995658965
35,0.09978718804474815
35,0.10211854568150917
36,0.1612801844120069
36,0.15399063407018312
36,0.15367857987586445
36,0.1516765621892911
36,0.15192593776374014
36,0.15210959047736525
36,0.1531872086503778
36,0.1518971686510457
36,0.15180753185099605
36,0.15236962488266134
36,0.15301689590430856
36,0.14798282631612422
36,0.15329435968682845
36,0.1508129361989944
36,0.15187660544538406
37,0.16301518982422156
37,0.16400717471476903
37,0.15997044528451992
37,0.15824902598912732
37,0.16033790672773737
37,0.15776240578609646
37,0.15765458299341445
37,0.15811074226617033
37,0.15919259458323556
37,0.15982891791272755
37,0.1569524673452187
37,0.1596278926321904
37,0.15792596119825508
37,0.15745020653780212
37,0.15656090299819825
38,0.3894051558680324
38,0.3902385112003761
38,0.34672076700917487
38,0.3742270295015035
38,0.370117239877064
38,0.3694742831187202
38,0.36416914885219237
38,0.36294575429467124
38,0.35746839805005626
38,0.3538300402689699
38,0.3497745811775107
38,0.3645969527313172
38,0.3405505505043507
38,0.35002803900487534
38,0.34267395418322605
39,0.10295520826958494
39,0.10260188367897215
39,0.10564432827674027
39,0.10367775439042744
39,0.10197013668816432
39,0.10048334403689659
39,0.09966314617976971
39,0.10369220391168245
39,0.10448951951386835
39,0.0985685324764248
39,0.1005231237727589
39,0.09782111157443299
39,0.09765528169612361
39,0.09764893367959329
39,0.09515400726402404
40,0.14067139510057744
40,0.13725108688373455
40,0.13643737283476243
40,0.13950301179456245
40,0.13982605345083113
40,0.14232285000173076
40,0.1348382210577257
40,0.1380196227239667
40,0.14033053691608113
40,0.13626580627382928
40,0.13573707704585175
40,0.13777711009734242
40,0.13597369909471224
40,0.1339573375677356
40,0.1370614496755586
41,0.17830510331135596
41,0.1744053277957455
41,0.1729803453371483
41,0.182265309850753
41,0.17585310145693284
41,0.17466798212077944
41,0.17351531189961442
41,0.169644536932712
41,0.17136975055473336
41,0.17294035239592925
41,0.16847228211100232
41,0.17333618898495576
41,0.17586545851503843
41,0.17413476601816813
41,0.17127934539125392
42,0.07801349400024188
42,0.07223027264170333
42,0.08321693250791798
42,0.08168570505232925
42,0.08135358654588899
42,0.08432776392794626
42,0.08192629629736947
42,0.07818549265965247
42,0.08853611773960669
42,0.07746894490020682
42,0.08098232462308273
42,0.08537585990627403
42,0.08837853789995331
42,0.08018771977412276
42,0.08298088695428689
43,0.0911417822009813
43,0.08866753668417109
43,0.08651334147953108
43,0.08885590551895516
43,0.08965046978144514
43,0.08602318194356832
43,0.08303400282709417
43,0.09181879681336975
43,0.09020466035065348
43,0.09367080223154294
43,0.0896636475011961
43,0.0956368929765461
43,0.09078136135721668
43,0.0923813902492076
43,0.09138009356252967
44,0.0062118239413511325
44,0.005072838480803257
44,0.005543606080280746
44,0.004457455662088218
44,0.004807414619367886
44,0.005108398946760565
44,0.005828341773070146
44,0.007630927941779179
44,0.0036963600380993354
44,0.0046575106345783865
44,0.0039540359566960495
44,0.0035741409090830575
44,0.004109073836692265
44,0.005164870290046678
44,0.00446364487513468
45,0.09862521853666294
45,0.08966807981190107
45,0.079446262538732
45,0.07804347977623752
45,0.08188048108455105
45,0.08642743033969601
45,0.07610743442613713
45,0.07904754042522523
45,0.07559063017333595
45,0.08090185758604307
45,0.07714854681354438
45,0.08052212826349418
45,0.08411263114467143
45,0.07723680944215305
45,0.07888111494584521
46,0.11850493920213566
46,0.1098401958715101
46,0.12843384499330265
46,0.13786432489168285
46,0.13841249564859567
46,0.11711919015467728
46,0.12762361977010717
46,0.1277283912744327
46,0.12430159682990093
46,0.12363151036080577
46,0.11847685636618918
46,0.11971929033892371
46,0.12453232986907435
46,0.10740089095543773
46,0.10043046049314935
47,0.06969449441771733
47,0.0602796679441507
47,0.0653138728772019
47,0.06611720102968119
47,0.06584639614148499
47,0.06483793619330833
47,0.06552433631099851
47,0.06998103205333885
47,0.05838211901876502
47,0.06467580565228602
47,0.06992056615799119
47,0.06786049523058901
47,0.068208864406775
47,0.07392528443588242
47,0.06928568163063431
48,0.005238530443291125
48,0.005699620230930184
48,0.005747019818869766
48,0.005428210965420326
48,0.005515876988377322
48,0.005828640885885062
48,0.005640689778330244
48,0.005783851271513371
48,0.005983359746615802
48,0.005607214915714556
48,0.005860531687358757
48,0.00622330183109459
48,0.005756313634602414
48,0.005872033827630944
48,0.005949899662036623
49,0.14155674604090185
49,0.13771379915382562
49,0.13715062163398467
49,0.13870994791508168
49,0.14056465126113588
49,0.13893300882199053
49,0.14009119435910297
49,0.1380617338280522
49,0.14006355207734558
49,0.1388834978326284
49,0.1421333939018552
49,0.13929120242565543
49,0.13970381971926676
49,0.14227121349237826
49,0.13875353651431802
50,0.15011099897682523
50,0.1558945563738566
50,0.15908057100167644
50,0.15649823207764305
50,0.159084242717339
50,0.15760763827468052
50,0.154009258228191
50,0.15673892995743216
50,0.15597561762905318
50,0.15167191078046674
50,0.15776073033722665
50,0.15614239888203307
50,0.15592754580773066
50,0.16015478061126634
50,0.1587788100429914
51,0.23787245590516043
51,0.2735293425715173
51,0.20881747538841633
51,0.19277831897525244
51,0.1666478002724845
51,0.2142568776671167
51,0.20747958153283572
51,0.1999789552865534
51,0.18691184822896054
51,0.2008474202421776
51,0.18811474129766798
51,0.16736830306067585
51,0.1967120116485289
51,0.21400283454552294
51,0.19349480175548606
52,0.05069629422158199
52,0.049727308220107444
52,0.05040860320869131
52,0.05120745395130645
52,0.05244577692415834
52,0.05261860939206807
52,0.05083967180120538
52,0.054895041455235785
52,0.05432596531522927
52,0.05128719204666481
52,0.05256889784577638
52,0.05226097564008605
52,0.05162201395586376
52,0.05505533192649131
52,0.05418822642279058
53,0.1579538137819985
53,0.15592345917612474
53,0.14722461171601325
53,0.15008661925813965
53,0.1459262018220039
53,0.1481049955955944
53,0.14930393169869224
53,0.15165404227164964
53,0.15020317852970866
53,0.1516266554510028
53,0.15080675227957105
53,0.1519495144486214
53,0.15330016050141818
53,0.154256463582508
53,0.1528284910571875
54,0.09608680210131959
54,0.09380205128877167
54,0.09748708208333087
54,0.09622752762576844
54,0.09936154480026288
54,0.09926328245477459
54,0.09874298446552499
54,0.09667050897419252
54,0.09631133532749248
54,0.09887266216506914
54,0.09681214843309821
54,0.0990037115674146
54,0.09817965237534876
54,0.09571811518543494
54,0.09670674270619889
55,0.04799517322985517
55,0.05287891749994717
55,0.05101643224653845
55,0.05152912208214681
55,0.05248295736128704
55,0.050638514572228774
55,0.05255198775906779
55,0.04465730842279945
55,0.05037892772471239
55,0.04785373758242622
55,0.047130158600688137
55,0.047850241874226124
55,0.04691802154204612
55,0.04906886304911156
55,0.04579849346359038
56,0.09682504450717339
56,0.09575529199137311
56,0.09671181076894729
56,0.09793127469281912
56,0.09561125803867117
56,0.09595336706009634
56,0.09576018142941065
56,0.09510404711115059
56,0.09790480449513303
56,0.09634349592400983
56,0.09547077331568447
56,0.09800063169880295
56,0.09705766077766187
56,0.09758523447328712
56,0.09817942977762104
57,0.04350295960343058
57,0.044953818620529794
57,0.03960042327329282
57,0.04042299859540005
57,0.043366114594473024
57,0.04082113821439956
57,0.040945956812397766
57,0.03948439668288553
57,0.04158645950215831
57,0.04184957656719705
57,0.041312235747998756
57,0.0424741487111554
57,0.04542505441935969
57,0.039921917784264474
57,0.04057590014102088
58,0.13056734403025647
58,0.12762504712308645
58,0.12542558153467528
58,0.12222947937998126
58,0.12287993095699654
58,0.12248501127560907
58,0.12049002810067817
58,0.11721002480857648
58,0.11342162786192997
58,0.11589875494683141
58,0.11729938023592697
58,0.11773735378610582
58,0.11762159262785064
58,0.11828100230507439
58,0.11461044275292853
59,0.07004670328379525
59,0.0693036438345578
59,0.06830811973593659
59,0.06859054621415657
59,0.06798368977253048
59,0.06821377182056493
59,0.0683830213065258
59,0.06866274440650023
59,0.06779907149040587
59,0.0660650199139044
59,0.06878552066936201
59,0.06878405987889465
59,0.06881221728124676
59,0.06719108508310692
59,0.06808728099833068
60,0.05809863725027708
60,0.05637651549153433
60,0.044568758503801494
60,0.05591218562591721
60,0.057953229979899615
60,0.0616090078994986
60,0.04834868984427152
60,0.04862151796024144
60,0.04888246577276062
60,0.05945323205515072
60,0.051053859926957226
60,0.05318871180879462
60,0.055387579436898385
60,0.04999390800763353
60,0.05132689690402481
61,0.07654832932236193
61,0.07287155915694304
61,0.06139303451959153
61,0.09458990639685753
61,0.11051772704711126
61,0.08203082520855651
61,0.10200884309172725
61,0.08771399440967557
61,0.07562373779010466
61,0.06482478930579282
61,0.07417075629265994
61,0.07155501650871741
61,0.06436916530596266
61,0.06888449828304671
61,0.10002389887665869
62,0.005625420515520958
62,0.005924819094085575
62,0.0033045498783671984
62,0.005942503567187879
62,0.007188315257876416
62,0.005704325010809786
62,0.008087723724932184
62,0.0049846003826746164
62,0.006343423565826799
62,0.005544299275797355
62,0.005766942558252557
62,0.006320228386674025
62,0.008778871341015772
62,0.0026692916011566504
62,0.0059457508193923895
63,0.10322688636273367
63,0.10812692956425721
63,0.11008789624939241
63,0.1101923510564256
63,0.10475112044315986
63,0.10930377771438299
63,0.10199365949465945
63,0.10821323823008329
63,0.10374408860615847
63,0.10283003049131982
63,0.10816250276050654
63,0.10173441561573919
63,0.10288085841965798
63,0.1039326672832109
63,0.10558865834293452
64,0.08531273784793145
64,0.08667073413496522
64,0.08426363477919811
64,0.08882960957163624
64,0.08772178595217427
64,0.08680588010475378
64,0.08407520906028851
64,0.0814563320603287
64,0.08335014774820945
64,0.07707449135898276
64,0.08497888241809626
64,0.08338797218326105
64,0.0812773619284695
64,0.08251255668575098
64,0.08274594839801372
65,0.13118437304933112
65,0.13159315734297003
65,0.13028722675958732
65,0.12563484091773172
65,0.1256461820668329
65,0.1256823776905489
65,0.12808109246830118
65,0.12613488092599326
65,0.1281637409330491
65,0.12922312717882126
65,0.12928588403070201
65,0.12919921186060168
65,0.12885093296082423
65,0.13023958347231823
65,0.13064987086474572
66,0.13800351435964964
66,0.1367069196932565
66,0.1397043664040946
66,0.1457756705909466
66,0.13993525438573323
66,0.1317297571465222
66,0.14500281868937545
66,0.16182144081285213
66,0.13739168453387046
66,0.14396260779087147
66,0.15505590540802142
66,0.14448326651173193
66,0.14464383066537928
66,0.14743946029733043
66,0.14439015296558566
67,0.019193083721654448
67,0.01953151653064905
67,0.018615881214552845
67,0.01456689355117223
67,0.01904115551153809
67,0.018665871532461138
67,0.019489848878720586
67,0.01964235743481965
67,0.02044172616600154
67,0.01890476651529252
67,0.020836657919759874
67,0.02246066253879328
67,0.019873957585866787
67,0.020015314426422216
67,0.020019728123455188
68,0.13986665220758143
68,0.139686206098429
68,0.13962071605045362
68,0.13542396381766533
68,0.13722416123664002
68,0.13965598103623494
68,0.12863396671661742
68,0.13473638292865922
68,0.13099352258148597
68,0.13610429447739297
68,0.1366697451959113
68,0.1390839514834248
68,0.1388575638354869
68,0.13304836936640282
68,0.1348321727642301
69,0.04246938937999313
69,0.050699345857338596
69,0.05003412006279949
69,0.04650725050356619
69,0.046289253929209025
69,0.0468681525917597
69,0.04685902391582879
69,0.04979411639593381
69,0.04491106835596344
69,0.04654616461354216
69,0.04781307252133632
69,0.04723694694359238
69,0.045514877449461304
69,0.04535002406458946
69,0.04515447953291498
70,0.09085304892333539
70,0.09075642134702842
70,0.08781182743311616
70,0.08701366551369372
70,0.09099374519497481
70,0.08940043359799132
70,0.08947425956163263
70,0.09058453686029139
70,0.08899328526585101
70,0.08890676970723645
70,0.09165072430127379
70,0.09204666416424234
70,0.09233637733852731
70,0.09257436766740686
70,0.08978378524649362
71,0.0963439847984353
71,0.0966775786534515
71,0.09718459169574374
71,0.0986284314589599
71,0.09538667906338046
71,0.09484876293741715
71,0.09107532840708178
71,0.08997096434223927
71,0.08917737487287526
71,0.09257451292129215
71,0.09365848919435185
71,0.09059832190032553
71,0.09293983241224198
71,0.08912254134333879
71,0.09582697273166983
72,0.11850909475147879
72,0.11908190967598967
72,0.1134820521893778
72,0.12429882456546888
72,0.12700290938426098
72,0.12500288526720074
72,0.11754054799834435
72,0.11797854310348266
72,0.11222118015546118
72,0.11726460258998991
72,0.11395320001176122
72,0.1200023228966376
72,0.11154658592779365
72,0.11422165367238414
72,0.11213451130401583
73,0.08474460208810262
73,0.08315800779383167
73,0.08205470277153765
73,0.08206031123786212
73,0.08151656250529452
73,0.0830938113948242
73,0.07661143456472846
73,0.08494806636537602
73,0.08244346899235157
73,0.08479752105054442
73,0.0801283908310399
73,0.0810047657765353
73,0.07848667398624011
73,0.08333973305015434
73,0.08129543031496564
74,0.10464275541638024
74,0.08997743260510238
74,0.08911163920832259
74,0.09100514826772027
74,0.08973977053876003
74,0.08920284261968323
74,0.08878532362749335
74,0.09443241193349174
74,0.09377791336073348
74,0.09499715960878292
74,0.09491477239104545
74,0.09170458155888898
74,0.09471613872829034
74,0.09254666805749286
74,0.09533940779674632
75,0.06601233921089263
75,0.06443078518220534
75,0.07953826901275908
75,0.06152582881843299
75,0.059101270663894666
75,0.05671402349537354
75,0.05838931440311286
75,0.06012285760180425
75,0.05740545782799179
75,0.05052151305313264
75,0.05771455077533284
75,0.054976051432730884
75,0.05402777445301886
75,0.05551836803505833
75,0.057850182986660025
76,0.12208682809267035
76,0.125591953213615
76,0.1256570282100555
76,0.12310087871091885
76,0.12415860687634674
76,0.1233193950360369
76,0.12350553146248901
76,0.12381244664542922
76,0.12074560502137943
76,0.12089133443582092
76,0.12861152013687266
76,0.12553212721423793
76,0.12524685397461177
76,0.12486571553801422
76,0.12287533780385809
77,0.14583538984262637
77,0.14292975091985813
77,0.1452457182179589
77,0.1454964924916312
77,0.1435931498002087
77,0.14959668095349551
77,0.14329631005193702
77,0.1446320189733947
77,0.14532009087704897
77,0.14395979692610406
77,0.14845314051216335
77,0.1469228785265307
77,0.1391511759712828
77,0.14861571145890046
77,0.1454922225909449
78,0.11135732706105868
78,0.10320112789086186
78,0.09946157404674665
78,0.10734400265433013
78,0.10597646463854993
78,0.09955557627973348
78,0.10544771187467233
78,0.11125612505596023
78,0.10945107280850458
78,0.1080162659886122
78,0.10655374121231526
78,0.1069085503480923
78,0.10864136835457505
78,0.11403306613066608
78,0.10863946401174457
79,0.1107215777224549
79,0.10918364358792347
79,0.11079340960111692
79,0.10836776233359356
79,0.1083912094083235
79,0.10957050060227387
79,0.10990461435087694
79,0.11009850847687878
79,0.10638968474055097
79,0.10956162476750592
79,0.10656045774339863
79,0.10659153699873199
79,0.11020220647018823
79,0.11015542669661602
79,0.11893263975045537
80,0.13399067420364938
80,0.1322107365908875
80,0.13582389144555182
80,0.13658705565007132
80,0.13282598481017974
80,0.1358146251920919
80,0.1362011753600237
80,0.13666517585337945
80,0.1361899215743726
80,0.1314975106230261
80,0.14005523845362697
80,0.13910032300341152
80,0.13571939605185535
80,0.1324959878434628
80,0.13176960823552014
81,0.14081236288162935
81,0.1313613962648803
81,0.13382795455018429
81,0.13406882964490238
81,0.13424863955005586
81,0.13065390527485574
81,0.13537118291176808
81,0.13299607523818782
81,0.13475802673283696
81,0.13093112812476437
81,0.12904755186524616
81,0.1316910148792603
81,0.13358408456222745
81,0.13204371582729396
81,0.13328881174561075
82,0.14469477387645785
82,0.14348528690473294
82,0.14405201978940238
82,0.14484466884522632
82,0.14464662756824087
82,0.14487244596524243
82,0.1444058523802324
82,0.14353262961110647
82,0.14468707877684722
82,0.1437959362130048
82,0.14518929040719553
82,0.144042989512484
82,0.14487052557642147
82,0.14361393728598656
82,0.14269408110081977
83,0.12492942520297812
83,0.11797760609811883
83,0.11885835023300462
83,0.11603883017180665
83,0.11776812398779059
83,0.11937568629503474
83,0.12113863121094116
83,0.1267448821869387
83,0.12349846837002745
83,0.1220797867651022
83,0.12303005430602224
83,0.12169481272738718
83,0.12326625917562278
83,0.12705587609502622
83,0.12349124832376152
84,0.16157728266151888
84,0.13096409697297975
84,0.12806515788340925
84,0.12774876060546755
84,0.1309574810165459
84,0.13048169153794295
84,0.12879341510133432
84,0.13240778414948104
84,0.13216582802614138
84,0.13132451720605046
84,0.1236868934588004
84,0.12885573852556592
