subject_idx,nu,kappa,omega
18,0.0001000166922456189,0.010072263615177554,-4.796132914271617
18,0.0001000164344816602,0.2198795498988356,-4.958549978863409
18,0.00010001669224561887,0.010070718497365145,-4.774951686007558
18,0.00010001669224561887,0.010074485375033172,-4.820289695932724
18,0.00012411236627313637,0.01006817081302833,-4.8437190088261115
18,0.00010001669224561882,0.1569734237522829,-4.995289595286985
18,0.00010001031637514102,0.06532305923962421,-4.870043178158843
18,0.00010000637587047781,0.19677177763890322,-4.978394572102333
19,0.00010000637587047785,0.010065416152649326,-4.999937862093096
19,0.00010000017660969466,0.010054870433090403,-4.999958249052402
19,0.00010001026150891696,0.010070014701992426,-4.999966360043799
19,0.000100001565596158,0.010030052389142488,-4.9999540637058955
19,0.00010001669224561887,0.01007040387334546,-4.999966416951557
19,0.00010001537602400846,0.01007501047308684,-4.999943331167398
19,0.00010000372859809879,0.010066836305049802,-4.999966414900503
19,0.00010001575318554427,0.01007246839765052,-4.999965886240341
19,0.00010000002377147318,0.010057542679525617,-4.999945348300691
19,0.00010000346894438296,0.010062101134647393,-4.999956962134603
19,0.00010000243536581468,0.0100634799118668,-4.999948041397027
19,0.00010001031637514102,0.010063338813191427,-4.999930645354871
19,0.00010001669224561887,0.010065316380922194,-4.999965211429322
19,0.00010000366119297996,0.010065032039503367,-4.999958638109807
19,0.00010000530895576305,0.010064960188177116,-4.9999362012839805
20,0.00010001537084822296,0.36459984689420105,-2.7237983107049555
20,0.00010000146324015246,0.47518901662425855,-2.9547974861271746
20,0.00010001031637514102,0.2051046465242922,-2.680721948844604
20,0.00010000127313138625,0.010064651091091347,-2.496759162193803
20,0.00010001031637514102,0.41691777346058295,-2.88929886465939
20,0.00010001283256338582,0.24873874538038815,-2.7566910078320825
20,0.00010000687743396907,0.046074391317423406,-2.539236303080838
20,0.00010000110416794338,0.04686428217816691,-2.6047284223607825
20,0.00010000340233595311,0.3832559871139932,-2.906255354999547
20,0.00010001030007978471,0.01005160041528841,-2.5635343077706976
20,0.00010001537602400846,0.1611704359822486,-2.729008029778277
20,0.00010000141523160037,0.3162062626659962,-2.9125201854736615
20,0.00010000392700495802,0.08382568304021401,-2.608711584949257
20,0.00010001669224561887,0.06794268108918033,-2.5977613485914723
20,0.00010001537602400846,0.010068671701560788,-2.6270439216070263
21,0.00010000394050466317,0.01006506572047583,-1.3748564633844245
21,0.00010001612760571926,0.01006513152795399,-1.4706582742498995
21,0.00010000148241149487,0.05560281226963046,-1.5249042755985491
21,0.00010001537084822296,0.08114654768584259,-1.553492814171929
21,0.00010000326149668751,0.1403185345654237,-1.6028269580112409
21,0.00010001638217598007,0.36816097418550225,-1.8090421519603281
21,0.00015960801377939274,0.010065445891738377,-1.4246862688260948
21,0.00010000998829404293,0.24185198145647283,-1.6749636651204431
21,0.00010001669224561882,0.06241715115644838,-1.5369751805397625
21,0.00010001599447576856,0.05020272999879694,-1.504370775806715
21,0.00010000351780372444,0.28843446669288125,-1.760462601994367
21,0.0001000004215077552,0.25434821711344213,-1.691097513929418
21,0.00010000253560136476,0.6595998114357053,-2.1856703984154553
21,9.96834160390865,0.010000000644012208,-1.476277069517193
21,0.00010000637587047781,0.1539420406826475,-1.6170046569911802
22,0.00010000352113893508,0.21657493420928944,-4.877087367969931
22,0.00010000057491188233,0.1730839886049221,-4.530512417014412
22,0.00010000258376533504,0.21407270379254642,-4.784756357026385
22,0.00010000274839343008,0.4075529885917389,-4.965619861747904
22,0.00010001025864781306,0.34411749689512866,-4.983398750414922
22,0.00010000208873676313,0.13495382901511938,-4.615611249470903
22,0.00010000237845063743,0.14598502921822126,-4.792421270356646
22,0.0001596080137797884,0.010065445891738377,-4.508501287134006
22,0.00010000468012817475,0.09029485345476909,-4.619311964511835
22,0.00010001049541636994,0.010063570258973423,-4.562228537236912
22,0.00010001664910730438,0.010065415248049431,-4.744131083119274
22,0.00015960801377938594,0.2337452726760196,-4.829026792819494
22,0.00010001524395418522,0.2180436384396873,-4.793568686727951
22,0.00015960801377939274,0.010065445891738377,-4.697359886086229
22,0.00015960801377956635,0.04276252635920961,-4.783553183246087
23,0.7189571009258848,0.1872511510083242,-1.3921655964937956
23,0.19511105700527426,0.24340590731486672,-1.513781609993959
23,0.2013441148805345,0.20501714282007327,-1.48196419591872
23,0.05183563772157562,0.5247039813095573,-1.821355191011058
23,0.26725795603779595,0.22491898914376546,-1.5259249182743442
23,0.04712082137353423,0.32213054642253464,-1.626792224587385
23,0.00740479178650925,0.20169706950002944,-1.5214540195553654
23,0.17125696458590306,0.18898023587063473,-1.5030954216826662
23,9.999992331107824,0.03954606446214029,-1.3373420433611742
23,6.094526280485001,0.5197090457890056,-2.253860297217557
23,0.10985135377459065,0.2836500129929966,-1.5869823586819338
23,0.000100002119300029,0.8156942336634417,-2.1067667597898887
23,0.1755777473075539,0.1526267685958632,-1.4645707977972386
23,0.07495973890027659,0.37321825720661916,-1.6862028601530918
23,0.31062861747178466,0.18071649657109823,-1.4394311805914133
24,0.00010001593182568786,0.010070270740330843,-4.999966588839092
24,0.00010000035531508382,0.01006153525650966,-4.9999793322562756
24,0.00010001609202398142,0.01006959679160876,-4.999966132498967
24,0.00010000057491188236,0.010062860832741037,-4.999967827998467
24,0.00014909866703343783,0.010063559356193708,-4.999999998402749
24,0.00010001537602400846,0.01006497904751401,-4.999957216496594
24,0.00010001550851930916,0.010074429160178115,-4.99996600243997
24,0.00010000000090132816,0.010064676979822032,-4.999966392620942
24,0.00010000637587047787,0.01006115444459953,-4.999958581290638
24,0.0001000236514832625,0.010082241704428271,-4.999966147244988
24,0.00010001031637514105,0.010064763830826171,-4.999958976743571
24,0.00010000150513884851,0.010063264932592884,-4.999971794748303
24,0.00010001537602400846,0.01007046461496762,-4.999965979785759
24,0.00010001633084233424,0.01006423447364204,-4.999956939031906
24,0.00010001595405047925,0.010076004234323921,-4.999966615327788
25,0.00010000008267371701,0.010060063295169787,-2.4180373590681032
25,0.00010000223347260827,0.23701493576826824,-2.579962161811793
25,0.00010000003181712214,0.34795199808507604,-2.664042521131346
25,0.00010001025864781306,0.010065069838394943,-2.301385084023489
25,0.00010000120045856795,0.37687723069492696,-2.755189294346376
25,0.00010000243536581467,0.2011113725503913,-2.4384765739208425
25,0.00015960801377939274,0.010065445891738377,-2.241575827795944
25,0.0001000017497611218,0.041010748714926396,-2.272023676069495
25,0.00010000150513884851,0.07979550107868588,-2.290549295514685
25,0.00010001638649419648,0.09513778863519701,-2.3155024814149128
25,0.00010000222594784244,0.113042984476965,-2.347759919322179
25,0.00010001508674977513,0.01006524508423491,-2.2510398387003945
25,0.00010000021959679853,0.10236118467387172,-2.3577315671833383
25,0.00010001031637514102,0.062371354668812676,-2.3485275300215895
25,0.00024859605758788624,0.010000000087177998,-2.175132539260691
26,0.0001000166922456189,0.4737483212571852,-3.9671070549308403
26,0.00010000149427327413,0.3730489941014411,-3.7009200289325204
26,0.00010000070647007061,0.31108975445886283,-3.802644929107025
26,0.00010000326345082599,0.8683029592894053,-4.066322955409565
26,0.00015960801377939274,0.010065445891738377,-3.384234217634688
26,0.00010001669224561887,0.13169038927208424,-3.5243320549866772
26,0.00010000149748087725,0.7027953186005391,-4.081233120866029
26,0.00010001424507224057,0.2223063455381196,-3.59693635474525
26,0.0001000163609747049,0.0695671608083907,-3.354286253962032
26,0.00010000083885819179,0.13773009256631663,-3.382754314176505
26,0.00010000167874449632,0.38591691120508054,-3.706999589021518
26,0.0001000030841443247,0.7456207675517581,-4.131751143958959
26,0.00015960801377939274,0.8262907439759499,-4.212576922992926
26,0.00010000074509648957,0.010065066392855936,-3.2403025543028585
26,0.00010000667502145494,0.415272889387203,-3.66391880753125
27,0.00010001626640306504,0.0100653783530019,-2.4009835543243576
27,0.00010000458585797728,0.010056728261392828,-2.3864760669549243
27,6.77066227871415,0.674270142112571,-3.168921420749673
27,0.00010001644711202472,0.010065417098183763,-2.377082917865294
27,0.00015960801377939274,0.010065445891738377,-2.36199126765137
27,5.660614234215423,0.7112477106058774,-3.2153634729456977
27,0.00010001025864781306,0.22155840192356915,-2.584167093209724
27,0.00010000061522271929,0.6024574642106011,-2.9922709025282543
27,0.00010000637587047781,0.0517981748357079,-2.402238518571173
27,0.00010001576811880558,0.010065273209169966,-2.339905201437944
27,0.00010000394050466319,0.01006490744278027,-2.361204487096851
27,0.0002829740533376525,0.010000578917837205,-2.335336229723483
27,9.999999700469806,0.020215304585721364,-2.5797273695843805
27,0.00010000237487779219,0.3101079998351823,-2.6971726449182922
27,0.00010000288188883882,0.178013493046713,-2.5883715318722462
28,4.198088333958816,0.34133077513963933,-2.5705302156255874
28,0.9120704856095856,0.7732742225078693,-3.0352648645192155
28,1.1844293659508625,0.6230848299476642,-2.885229286013931
28,9.999999996050812,0.22539337179159563,-2.467482040178512
28,2.672512323991186,0.40104828625884675,-2.6667843854274014
28,0.38998889284879934,0.8074554849120372,-3.0427116451533167
28,3.9875276890344513,0.31361483684349467,-2.5632198146021508
28,8.651452628597978,0.21940418071532453,-2.445291614753435
28,1.3981748083799252,0.6049626825822065,-2.922764362241674
28,9.999999999871317,0.1795538414258481,-2.4588476344877255
28,8.243442754605997,0.21654671770554051,-2.475469119764508
28,0.6120017624420014,0.9459811937547515,-3.2063884462622156
28,2.5180678684340534,0.39020963276524895,-2.6298886254315454
28,9.999999998425018,0.17645471819252356,-2.5430090231479077
28,9.999982705102619,0.15663979022876579,-2.444790490124208
29,0.00010000295497092022,0.4340232305997236,-4.605180071309711
29,0.00010001019683515526,0.13539228243778287,-4.352930857761383
29,0.00010000243536581468,0.4513298258686139,-4.722309455996944
29,0.00010000272631557723,0.0404577661414438,-4.3536111991346935
29,0.00010000243536581467,0.532531566620672,-4.844163999038915
29,0.00010001634316945333,0.11681849132422183,-4.19041681947893
29,0.00010000180765872756,0.34468753042776323,-4.670727425014266
29,0.00010000260560570951,0.3301877060043723,-4.776623772600362
29,0.00010001557450700188,0.17813201063624504,-4.604159368342156
29,0.00015960801377939274,0.010051959209699984,-4.521221178113859
29,0.00010001537084822296,0.1395475171390196,-4.587833004877694
29,0.000100010258647813,0.5022023518062696,-4.924060850695761
29,0.00010000534700988386,0.14476369296911357,-4.492014054610616
29,0.00010001588334353819,0.04325495086149038,-4.500172968420186
29,0.00010001423226327903,0.015144581907409856,-4.139082649711293
30,0.00010000443557084621,0.5510960586861752,-4.885938500299554
30,0.00010000078391260084,0.26032968639236537,-4.201280580020395
30,0.00010001537084822296,0.17494796961634576,-4.2078300930418555
30,0.00010001582072134815,0.010063074831132909,-3.804232047671605
30,0.00018654032642117068,0.010005474858481772,-3.5836450100943438
30,0.00010000261335182558,0.5762175241893923,-4.567657783126055
30,0.00015960801377939274,0.010065445891738377,-4.999938378874018
30,0.0001000000454633702,0.010039544766404873,-4.99994713529321
30,0.00010001025864781306,0.14067960186981426,-4.817351663419719
30,0.00010001423971149739,0.010058358187369852,-4.6315625468420665
30,0.00010001026150891696,0.010064960041094462,-4.999952294253632
30,0.0001000024057308039,0.3181249822025507,-4.811444169013688
30,0.00010001031637514105,0.06662582925744243,-4.973919973387497
