delta1,delta2,hRate,nu_p
1.0100000000032294,14.850299488399875,0.8207675734365073,4.061654103833882
7.044584148849711,16.218193918905214,0.05268074583744503,2.813636667144015
5.033014417160765,12.185659769442013,0.8265466661472501,3.7677986636354612
2.711748219976682,9.815783372444887,0.1691387156081036,3.661740032823186
6.457185204760567,12.642578782232697,0.1750132748187608,2.7530344329668894
3.6573228516743153,6.454540047842938,0.19092803876134334,2.3547192702459387
2.7694386800039412,2.1512737243758977,0.8497460540611321,4.999999742283205
4.688462626754125,1.0100000000301994,0.7336394825589875,1.7802611161803383
6.8499771243058865,16.999993000065185,0.37596296328367057,2.638612376716998
7.259096042101944,16.961618932989243,0.31462144659688995,4.857256879973922
2.050427014261158,7.847224954625651,0.5644964721346446,3.6538092201727106
4.641600048981424,16.999979576321703,0.6554421496690787,2.608433692732179
7.65597575589645,15.97638183340279,0.25604538012168626,2.615833294363586
2.9586954000144208,16.999999973308398,0.8234936195145267,3.4580320191591536
5.671158706849958,15.270404534110037,0.5399900428731566,2.2911277187137338
1.3356357177154974,7.88630057195236,0.13110889916883794,3.090093514014269
2.6494357569257514,16.99999998483317,0.6549763456282893,1.6958062019313906
1.4690527905040063,5.397538431907157,0.5198974285115028,4.777227704523897
7.86349755656062,1.0100000000115748,0.9674023278404135,2.8693067570109823
3.4763801171622,11.744959970836044,0.18476683873202857,4.7367668728885395
4.293903120577049,7.277681122067365,0.8474226528276994,4.6552390227055565
7.928463870642979,1.0100720246525428,0.5115589722990126,3.235913488133066
1.0100000000053866,4.096834415049878,0.29623852181250826,3.0326644374233567
4.319989387833321,16.999855732638526,0.38338004532904524,2.5066724393533124
7.019087047299771,16.99999999995895,0.605678563377151,1.5339468257247055
6.988814689965667,5.7595562885123375,0.5577889875941379,2.9381402404357355
7.999999999999519,5.2906972474134,0.615342464424762,4.6185536764112545
5.131616344877736,8.281891759938121,0.0033548105106529194,4.788159764664237
5.329311475734505,1.6432299849225,0.5471483733796088,3.8880315352224133
3.1902445421054386,9.858701070016542,0.037799935242382725,2.1197287015252777
1.010000000141761,6.044709980281074,0.6143765201161251,4.0468562053531825
6.336232743292294,16.999999999987917,0.5861640125966677,4.920981404658863
4.5535094873182285,11.813212101878973,0.484335519963607,3.507896738683002
2.2607913592818916,3.618055680934618,0.04542292534522612,4.6560708399493915
2.7120695788626565,11.721921478344075,0.9239637026073433,2.0029135232585755
7.921848517340693,12.049325188032876,0.2510251836393492,1.574855549319926
6.123550210274884,3.6077675757616223,0.44965517243163033,2.3465681047080813
7.27098985760051,9.720479728346076,0.24342788694952053,1.5193504454264213
7.352146132777718,14.112904572786318,0.17699400042951252,3.537289879692287
2.7435019188737386,13.736354705339394,0.7026424223156678,4.593401390818066
1.0100000016427126,16.999941092605077,0.6943861960609333,2.8809118623595045
4.005450217533661,10.34525116407825,0.5976477224175247,3.229980555985465
5.21039910330425,6.57411182787922,0.3278495326016897,3.3858852761861433
2.9645473737944346,12.865634547562397,0.09923476669548952,3.8160257809427387
3.7461067741242995,13.932354379119634,0.38443709789072833,4.280320673002136
3.4321884461896564,16.999999999997144,0.6402345367035792,4.420943786721802
6.002706849853792,16.99999997330883,0.6437825151807701,1.6883352024890885
4.157356184319471,2.2239360440958627,0.1558056904379458,2.345217253870023
7.32407283822748,8.784398784234579,0.21952119897170674,4.724847582507742
3.1484197529258715,12.128668182627244,0.1149628588831395,4.601950915299364
6.210077037312442,1.0100000002894969,0.19503706525957967,3.4007253679254195
1.8935464564492202,16.999999978554744,0.890192706000971,2.6959596500376666
4.803020260837522,12.521307028482383,0.2333116850067395,2.1436227128852297
2.118548990807288,1.010000000067364,0.7717284446677768,3.376939047816541
7.418421891687438,10.893974251079273,0.019221791329722977,4.769417345426214
5.303243827174411,3.5437750532597074,0.679536244517093,3.406560529853869
1.6543452908301273,1.0104008943754164,0.6881073695559936,2.6622269447054645
3.992690021367975,1.0100003149530463,0.8082283832486082,4.121002297044475
7.129098364488228,9.205217078993062,0.33897838215108367,3.6692954538576568
5.128160406117429,8.35361221242695,0.8340323811868771,3.5732416499490522
2.6577508620666315,9.33541992324495,0.22587526110444361,3.5671814957771786
2.6409593038464045,3.6237336511419866,0.5944107075301038,2.465369960566031
3.5752441954590575,16.999999999682792,0.2033559564182572,3.4582439965544483
3.1595159880041526,7.174500386736,0.05495958557486112,4.098478263021291
4.385607617392849,1.0100000000249767,0.9607617873691228,2.1561202668648654
6.353645225445697,7.163480380764169,0.2995599503958275,2.661483537756892
4.918277626314128,16.99987160519031,0.6794068544070319,2.092334545462262
1.0100000000000142,10.705556543666713,0.44090755071631366,1.9475230194238236
1.010045622496044,16.99999998406134,0.41388747984667457,1.2532481505452542
1.0101087537636548,16.999999976675998,0.47312148417662764,2.4896668444615195
6.057191876121043,2.5570655699117415,0.16700015752153324,2.8634819945004204
4.455095559105165,4.4751224333368915,0.2189744790524353,2.878223627212263
5.00776491935528,1.0100159170368883,0.5502173796632274,3.9057990435508967
2.284763521285084,16.999322043301213,0.8042026681570928,2.818002266071168
3.853338459044984,6.932092601751904,0.3257350352989169,3.9494403905288564
1.7854769641491004,4.9943288742714635,0.7029089173474085,3.634648692546838
1.0100576081325516,1.010000026861027,0.7686844513346558,3.869178373000632
7.931542336057884,1.010000000002855,0.972040832379847,4.637654964186217
6.638284819588517,3.896499984235932,0.6417462755384776,3.5876045875078266
7.999999999163565,4.072360354784034,0.777842739891192,4.904190593948474
7.816815811396148,1.0100000000000442,0.023147196962166276,3.6942957307664543
3.036686052348035,7.459214452771689,0.18958197006627364,1.6414838873806255
2.2371410407676304,9.791802123361027,0.30331793078171326,2.8743367225913956
7.44089716910303,16.999941092605077,0.5525748812741457,3.008185480186841
7.665835009296727,12.111396013570237,0.4833393857737102,2.782644855584141
5.459065391753261,3.5059920939176497,0.08473623902029774,3.2917884881929367
7.9999817284506705,16.99999999994694,0.47567108360562554,3.807021162337326
3.830666006922257,10.40386471753508,0.3836838631102002,1.6232397661444582
7.999999999437505,1.0829495344801445,0.9035290468253014,2.8252809088795474
7.962424952372137,5.667416019404227,0.13078178712766111,2.8075540436325443
3.635450080544972,16.9999999848605,0.7075723201653233,4.381895696606043
7.999998727467967,2.732173678745193,0.7393309976567592,4.561160986032564
4.679266836443886,2.4048367682758722,0.7232102469879331,2.895100718899578
3.5131863022936325,6.039649472972581,0.14277843610509608,3.7500442400726377
5.172864307579818,16.999965543497346,0.05986161159625082,3.0066015261134975
1.0100000009397547,16.999999967116416,0.6597133325949923,2.031235628919343
2.059666636563301,16.99999999980712,0.8164163511923568,2.621709672994154
2.38241327141193,9.795528130628176,0.2845826347129932,2.849305916541046
4.6391375425350585,9.565579353932874,0.275423082190197,2.515699015566543
4.502598349287369,1.0100000013840547,0.6103316872839967,1.6563408551200578
2.857097005848992,11.598287868159261,0.14531514058387152,3.275867321502143
2.5687675228695963,5.799405922609203,0.16610429224019527,2.911336320081016
6.042965888071883,16.99998609385042,0.7779716263471863,4.481859410511438
3.061575453864912,3.1179044104099876,0.6399705872380783,3.5089601646134385
2.699290150759984,7.500736939171332,0.23673910815961924,3.60169720424627
2.2981453716568603,5.021554810001869,0.27759818159083455,4.462786903797745
7.9192965199735035,12.521783018095984,0.5183419677093984,4.765303442298725
1.693261327701666,11.114414569693478,0.320536975835636,3.6213426207074315
5.927383453812676,5.841220230665775,0.21000675156434945,4.091572107889036
7.2703302633231655,2.717627158348581,0.3291096871082548,2.6089540341021813
1.0101696646573424,1.0100000260108695,0.8181269948315777,3.7055855171247485
6.034880352923311,13.823699062652816,0.07366765234768195,2.050926928140788
4.544091651713815,16.99994444892357,0.7482142703947129,2.941341545366815
6.46185223438127,16.99999999974207,0.42427744963593866,2.079029131777157
4.293780964497389,16.999999983516076,0.34242347383836824,2.825306801103651
1.0100179709111587,7.535711725026952,0.21409806573468823,2.5386561865411315
4.309138595545296,1.0100000366060808,0.9933006624125142,2.81285974797079
7.818029768452908,1.010000035292471,0.9982977398113283,4.558914067387975
7.933483446815625,1.0100589700863323,0.9681634799970924,4.607333626991246
3.150505741820479,2.138120282070095,0.12126735411352126,1.7182746185951656
6.456916869054902,16.99999999120004,0.27450608877914456,2.8466591838215756
2.9523917629356147,5.3533413931275415,0.5922892970647018,3.042950236516968
7.999999999905132,9.416644550851537,0.04676613774675628,3.5237994506622257
7.161631482830222,11.748714658594725,0.04816348824349036,2.2353565866517915
7.387562363280242,4.985574720996639,0.708777137692377,2.0563087659007064
6.593183871777203,16.999999999998234,0.4161288785553102,2.689280027443636
7.323753772535972,4.449180853357581,0.6112756839665722,3.88116869164076
6.449546662456873,7.210678907762538,0.2839889846042085,4.911628158963725
3.1172665495573546,9.239967223387936,0.1804372036474801,3.8504864186496293
7.144240774284034,13.227271569543364,0.036671627826432504,4.282432862157494
4.471614501963936,16.999999983509277,0.7438542674612335,3.5650973271645303
3.353031224268241,7.250628832476647,0.3418197213019079,1.7283650289640757
2.645793539409087,7.442046974686419,0.2785439484191889,3.684789416909868
5.414919987298727,3.267066711955462,0.4187392780018181,4.29724737532781
1.010016099688459,16.999999996124266,0.6532883025172417,3.519438733368515
1.0100340843754465,1.0100000000000013,0.4782070306660817,1.9211016671522154
7.999999999773881,1.0100588849771426,0.9878142196586428,3.9809442240820605
3.617087539540642,5.468534728087056,0.34619444145831174,3.92002215062906
3.2625138581089907,13.803766092932506,0.41354852404721737,3.2995651107550374
1.8190709968315562,9.219248379389574,0.22453789273159505,3.0691410224800735
1.0100000005817162,8.104165510148428,0.5439224306184778,2.0847883000481224
3.267649584141503,16.999999983031056,0.6946288954684844,1.4009993304834134
7.4022233138913,16.999999997606057,0.23483346571577532,2.4391541026822945
7.999999999705282,1.010058897871863,0.9865708156962819,3.4460872480606164
3.6599346043793632,3.826144668763723,0.1379069294990741,3.391568318877958
5.132473173777018,16.999999973906284,0.31806814968033753,1.4115178196642968
5.371675148885826,14.845551276019037,0.00251312590291151,3.5295661195234365
2.5986836613800257,6.767602578417966,0.17863367995610774,1.5646471588211543
7.467397257949429,10.279684519423819,0.016564752289638513,1.8653299330273505
4.361991917797622,14.174820423990258,0.04858207092648204,3.590653488292956
1.904577823661326,2.000892492808308,0.8345574718374159,3.85759069764393
3.999027462975668,16.999999999985153,0.38011848374690144,1.4783147833248502
2.075844235913587,11.334729460544263,0.1073123922072369,3.979438918346731
2.3146388865382583,5.827430346674635,0.007247759743074776,4.8411922922637824
7.560966909656757,1.010000023508265,0.05238295778051909,3.7804700738933037
1.0100000002435816,1.0100000005695537,0.5348859279370698,2.1611787740353163
7.817087871669412,16.99997128946891,0.5601904153982901,4.462287829854703
6.295178104825466,13.536858132419361,0.15126313587201917,4.773355296332519
4.35141664566584,16.999999999998376,0.6221372262288171,1.640755800674671
6.399407136190535,1.01000000235473,0.47230988853329786,4.44084813239396
7.927415065285375,16.999999996258445,0.5125024456206901,4.359793280657421
4.908587297223849,16.99999999456561,0.056819086087411215,2.312284770076608
7.9999842643558985,1.9625355322079476,0.02262483397986632,3.5077821435560463
6.290702591423985,4.496628161532548,0.4062596671656903,2.1728095914957795
7.234872052924838,5.6988550582819,0.5898791070314642,2.8516313400033937
3.6036229277658243,13.174333513912662,0.1167234441653236,3.2308513485609907
5.3582000390346645,12.63522481219151,0.4211078900548554,4.536881034908597
1.953474706318184,3.10086450588963,0.117356899775329,3.276329280181466
7.516542907736573,16.999999984295677,0.6401461675336317,4.129682416777547
3.267721840864551,7.686741542289862,0.005675382909634337,3.7053842277198843
3.7868422544278237,5.420873653641689,0.2619599850240531,4.22287368355195
6.420480195498208,11.114143283363674,0.05831488026973835,3.13882124883052
4.142700782156022,12.90142155447359,0.01124922958959702,3.352913601902971
6.705511754490366,16.999988029338763,0.33691829813680757,3.4050913312288995
6.888015234050515,1.0100143630314535,0.9528786966145809,2.344065084040608
6.917229462082192,6.956831321885595,0.04148966075750981,3.2598869113140183
4.246032281841199,5.799330233526815,0.695631329298414,2.1972355687262852
3.022747262039434,9.779635382398752,0.6426346047465405,3.4015297915175813
5.91477164702018,1.344881629427515,0.6414475315208559,3.5598617501854752
7.999874321295256,1.4695732172818636,0.8816807686177519,3.708221231176504
5.185335921913072,11.729196539089761,0.12811802960300483,3.0206554950679556
2.0861612472676896,6.443038952534835,0.6009090539138547,2.914394364193626
7.505796187488002,1.4556550365041026,0.2319611805347729,2.100832709361064
1.0100000000986529,8.722445608559159,0.45826961282988193,2.7455133782263417
7.762963263539189,16.989081404770488,0.8016921759840029,3.4723954292851356
3.1802838651363086,15.833613678304188,0.9880038644152591,3.6799911761401067
3.6289419289276887,5.715373728389416,0.23640500535789682,3.326215831343964
1.5126507067525454,14.710258984979493,0.07029488601179847,4.124738200819575
7.769862825175466,1.7091486900752946,0.29022714188091636,2.569900262336855
7.681649388729786,16.999999999999034,0.3996442233814479,2.4576652916498674
7.999927703024046,16.999999999994593,0.0840295308981328,4.813031487405239
6.6538034627066915,12.89940102901887,0.5983602082751533,4.432000546368588
1.3711806756771403,2.3284881679526137,0.3529896949754975,4.801910127770839
5.442465737748876,7.741485840426262,0.22733210249509195,3.3587818342848923
7.649108591121637,8.017067024404966,0.42248048808408506,2.2582416075777054
5.045462468109459,3.868600097447227,0.38999288289017087,4.355764884315202
5.500377397709489,7.1723797521400146,0.4123135054795708,4.963788033812518
6.67352750950161,1.0100000000023213,0.710796167398608,2.985557614853083
3.3344271094972893,16.99999797110683,0.6085158480697873,2.167770266804758
7.999999999961293,1.7796827502914883,0.7509806479166847,1.9296712879059137
1.0100002958512573,1.010000000000009,0.506993221797155,4.373367815203468
7.575869627626435,1.0100000000017644,0.8591977018447379,1.7471511701531346
1.919070513252498,16.99999997560091,0.8772015016535877,1.5785157986336555
6.40108260496627,16.999954148207035,0.46548530437049784,1.8293247665227172
7.99993911722525,16.99999998754576,0.8861120320161435,1.4651134508707906
7.999984762167373,13.528232646299012,0.1466483793478243,4.3334429689724345
7.812231885393556,1.019373619343407,0.7011434029566664,4.0088265805094085
5.387411157607436,13.622451636136946,0.12971301830191945,4.212557107899683
1.7010012203285565,16.999990886670613,0.9119190231441808,4.198349730921928
6.041743060755405,1.0100000000027907,0.48686632653778494,1.7703219412613187
2.7975980208647355,5.902038899913381,0.13375172913174407,2.9911861104625013
6.55722051397819,2.5172746172222915,0.484659766067225,1.9308631240190077
4.080627213291476,1.1695196869582305,0.32098669295026194,4.843338057254341
1.0100000000019562,16.99999998230357,0.6381341524227658,4.419361792211014
6.379119907472475,8.98128793510291,0.5018878895480234,2.5175225861476433
1.0100000014551316,16.99997253204242,0.7804188529280893,3.8421799362256857
6.452920934168249,1.010000000000001,0.868530629527744,4.537951595555553
5.137696106059925,1.0100046528603073,0.3479277172836977,4.510943275915396
7.250559460936226,12.325843152150634,0.18555720830629424,3.3788999792072048
6.2952113033752815,16.002077212886093,0.06355516472460984,3.4332446094547207
7.875299179232383,16.99995791488687,0.3196865548216872,2.7886422214229114
2.7361362873832364,3.8334508782550243,0.05483503043636344,4.921911430309016
7.37983660484388,10.242368150959745,0.46925924453883855,1.4313361493900907
6.453658712606285,1.0100063937548571,0.7511644924096329,2.3285432859876014
7.2556475797397795,1.0100590758602737,0.9709030244302064,3.6155434236419692
7.651548281309817,15.76034046782525,0.3970723234761683,3.1257639558929036
1.0100000010206245,16.999991769542472,0.7836286868927671,2.7700471838140133
6.972199803452341,16.99999998475296,0.4433004159725089,4.299696805099171
4.738789254972572,7.680831412242279,0.24736317396780066,2.0607464979639336
7.999999999980897,3.0561759750691277,0.7089526270993355,4.64137251933279
5.418722806445146,16.999999987076357,0.7389944739027798,3.55698678713288
7.227359122599229,5.730652371158081,0.08521166497346591,3.548771447161086
1.010000009474173,16.999999999999513,0.8938654336814617,2.0406940220751517
1.0100076173324681,8.136020765069292,0.6657103618486694,4.23325370611343
7.9999999996454845,7.678044511534354,0.16214614166313188,4.722361205788894
3.934846908776412,7.938539933043734,0.3082238576146337,3.0275990113440385
1.010000233373798,9.400324198082961,0.4508152852392026,2.425287702356631
1.0100000058961118,16.999941310325436,0.8770094083370327,2.4445891404000677
2.2184675260783044,9.672471982448972,0.15020529538709046,4.3960149358442955
7.592894517392866,1.0100005460142816,0.7285107974836522,3.2201351532569933
7.999970300891617,7.702950184503533,0.16137080906461307,3.3894607592922084
6.966486328822578,1.0100000002148293,0.0423825888974097,3.4011243161482443
6.05374228248273,3.828567444236173,0.05952829728795242,4.0053442888720125
2.780567871314598,16.999999974662167,0.3866652405406404,4.7597636835281305
4.141756951074378,3.021022930480531,0.7815040003332128,3.14081926821387
6.815356226221329,2.959581377271875,0.3072506942810555,4.339277010496239
4.989777014589416,7.546898534121846,0.17454639128696808,3.097773616005118
6.967842887528551,1.0100653160753101,0.16171212712783234,3.141162313577633
1.112154125767515,8.952474435213086,0.19100444888734425,2.8988750160106087
7.999999999999999,3.0801701876005163,0.13423370718698838,3.671334358277929
6.704766877182169,1.7391572354257592,0.8786494654371524,2.3776614528494737
7.9999122469236745,16.99999998631524,0.8387361412638247,2.8029098137319557
5.1772952516597135,14.863950444951698,0.36156825296516254,3.83880158787541
6.037668862059527,1.5778012338320524,0.6657783837800745,2.352656568723225
4.3894773800403195,16.519852860355613,0.02679070969322503,3.511322912930465
7.99999200375452,2.886334477990209,0.7869670361649215,3.3212910049272932
3.8498620044257392,16.99999997524835,0.6148510056902502,4.466371718432818
6.920473030935017,10.956084163889656,0.38988109384200154,3.553029621858132
2.5671289776686024,16.99999998355018,0.7201180512390758,3.440787913388925
6.899869777619747,16.999999999999307,0.4786648951112413,2.3833405485423853
4.387175639720841,6.777427774958159,0.44897522218386604,3.2801240273061425
2.1394321320399587,16.999941093583725,0.24082393252852513,4.999959215861343
1.8082425761025132,5.521887222738066,0.5624026507951149,4.37919507482171
5.489568976271598,16.99999997631986,0.5274699934541043,4.8436273488487
6.9826492697292055,13.906006043577559,0.08532050726580843,4.435291962753817
7.904492317301515,16.999999999997666,0.45894665139808993,2.3749628060066366
6.577459381292569,1.0100000156420421,0.04230371959988104,1.9359247919612799
2.0300661966304814,12.589306311556697,0.7855846336125559,2.5236923504510447
5.753347425094471,16.999944998912508,0.13208526797532366,3.77043780373052
6.838957363148784,10.014716524991686,0.6948257615059247,1.9205387253392117
7.782035270528854,13.442683571396406,0.13542035834173793,2.4817499824997813
2.7126495641177195,1.0100000161385934,0.8658629155624891,2.4471778329065583
5.531533852194715,4.784714763131809,0.8559977824884542,4.287981785708341
7.999977965136143,2.532219537033835,0.6461595067389102,2.4118764722902637
7.607342031421619,5.945437619439526,0.31978214766045526,4.45410526477065
3.86855907158953,1.0100576341060703,0.6710859839742342,3.4567033014074102
3.543732463632724,16.99998259446994,0.3469987738517936,4.004458615442641
5.136539743509454,16.99996358515481,0.452769216019859,3.8739645400649096
7.096863626344412,9.184424899084469,0.6780877553656605,4.456267856008139
4.437223176118185,4.112375247734537,0.6173756963948063,2.0240406671736606
4.746450767455732,16.999999976639096,0.44854599132934747,1.9842320610801631
7.3950701327516155,12.877847353252248,0.7440673999627285,2.042739350935622
7.6180061632538365,1.0101667465846262,0.9823101433221986,4.156310683344483
7.999999998973526,1.7375585510592155,0.7318427653495984,2.5505028690547666
3.6667323015178286,2.3940887062306673,0.7231967538275965,4.948081021195241
