lamda,omega,v0
0.29006935411001955,0.5668058776699635,0.6808529607839484
0.9866886106822875,0.1399940884211422,0.251634437965469
0.3394498681668109,0.19613871637656707,0.5074314337053085
0.19970386099141463,0.2755392529301401,0.3790042536068633
0.8286972792679371,0.2108376454976875,0.3157250396844764
0.36263233342858414,0.6495034733738534,0.12839691796180916
0.7100171880291338,0.47629827988025625,0.538093016711084
0.4030233647503154,0.12868434575037888,0.924722445874222
0.3885435936476108,0.04184819296593543,0.9184068620843245
0.5026346526645435,0.46812192212474396,0.1784346285676498
0.7965499823172135,0.22187857603386985,0.3815135169929186
0.011059519506600342,0.6512247400553273,0.6027780415244789
0.04400922022990288,0.5751546330280278,0.8096956869332806
0.8971166346543847,0.8210348145422243,0.05923474093271394
0.7531874860507364,0.14283936521945953,0.22814369576468524
0.8623584983283333,0.6170576607020906,0.874607405278503
0.990206800934966,0.02914929383028422,0.2882014274102261
0.580332345915436,0.09243025476906352,0.5640860321428102
0.953888921440773,0.16601937256972907,0.5963876534654988
0.42084155546515234,0.686252501342656,0.8178001166507909
0.1680960700339986,0.8849952561196901,0.30543774118517375
0.03191022324559284,0.313888870524981,0.6096428194822635
0.5830713660430493,0.030259360112592996,0.5984374375630003
0.737436314439111,0.12643594624242457,0.2552562715414517
0.7714897800672523,0.5145422238642209,0.6927881281552649
0.31521034011203786,0.851353729601829,0.8928930803350409
0.8938730121583571,0.03681922756692625,0.08395293407644965
0.2934075337713428,0.5899817680257725,0.6907892322724455
0.2741153319456355,0.8003252811113999,0.27213684124737303
0.7374326137291993,0.25082452958969914,0.814876474780581
0.9777502090858547,0.17039467324956206,0.6360174890298204
0.0034735009867568937,0.49537503252332515,0.4631692305812952
0.946321583453437,0.780302658369523,0.26102471638151864
0.65850208277033,0.4201996088759632,0.4375906498653987
0.3502528716113029,0.3071862214675595,0.43807905308096007
0.3587699854241221,0.4523506629934464,0.3383104558060451
0.5464124309772898,0.11843221750442208,0.038492223673923825
0.9235929675020947,0.3530208784090724,0.5220436781525525
0.6779304854674348,0.7420357132954283,0.5434441489576108
0.3217062732364607,0.38116442739495127,0.021945431282609396
0.32966733630317185,0.4655490837004765,0.8106625756108145
0.17753692665653756,0.3554829622919795,0.5719598785906194
0.6473319151043677,0.9192387546921624,0.3472585491305607
0.7629432905177396,0.22607581959514317,0.4684907000316581
0.27163338178785634,0.916036008267388,0.9257330593615204
0.5546755771001352,0.9360685051517118,0.31073142388061736
0.3835328608537553,0.3241927338383931,0.24303890542967305
0.33864504293333425,0.512039066136368,0.029249719540072855
0.8542378643269826,0.2896291335771465,0.5679429559384622
0.5669450656987379,0.07399608580569317,0.6831495486159718
0.9714669197909772,0.3954704709621089,0.2285228252419944
0.7546172049521725,0.8098213793235048,0.39218232285101495
0.8334955716464328,0.42069186829606486,0.1623192253558075
0.8238460031298316,0.764619599579685,0.9245452988641724
0.7305239193485672,0.4063925097552444,0.7123022495559284
0.6471574540576145,0.6740069764875591,0.5608055217042187
0.23409763009317622,0.9708754310249713,0.5748137264134124
0.8710894216709203,0.7233665751536881,0.5526202672016876
0.028098340742574262,0.5544952278316626,0.7469466811296445
0.7263490924773938,0.2377070390273855,0.48895933468927255
0.38823818258746967,0.7186796837410696,0.48007559413337103
0.08901571003911415,0.23256672624332114,0.9684525858271091
0.5654092142129745,0.845536307744236,0.16291773697218015
0.3794464563642107,0.7219914261990011,0.8359143248768446
0.14546991246182428,0.5400654259373966,0.06484309044948647
0.29472781356135735,0.7379222835706905,0.8346608761307078
0.11008090733348032,0.2745964730183788,0.7766883630941893
0.6593502198169184,0.3444738040082582,0.7200875303779393
0.7248796019585948,0.3114390250604982,0.811254791838773
0.4507569912416881,0.24770372743677715,0.38385256727295614
0.14136585240143465,0.03644841983675008,0.20205088640837393
0.08968684606500901,0.3441013158023643,0.4487049988455897
0.4801151189399857,0.5183065086420263,0.033854673854139206
0.6064054570668921,0.8461104765847727,0.11158095686624456
0.6611394080852094,0.07086592520263854,0.8700030264108216
0.31736169788187857,0.6225109011117416,0.8553005109849591
0.7755092942106381,0.6398342833304926,0.3589367501913464
0.10449652314438006,0.8174008048343091,0.868573321364775
0.7270132721402339,0.03479201835018969,0.6504231472914712
0.42438580322415775,0.45294909028644004,0.9606405210214308
0.6207788796627033,0.3838997230084672,0.4166192711487294
0.8642770586038948,0.7905865437833333,0.9087409290731469
0.9612381920662989,0.8755277319836687,0.931530955689652
0.19389493168676286,0.7780893822570333,0.13024606531603194
0.5117114616559172,0.33977992199799495,0.9471946537980114
0.9619425659942675,0.7642638226337143,0.0702856446683771
0.20280615052846032,0.8884162491762922,0.3881485803140736
0.5559435424722077,0.9457575161153118,0.0992342274630951
0.8608132803334096,0.5331512618054828,0.11625814492539772
0.41456090731907397,0.5013040043325968,0.9693002401013001
0.5670819495178128,0.4594446035767512,0.0860279313215153
0.10454865879542713,0.756919913165017,0.6216367021461086
0.153533865961715,0.059420709558478696,0.09605300158850302
0.5922303780620394,0.22896215087007452,0.591756136648901
0.1766053055543707,0.5707563575101244,0.41954278378759297
0.09352085110288338,0.670478037809093,0.13089215128200224
0.32370513157207503,0.5421649575891478,0.27911572819944513
0.6867175418918195,0.4136052390133638,0.11464598138803568
0.622214250066249,0.6685377602057817,0.27467285849311107
0.7621443249279278,0.05696250583074267,0.577675627540586
0.8862381300236918,0.6747571822956575,0.6505189893589853
0.03520917765287459,0.3631017038172783,0.3985436713381298
0.5095387192027929,0.6890681623594331,0.9478141067210559
0.21512470593489944,0.38562533648963787,0.01786345542391558
0.9752491014551656,0.31948961648660473,0.8667493301257577
0.7695987558285665,0.6371727031049716,0.2457627155502433
0.5514666491732881,0.8015541997581286,0.38866487279007544
0.09463952939533375,0.6069803994798838,0.6491288365727932
0.17053408555302088,0.9555887621796636,0.09102958650411637
0.7290455818899065,0.46670899828867984,0.5843411920189292
0.007827260960095716,0.68806365041446,0.7605318928281442
0.21845562619955494,0.27531976960784127,0.6425662875354154
0.07856590862491268,0.754593179019854,0.7021902850826602
0.09154063931197105,0.6051616344940616,0.11340541673738422
0.5723524803581503,0.632834578972651,0.14222666809671708
0.5550113104531187,0.7538519047630935,0.32491737215349215
0.8185801943256183,0.7915005668678701,0.5275844372749712
0.4724653738672312,0.8222176471468504,0.440243630110254
0.08478671549406859,0.264891170990433,0.8480055313152836
0.3620045077355258,0.7927063151633578,0.8149503834692311
0.03685726334001379,0.7268167178879745,0.45346067220727326
0.8464621815037322,0.852537333700783,0.5572279919672128
0.09152297026739563,0.789188806265802,0.49376700176341426
0.9730345860746599,0.2925306549110416,0.022802935815874364
0.6515086772328049,0.1891317757454494,0.18528049357604082
0.610580782933385,0.7400359668278563,0.3665274276460583
0.8519896273195053,0.5504673922721732,0.4849454210263658
0.505288750129344,0.9866867160939808,0.43870948894515877
0.5465416231571433,0.3637962875607846,0.4373440049311483
0.8546419588471701,0.1971785134652595,0.899441564701956
0.3490090521440872,0.28301232102524027,0.7462829002426846
0.8510095940323085,0.2121344633065046,0.9701691981154575
0.9842317834928034,0.6903556869801161,0.10665029708967039
0.861278163500789,0.335377670920628,0.9208938102364629
0.3108860114429394,0.596421299995576,0.7973214203973121
0.8356964034028278,0.3202048312244768,0.8797194678057041
0.43385103256530627,0.8689747898451718,0.14773332132802358
0.9065473624290153,0.2975601140838648,0.581083222744261
0.03897127422475538,0.15638703555220113,0.959749806308387
0.16899154338028555,0.7528860478467168,0.3179901510661381
0.7022096169514431,0.2744178635739151,0.9396440250702673
0.49122442520212606,0.805744141602971,0.6332498702179848
0.9696275842741869,0.36415157319363994,0.537896015035733
0.7264460732976744,0.4630026722436462,0.20579422742711287
0.28182860167427193,0.25589911196532344,0.49529301464816083
0.04057453083471287,0.4412060848596231,0.8089358119703494
0.15721879698586727,0.5881710820414794,0.589049137063606
0.6171519271279456,0.8185284313767954,0.30647184505929564
0.32763355822495366,0.2673389003845131,0.8793490854757199
0.5290687237630189,0.3342004614746712,0.3005029633094981
0.9417385370998009,0.12728513311667664,0.2657276162771847
0.48626102743661936,0.8923153023877157,0.3701164044626475
0.7363563161917567,0.26106480358949735,0.19423616646351644
0.7888162353988112,0.4808154288761167,0.45658630946472994
0.19602357076542848,0.04098574587966461,0.8475916907821924
0.6756483913807755,0.36348503176243785,0.352128811897661
0.799375439094824,0.31324212286206615,0.5586954537625318
0.5156219057606363,0.10802135230284397,0.5320745177586267
0.4940936969003807,0.947190760979145,0.4138533200738928
0.4782238860993123,0.08312881539039095,0.09139264429191545
0.3924323036062795,0.9542635140596375,0.4499861386451142
0.3768245220631449,0.385847669223645,0.9483615540676852
0.29497220539785785,0.642113100433979,0.19642017108228188
0.799568049801088,0.010240964784548034,0.9609041553730961
0.44874320915790084,0.8953887815645225,0.663611642694679
0.49637747584241515,0.9360404218010356,0.5699588474679768
0.4303063328545844,0.6485806999506422,0.3351360732635788
0.24707970637046436,0.9532005850832073,0.7280868001284643
0.6193652632498376,0.4527258359336324,0.5593759261780155
0.2901967554114114,0.538932283126517,0.21713797643407767
0.049504683274007845,0.40890160243734186,0.39355656948067635
0.018838433416019106,0.5105147865766206,0.22559588782194406
0.15384883360274254,0.7534902804868827,0.516242901526934
0.13542415463877208,0.8964908713794815,0.9423334869681839
0.047743825127894615,0.519570137658823,0.28751897655991426
0.2346101532067514,0.1522670008796599,0.8032023785309966
0.6655390098600491,0.4020027240548273,0.19443101524259138
0.24336054196264628,0.8864819982748801,0.3682819584131772
0.9031327382028961,0.6882697162355441,0.06969839012235991
0.41379620378925525,0.44167655236555337,0.34372649031017083
0.2622656434502388,0.9077205194741745,0.9429961458757422
0.41187017797955827,0.0951980829001183,0.028630832614171944
0.1711855661224335,0.8968252523257848,0.4637484858820294
0.9168721046240257,0.35151805356919624,0.09104172573574833
0.7215479163112316,0.26587962482978006,0.6498366711884888
0.02288547609074437,0.20586788702125852,0.4925396152266366
0.1448771267875265,0.12475571742653518,0.5027811914493936
0.6867522946246314,0.3739249819080469,0.24426721655949643
0.6630541108617019,0.6690587316552593,0.2171959989765177
0.21924465440121596,0.7076956326483391,0.09421109702613757
0.7418909282957087,0.8969835509919911,0.15460833392183293
0.9083527899526219,0.13006129868696187,0.10240222866123895
0.9029048784150325,0.2974577316419402,0.43167172835243983
0.5804601289672291,0.41970403327718825,0.8041945637144785
0.28170474965858355,0.4489433434231515,0.9069898184759561
0.750755508949964,0.5424032469111082,0.2641514395661361
0.7288182088787688,0.4535287906673138,0.46018596747842627
0.8949929469267378,0.5395932545763199,0.31050256518675634
0.7222442952315747,0.6462213834342588,0.9186497853942913
0.7685352727959469,0.004724675062062375,0.5043332552520484
0.0643994838959936,0.3857194011269796,0.5542948500543642
0.516759275535418,0.7872494137839758,0.5548764855032251
0.8310978819106825,0.6193789286229923,0.29139152049971095
0.906115830287651,0.8215418399360288,0.7944614966007214
0.4051309909482863,0.7269532044220613,0.8298828816682127
0.5561855786803438,0.29083564772827186,0.41278512555554453
0.8962069017261766,0.5073348131656406,0.2078509927661279
0.5721345321073068,0.15812636506499722,0.4105289067895578
0.05936401594643548,0.7141340409338985,0.5685456733266917
0.02937165834074892,0.8849796515667399,0.11640272903804054
0.6478709528665881,0.7702255393451732,0.7946350898882593
0.17380203441597608,0.18639502447103098,0.9803011042375117
0.7306080212537402,0.2907391258280627,0.07221697704714704
6.485606465951583e-09,0.807431510101023,0.7018860172559344
0.684135708308383,0.9893583265068097,0.65936440176027
0.4230962693285128,0.22446880974793523,0.9580058176132439
0.9423615356608749,0.9911735169318738,0.3625592493745434
0.5224183683979455,0.8213130493676095,0.3447146211408591
0.6435689455437602,0.11473812341673591,0.7046988890304776
0.17649970493847267,0.020581505486959913,0.47880905001089086
0.26153742178770367,0.02231360982852721,0.19714222943544454
0.642798721963436,0.2729555181344651,0.7817302056521067
0.5412683090087078,0.7508990381757464,0.8248933861481312
0.4059969901599633,0.19596997564456825,0.7003332130879699
0.7285405176634351,0.8892369768972737,0.4514906121453765
0.21373589646886199,0.026022134637584425,0.8067420821800724
0.36176411550800286,0.8615197356806888,0.10774585707481653
0.26073318224990405,0.5392635274579396,0.3554083958974476
0.08255511337189585,0.20462620471281762,0.9229568465028233
0.021805962591364494,0.2091518029461419,0.4345205776855887
0.31436961033841354,0.13421104086462887,0.31819803506252253
0.5834777717069797,0.3718217298568511,0.7615600367983545
0.8008718569171625,0.3512442437134402,0.8174322122389964
0.8529574856932868,0.05752678172187847,0.2964794369673118
0.5829972815803174,0.3093839617598977,0.027295107864576028
0.7071613336421044,0.4806213743733854,0.19383219878343153
0.4146162497310058,0.5033059288676446,0.7395753464730672
0.8458640161849044,0.629879392122514,0.47687848272604894
0.48928820952432023,0.1616341446033154,0.06754326140226971
0.3897044025988381,0.4837883043052696,0.7189776915631705
0.9355720602910894,0.35776617543116035,0.16082054516735073
0.005218014216927483,0.9507269635032264,0.2559910216140538
0.09130883349576746,0.029071083511776275,0.9975042642146761
0.06740779119476471,0.6758017020462533,0.4676367723411633
0.6291619847273953,0.822412151179999,0.2115466008932507
0.24556539047337114,0.9114469006139182,0.6046931096301498
0.8142836843192778,0.773595353969898,0.901574755486525
0.5000760149914281,0.44150858359067746,0.033833994747317186
0.5424722740852076,0.12908206360486243,0.9140085224984652
0.05401949641674406,0.593982531588799,0.779144675840975
0.6698713224509383,0.37913450871994203,0.704746096816421
0.06880817486273319,0.756949159866241,0.8742421577060785
0.3788130150243531,0.7607740099434817,0.5994558049131425
0.7362421494034099,0.6318172476009597,0.9901089788464461
0.3568379719259174,0.148708603787637,0.004332892423496681
0.6822330086091475,0.8943756677865655,0.5182447376855631
0.6215947786920922,0.2663613837440196,0.1494198317968396
0.5853792426154217,0.4831454097626619,0.10358868730975988
0.07600472529056607,0.7334775221644457,0.1823036571584627
0.1711117091657,0.19004281102484677,0.44746867573277743
0.8652598173947349,0.33631580169108344,0.24812256869509464
0.2307870092600297,0.4290268789581383,0.7272464513478666
0.5072596207762536,0.11776516134585753,0.12291532252773076
0.1182909272857963,0.7480702390481042,0.45698012702379454
0.24260600533578344,0.35106392462558117,0.7081647982578403
0.7480481877036443,0.5750236855456398,0.4989406034336964
0.9422004184135232,0.9103202146326034,0.4422666310389412
0.231694483066504,0.5751549859875494,0.30738272940319705
0.9223357312457059,0.6390499134801876,0.5723958883678673
0.3417057670131323,0.7413746009107183,0.7354634370473295
0.40747047142666715,0.6570785110708627,0.050843411642902105
0.26972608249820945,0.8935726200115125,0.4984226430789871
0.7517940468767857,0.5044682895607951,0.4218598878658173
0.10894264140844484,0.32527060037106403,0.2540930104379514
0.09655610747944204,0.0023141932565614214,0.3824212501197283
0.9348709287040508,0.27004782251695825,0.48364688553964713
0.1715112056582052,0.2417781879498486,0.24408571731241474
0.34194551336114265,0.4931539297051086,0.23847192780323842
0.3347193398685671,0.1869673249801584,0.21960510282890214
0.8831252614496876,0.2935292672369922,0.560124241263562
0.44663629461886406,0.37117101914664224,0.03762327452744122
0.763345955378127,0.7979763987861576,0.7914562566783802
0.9623669133596905,0.7825759403245889,0.6798327382818735
0.521379893073781,0.283766398920332,0.6403573700914281
0.8853146314864767,0.344976828494285,0.9800536191734124
0.36478255505684076,0.09839506835973322,0.20506248820194078
0.7375868272494305,0.13281838213123523,0.4754754348539497
0.5928649194106871,0.14054038490193704,0.719170024142693
0.8316643916889396,0.32361578279130937,0.13538047316436447
0.6882867574585777,0.3316167412697997,0.2886772511034153
0.011646236749068038,0.19490632049788367,0.584351307021092
0.9696447624961846,0.2273126822031089,0.41610225757141894
0.24107247765379347,0.5480947871259145,0.178257605214149
0.997863651481272,0.7045751063376947,0.14209011003179556
0.6589632455023339,0.5873463990597579,0.41437504278776827
0.7714537425711762,0.25584532328982806,0.4782863603397474
0.7544951054433768,0.04822839167802564,0.6713208857180042
0.22789414526877635,0.2030113102834213,0.9618789252210749
0.050018515849921896,0.6008242768967664,0.007344991371619038
0.48475856854572735,0.11931207302258862,0.4725624175422951
0.8573826143887828,0.7947916451138477,0.17800142458772047
0.7216013788245316,0.11256693834413947,0.7213874231245728
0.27869263655878224,0.9476961324859206,0.7033882055705988
0.1358888302986295,0.6751103579408938,0.2596098215118817
0.5657914136060768,0.6215615641629464,0.2576470403527063
0.3958507243685131,0.24162899704234383,0.4142112809366499
0.1339320644066153,0.36221665030259015,0.6304874290407458
0.6192043818527528,0.42558559783408506,0.726348196764119
0.8984861728938782,0.8460072241022114,0.3186644357033345
0.8219209419559005,0.8121199138091605,0.7012731554858107
0.3852145841362552,0.5565497075397148,0.2884518368666055
0.8951933283142725,0.3072565580872678,0.44180318207962893
0.1197570921590174,0.31326018542980344,0.9147263213544125
0.9352179765222218,0.9739681346845617,0.2425686934814712
0.966123909519783,0.38435262768687867,0.8860268643225635
0.4212664716376621,0.3037293824707203,0.9634112362270358
0.3372331830418365,0.4139052788560814,0.3604342241167726
0.8860902073912998,0.5273348141931904,0.7540725315768527
0.13304445824441946,0.7333387776754341,0.4789100075916107
0.9622297073584091,0.19948948705329905,0.3641618882172945
0.4313963657782176,0.05118822371816827,0.628798596501494
0.5498076968261902,0.12172534184038424,0.13235196361130433
0.3685843387644234,0.4911772791340715,0.37735508545469004
0.314323466230156,0.20160092356441628,0.7285982781824923
0.24174154482972152,0.3512829426581654,0.6333711343901388
0.37114376739993626,0.3737218790511762,0.21871275955375427
0.0335930309125276,0.565734104102017,0.18136780687649454
0.5703310725302375,0.9330431202512378,0.3234934885966845
0.9804557658126536,0.3555218493462041,0.24112839514071097
0.7595042854641914,0.43789725643628574,0.623555193867898
0.9237358586661202,0.5910674202311783,0.3519511895164487
0.8921621062662002,0.46793385616171057,0.8148434802882957
0.3381674712775057,0.7480474959089161,0.9321547042985271
0.16843036519891735,0.10817100100787644,0.5926028063787055
0.6019696152614206,0.9889970277923822,0.05435005174012915
0.23217271096964787,0.7333950332083558,0.5359994619259018
0.4962811419564633,0.16855701724398792,0.16310195506331635
0.7693946445980618,0.13096402487856906,0.23868752843606006
0.565950985257395,0.8459909798054935,0.9510777615479474
0.4981436987355224,0.24483196269438814,0.8181690862789532
0.870085584605925,0.5633941220415075,0.7234436591733586
0.8893287139472927,0.520226386437776,0.3625889246068229
0.041496471769344186,0.44824416194863215,0.5354517826621342
0.024990206696791032,0.12888956298008716,0.6332169114399349
0.9513105422077425,0.5340394550454518,0.8660984254986996
0.007435514541183079,0.44680526582316143,0.6952124187070444
0.9418171978720594,0.8334771713079558,0.4167760607867278
0.22437770242308003,0.7120080245182707,0.5617125076265809
0.5552535404754908,0.9569853169395888,0.36284698771269946
0.5582193423165831,0.6392675925544063,0.4974036806572304
0.18975922411499713,0.22006740004807876,0.9626904450122264
0.6518336254503453,0.12995116480958735,0.09761397846068795
0.4166066666577281,0.23078895564414362,0.6923353300479397
0.8692502241452348,0.7751041872221971,0.9084466235088603
0.540666457765888,0.7230295322545771,0.14949993313961368
0.852800967440756,0.8243879163184834,0.6830970840544137
0.5418355962078765,0.4346183529465542,0.548850049245695
0.8431514968860634,0.8594900189702327,0.650898614988909
0.757849347135944,0.739464705873198,0.9105251764691064
0.9186615564579851,0.8968454666023062,0.29405314252434456
0.15729767229547695,0.06507095721829982,0.5619027558924128
0.20058044167564318,0.23784406144125297,0.8484537567264788
0.5030217916542882,0.3553125316332069,0.3680628240784514
0.7746076904646825,0.536211964186788,0.8664247000888202
0.9899938090448451,0.8082429012074523,0.8291695651285685
0.8545343102134676,0.21649839560324619,0.843135115230677
0.852862715590174,0.7267866376631567,0.6149542526100144
0.2333913175245991,0.2146457172836904,0.39926219599020624
0.8678544418411701,0.5820348697385948,0.050716232636369984
0.08679379848489631,0.2690025660951003,0.864972051445538
0.8638157865561014,0.18858941006269367,0.25848150987835133
0.901444298536394,0.15555689419292315,0.650745829734644
0.27977012955004116,0.8277367869268784,0.5162929905134409
0.21355580605089636,0.9251148691797317,0.5383369117909297
0.9267686088385212,0.2671861149665135,0.2806689000988764
0.050448936309664676,0.927866509785364,0.8853234497748067
0.8826523472811418,0.059418820461155424,0.7963822688488886
0.16813239502409547,0.8001560885922925,0.6081256547238657
0.1614242586046884,0.39923548938611053,0.3337916783351732
0.7034766313458235,0.08959685905647376,0.8728510854789626
0.7443534463513442,0.17533763291488316,0.4230837032144226
0.1221911727819912,0.7272861398237037,0.003303276318801036
0.7810021573915549,0.7169450027926251,0.003300020981259695
0.5029370256106984,0.3058320675127009,0.36348646182540173
0.05281879579541791,0.5265489186106386,0.9261225211587311
0.5243889074605118,0.085768439593601,0.04186596921497251
0.6173531559304227,0.31785780348209325,0.7163491282990696
0.5058325165458327,0.2118141366887308,0.07149947124930596
0.9545648693098823,0.7969286891954239,0.06589799707676747
0.9801837004086057,0.5730733089142371,0.5625605098357597
0.5216907328783911,0.3518446683424519,0.2643197784386987
0.968339363823299,0.6111031100294805,0.6796983799986179
0.7871449127061317,0.7972825938009298,0.36262106171924674
0.3985246041137496,0.24264562261657832,0.6943890092907726
0.7595971007548404,0.6596115433103595,0.4674343672855929
0.12952096008531302,0.3705645564053869,0.41261291181783977
0.6681857674865123,0.3310529645231054,0.271795056286832
0.08640852146041463,0.05779193019134682,0.9097283259341874
0.18385095737593024,0.2140824101504897,0.07635533008682623
0.23208460021494867,0.6986501951481767,0.30586294435507355
0.2616680894564927,0.18225847358294156,0.7466564263268798
0.8692433996009318,0.10010724077070388,0.10716206860073323
0.017812346129420127,0.5896226237952588,0.7306201274676006
0.031082205131504462,0.11324001724521253,0.5199713884720549
0.6442037261844675,0.5148161302656163,0.2972344423384309
0.09918116458128992,0.31026236188111883,0.3536722201983635
0.14969499268234773,0.482426692223505,0.6357725168174078
0.8128422541935528,0.03683248116367448,0.06950335368262912
0.45953543630216087,0.5490476094983272,0.42736011719306505
0.48363466979391084,0.8926832522031838,0.08587758526314455
0.9085098572380862,0.1045908451956567,0.9754499493834522
0.5070179318143243,0.1621110914483263,0.15352314509100215
0.882084827020881,0.08136567508379924,0.7102697633286442
0.22815188867213845,0.869665835785808,0.3613887114015738
0.5145393507228628,0.5245643218408412,0.318243823433114
0.8339495914481593,0.7995476973018208,0.9753952433838075
0.4158175578787483,0.262044861358709,0.5397712926075968
0.1332994589123388,0.6482132764178167,0.2593653133536604
0.8476717031415204,0.7373767524877547,0.25723484040907335
0.8212485325242489,0.3682534381706099,0.17639653179478687
0.14376973373950713,0.02934634662808729,0.1948504184601139
0.5031357118721977,0.21389886356114504,0.6052624084596679
0.9914774815580679,0.9976220133166137,0.815033296128823
0.8124862210403966,0.929424248827694,0.0024603627528035545
0.6774035082539099,0.99003550350963,0.353437162614614
0.08555723042400112,0.19594201437360254,0.22806904864238067
0.15105477203766624,0.9543496250930398,0.4198838703473867
0.19155483689037656,0.3095955797661887,0.764185236928585
0.7943455980859465,0.8634258957199857,0.39557885156661515
0.34135643401841226,0.1284537736265698,0.10886215509423836
0.1429837875444442,0.5477243394242867,0.8250568212584517
0.8306764712292241,0.3511147568927438,0.47364580777491
0.18121034343778383,0.7255409284089736,0.7886168433979298
0.576947273893538,0.4003892600675274,0.5138223276387696
0.10478399375323363,0.1341274658254303,0.8060888920451197
0.4446871125949616,0.6445801538202409,0.2476697762462034
0.8748493607075692,0.08732001134173566,0.3325037623612654
0.6784374360592789,0.8051809542671265,0.6135878571940808
