lr
0.2348145951308274
0.031054957846100913
0.28963718313504727
0.06509415555626714
0.06441387539077564
0.3626562611669636
0.23479649517213122
0.1922190785675359
0.2671503235822267
0.22639967060491084
0.1573523369267481
0.06882817269322423
0.40933224966134335
0.04409573072499272
0.3894004698845485
0.24518917834258203
0.2545631257409973
0.3898347484585237
0.07708368609589003
0.1401291572079609
0.37592970732044534
0.4485505978294006
0.42824432918815697
0.14576232603359593
0.2232945402159641
0.17859134096720258
0.4015329250121459
0.16984559386221995
0.1795347737388271
0.02089748806129142
0.29283300466906276
0.009067733354820811
0.09435603386472574
0.40451145527512045
0.006006920186761013
0.054622733473824875
0.28759874389895224
0.45823062219363686
0.26222500375697044
0.22629246545936105
0.0525155130159574
0.2432930796251579
0.13380993325188856
0.3036260406895523
0.4538240794984441
0.29718780533297956
0.14244589515071357
0.06908289972049306
0.22636562609228916
0.08088687786446515
0.13065286541024648
0.049388467080505406
0.42700828326518164
0.22581181548680773
0.3318736713561424
0.09217038473585633
0.10023279043214228
0.1159065033991558
0.0844254492666099
0.17148068984611556
0.4503038902414954
0.13463542470614523
0.44931824654528907
0.42423377345653396
0.29121000128771934
0.05902502819204239
0.3931798563793894
0.3599698950937662
0.3750677252371377
0.2660662158917821
0.021993833913290343
0.2466720912052414
0.16216655844100952
0.15432055513976764
0.28020825354901313
0.3796104511646902
0.12879974097116678
0.23327948141409466
0.38081071757936036
0.1999150598440169
0.22798304707212047
0.3463182758637781
0.35921988211529443
0.2427177401304212
0.29309746081133425
0.13374756896004464
0.37753431732357673
0.401526512720052
0.21097652788723706
0.28737159721196837
0.12637254280351085
0.3344900351821637
0.17692911368759312
0.1617144301998452
0.3200456505239354
0.2706712676732628
0.38790569954218634
0.3052841435593788
0.272880133796705
0.282775632287003
0.12229222436240564
0.19255497606975844
0.3666642751452316
0.2008267073075282
0.020584310059746907
0.26863630312973225
0.13291207854819737
0.393583627896568
0.16465930461820363
0.3685509976244149
0.3963119976008503
0.005068506960924063
0.36510194711709787
0.13980687568578987
0.20500532062753027
0.13858868032709412
0.38652752207590263
0.3700498220091536
0.14618752291672993
0.0825629645400966
0.09801896736337118
0.3504922349239288
0.39256888088389413
0.3156721488130305
0.04914446028481062
0.012286128416124574
0.4178624597182365
0.37041494207838765
0.2543705001181864
0.43288552139270153
0.1343554737881934
0.07221841050302248
0.3735113329030795
0.02137043869816864
0.17892831363536882
0.2175285334933611
0.44079100796240606
0.012395379945906447
0.22170237768192846
0.01999453173824206
