Kp,Ki,Kd,lamda
0.9854242535860642,0.5707089969171968,0.14330155615434037,0.632195508129831
-0.9999890538986564,0.4302997066932625,0.15133607408625435,0.7768070816213669
0.24835687171344564,0.2533571314183578,-0.02697845240930775,0.7071000818120625
0.2612096300994073,-0.4578620577780259,-0.2783241562978167,8.720719239789842e-12
0.1753686543129262,0.5263900659041592,0.054715982990118726,0.9700824516506629
0.09455150658884975,0.13479761711135235,0.011093270804327328,0.7970334092357532
-0.28497387225674153,0.5837869118113966,0.0066902366468536475,0.556848527015377
0.4275951898313779,0.5255142958916248,0.34643396402602195,0.8518680398414797
0.8159132274507888,0.9659436018173191,0.13855368823081826,0.5464021756523623
0.8590570669058621,0.5408128435221903,0.06817078431721708,0.6888752653919783
-0.6594571714076215,0.8175806125799284,0.28273398887262374,0.8772033115399746
0.743162419511417,0.2641194228521026,-0.011099596354796685,0.9104974101365588
0.3481180181777232,0.4256442314742861,0.06169394193852162,0.8949112511564438
-0.5903834498705841,0.7532711624234125,0.1553799978942269,0.7392883080664371
0.41590486768653695,-0.7290417368813974,-0.21368510653774275,1.3605043047805136e-06
0.8342048685625222,0.9365733635525487,-0.21339492040599717,0.9313933576554804
-0.39495132322354876,0.25136729123517515,-0.13522346702269591,0.6211691145321443
-0.440070980346542,0.5809285769687624,0.23169336991713937,0.7499769891512925
-0.5213744479400932,0.8620754123296042,-0.12920921390829512,0.6814705031187794
-0.4152131383778933,0.153144290622136,-0.052582118789715145,0.8595927214149021
0.9999997905735243,0.09059344585751801,-0.24856454787222998,0.8361279740184644
0.32050592587099164,0.5283748314033487,0.23274624795007795,0.8486878807102161
-0.9999999999902495,0.9731107697893026,-0.12521807407078694,0.23551937588944172
0.27865515042544525,0.3395018655203821,0.3206678853977345,0.5291076084302779
0.06178561318785968,0.7022319705430423,0.2533797417009619,0.0002979053126808706
0.7780351077710667,0.4406958033624268,0.07549071165940432,0.6397040910459694
-0.2568693557488058,0.8371693271377267,0.30303882819992967,0.7434126011866173
-0.3320051676568179,0.322213607073908,-0.0018799851298731101,0.8767564847204132
0.5736638861820321,0.24531912487628213,0.384024102116054,0.7932287644036413
0.3609927457030906,0.49847887664155327,-0.12726375001994789,0.0027272778740046483
-0.052874019695183315,0.1105207041229317,-0.14207229002111,0.6667671707884331
0.10757118031531623,0.31322050239435095,-0.099008199400514,0.5261358535537202
0.3631331136850882,-0.5492332332343608,-0.04288266652959337,6.901070666535579e-13
-0.117355569247377,0.43642714077874223,0.10828113037349796,0.5671712585110643
-0.9999999970170824,0.8247027658994437,0.042285801206278985,0.5132202645957301
0.41334199503137586,0.9037967771066061,0.12069394969415422,0.6383863598207985
0.1801820205216132,0.1372519472840156,-0.038292435454216255,0.643707904958968
-0.9999937484910354,0.8760874616053491,0.1325174605380587,0.6958218443637321
0.2559339440643021,0.7406754750647145,-0.16373335417532064,6.285697364577675e-05
0.40062901039888404,0.766703700843437,-0.10123521383649078,0.6244367444477248
-0.6599777802224813,0.9843223922269287,0.3475404072067681,0.6473246149487721
-0.2844261038175464,0.34235467454819696,0.1636722775383298,0.6967344532257386
-0.04121052963120412,0.6566175938757736,0.12100682766296575,0.7135651625152802
-0.40661167308299667,0.5838879148862313,0.31764029249456915,0.609190834596418
-0.21861822533396602,0.22569754480954016,0.37367115566410414,0.9628272030988543
0.7433165908394445,0.30878713655036283,-0.060510351320466456,0.8327460586273782
-0.03749262238371176,0.3136435322511362,0.2258400270595783,0.8193376195055599
-0.4235539308205534,0.982386797347227,0.08342048214653923,0.901364855050872
0.35218624110787494,0.431795792071353,-0.029484417305907073,0.9894382455185041
-0.40122883933663983,0.6951717221776431,-0.15582960534330742,0.7149111115822204
0.8252418389843077,0.25336373523842687,0.2881358629058489,0.915166497177354
0.30543910769382704,0.3399883904542922,-0.07918586292259491,0.6144958881298218
0.8724192109532793,0.09319876682485949,0.011658103443374257,0.8955480191138763
-0.5796070761947572,0.2859069364568714,0.059845148635356595,0.8057084383431937
0.533694325166721,0.7179244418792494,-0.042404185063989026,0.5904937052103137
0.9609343221776858,0.9197071295009354,-0.05356242349421671,0.8212389756026222
0.17708932971467314,0.32371055804721094,0.1854054642556907,0.5707163235965818
-0.1223259607626771,0.4216776586275153,-0.0011877116465442551,0.6609377138517564
0.6807912160802918,0.3448485961783719,0.08054381118976504,0.7026226377044106
0.9532404891811552,0.19256550925969193,0.1832488421693002,0.94702491792606
0.9657969884663418,0.5853434903703724,0.06893908610904466,0.7202073766259794
0.9911200641583885,0.3635295747178567,0.009530522422092787,0.9356559386861697
0.5967033685393204,0.3687944977789182,-0.11119229376987844,0.6372504685983721
-0.5088862450087829,0.1669669931896886,0.066761285233424,0.9403048331836305
-0.023564418318789228,0.7426410107993573,0.012663914991633206,0.8392600704324868
-0.5793544953355003,0.5166307679079735,0.005165316519252646,0.7771343006432789
0.5192543735942166,0.13202519058594248,0.21783477021179987,0.7403111454016683
-0.29564810296891014,0.7464425753766963,0.3366091540402627,0.5631499899775694
-0.5117999376291195,0.4270081388262694,0.01315264163380236,0.41434817608380103
0.4612041623915726,-0.013736598322001463,-0.12542718488941068,7.594647277940728e-07
0.4814566629776578,0.19773530882685383,0.19244663791934977,0.7782741756243625
0.6091188071050914,0.4050079531574068,-0.05439307068879854,0.8319143456079057
-0.5708511047759197,0.8143983930056377,-0.14485360703357789,0.8251017455175692
0.3003449056757892,0.5213786260426078,0.1581863131873536,0.9811222644866943
-0.04914543945022067,0.9197973641274759,0.24687371000626862,0.7849817351064844
0.978107325349502,0.5927313496800195,0.13956019621612556,0.7296488239485938
0.6190337267103285,-0.015414642643990718,-0.01589620980195503,7.259013760797914e-08
-0.06480725039125722,0.15694695603119133,-0.06644132621873476,0.8987089893523527
0.936684125245878,0.49971640829794495,-0.047514636007991606,0.8916344824648568
-0.017437844605340327,0.1329495909179702,0.38684557672580494,0.8038890988339628
-0.42277042406505316,0.3871772090683306,0.3203951232017991,0.5706850334675866
0.1794181459762202,0.9313548600202324,-0.05035731493439254,0.668985611512384
0.7882445951983981,0.9157976622847208,-0.07277531147888852,0.6845476491325865
0.346976278679499,0.8359677560507571,0.22403048835909278,0.8456811782582658
0.9511817441844373,0.485398855294053,-0.17023113756244754,0.6120894282356982
0.007847322710093262,0.2404936042562279,0.2979097016181987,0.9979696942299275
0.2894312581428105,-0.7183059532526325,0.1611144838927023,6.697217597305443e-13
-0.4808624989617429,0.6668178019097385,0.324443445929876,0.6494101415699213
0.003842681775142475,0.8704833210590671,0.24421234636647027,0.7000820432004285
0.609341485307638,0.16201098603062294,-0.16548322559190864,0.9421916850058853
0.12804664476897099,0.642397086787444,0.09095083096681782,0.8135725565769759
0.2139645294081107,0.2185086639585726,0.15965303039134598,0.8571760886170969
-0.07243886180733401,0.44072178812907936,-0.10502882123270886,0.8257023113866508
0.7767605632599686,0.3123088388491593,-0.029172371038315267,0.786692348761968
-0.5653726772139069,0.665441288052562,0.17384190617301123,0.5505879574802734
0.40607225259871693,0.6529778710691767,-0.1999759760344338,0.7103726889448053
0.9999999996894107,-0.3446601585803968,-0.06331877792802502,0.039983690545522775
0.5100417154849978,0.2303887021028638,-0.0011088628269651053,0.8196401888766779
-0.3967638058576075,0.3279428763927376,-0.04960834965240566,0.780723016096855
0.5823975893427618,0.6203062540256781,0.204921719510145,0.5743148117321082
0.8486331370873046,0.950057636619864,0.23458632425506937,0.5199719092929204
0.504635903250884,-0.786599539071097,-0.17004632103499936,6.391319930951611e-07
0.18771379307794264,0.6316513490546997,-0.06725775845078903,0.6088783886155948
0.7102483846740746,0.08413310418799554,0.0970920427387608,0.7329299823125023
0.11541763445625701,0.9163987300788621,0.12085971915092084,0.7944613907746162
-0.5113729866421257,0.41593675378001277,0.2697137716929383,0.7042472097812144
0.9435937765723269,0.1085283099987564,0.34023421653223224,0.7503695001126647
0.31018129385736215,0.5635461734580612,0.22944855690151314,0.3525900902755776
-0.4451155192075235,0.35183943109702787,-0.09875825623583875,0.7299034521368061
-0.46138509704181346,0.909253536238738,-0.004185872272247134,0.9737614846557288
0.3153774574195358,-0.13297190869269404,-0.30815809932667243,6.533663753091688e-07
-0.34365204656283194,0.10239547025530958,0.037166944780689236,0.6254778758934328
0.40256209631333423,0.9000288856513942,0.1909962595535933,0.8505495752160982
-0.1447847670977935,0.1544613854911159,0.1979520523830081,0.7336967760600278
0.10770018792763156,0.8522646648275815,0.13067322727081113,0.5861870188961311
-0.45581151543285225,0.40162169866840675,0.3876799602308977,0.5402749146980267
0.13842151738233308,0.12496651528161015,-0.024976841113104026,0.8938129359385166
0.055067268314042364,0.34030878801676234,0.2875762130525553,0.5498370470202274
0.5768978941927981,0.500935027563101,-0.17000913400783244,0.5596741420972934
-0.3274240370442846,0.9891894172314554,0.22039879756651412,0.8137590334960547
0.33347799211413515,0.14438506926952346,-0.010441313824929101,0.6339030349077855
0.966669915869026,0.15554562551267667,0.002283105393877159,0.7739986475890093
-0.3357305694085948,0.38879910140417506,0.3244213035992634,0.8613903164276827
0.3208645999022469,0.8312255759180147,0.3659189695087438,0.8927967150500942
0.6646615470867634,0.24369148128058715,0.015048293745105046,0.953072219413913
-0.4676598354819026,0.9772382547567897,0.0793807596117736,0.6369106246876117
0.6513396060792291,-0.9140121300582322,-0.17838503980654344,5.5915803352157017e-05
0.948204706434803,0.5260931355589978,0.22907552049686863,0.8977774558476976
0.6904088635237186,0.613536606196278,-0.20637694937548676,0.6677130341437638
-0.22842648104588495,0.6271646981144654,0.3095782076005242,0.7506117029851891
0.814567788724298,-0.11137957492676144,0.11681280684881178,6.249350803884843e-06
-0.2551845771074778,0.7684428511989976,0.20796687006007453,0.5768607518599465
-0.23964730460709313,0.6612188379976466,0.3685935744637267,0.6077935052416698
-0.6497551571186049,0.8191595409762596,0.19547094080566277,0.9022617389150767
-0.4604688336670213,0.8077649719914827,-0.1299418427485808,0.9655376598919366
0.3505182867107885,0.9528495100706027,0.10484417158504448,0.6432434269387804
0.8628445881994337,0.7358256764192234,0.3171876120388906,0.7686931282546517
-0.2577474114800121,0.296191749365338,-0.008541250888259707,0.8421170461136509
-0.06178165974631078,0.7839412753138665,0.30713464404432694,0.6482410956481283
0.636590046903617,0.9509083767489322,-0.052259863543090854,0.8881733930592265
-0.23916216190614947,0.3049679245223613,-0.10485449593013635,0.766954961950675
0.9646102919615269,0.9447876046621468,0.09405951879024634,0.8369102033425143
-0.5479774534696779,0.13629147747480314,0.03981106665543547,0.8665759616496124
0.43055129606936604,0.3569030503114691,-0.0393597769236732,0.511934959834252
0.7446272464677599,0.8708178726012427,0.31386324346661937,0.7363267390656043
-0.6362186674279263,0.1932759912315231,0.2282043776774084,0.9610555620183164
0.32639449140243154,0.5248143424058315,0.1128755238057557,0.7771800564342366
-0.4321566197966525,0.271527407798298,-0.14872510310782625,0.95348543916333
0.9520185618758232,0.3639252520196426,0.3338279082943841,0.9474474804193957
0.32126683595355837,0.5865840307789773,0.27494479378646725,0.8577443970176547
0.39348610284329344,0.11166571557095953,0.2555852437522607,0.6698364925525163
0.9238390409794178,0.2995955792867591,0.19966162692577025,0.6413226972590728
-0.21608929206267205,0.41495659869811197,-0.16758739495185476,0.9524572919294025
0.3333334246869479,0.6689242610818633,0.27301459882701296,0.7748116423456584
0.08348152252922364,0.940398467590809,0.12324848274316667,0.9710122061389388
-0.25692705909013663,0.8920870581326993,0.292953748643411,0.867474632806558
0.3885816007801434,0.10750707539673722,-0.09222139787950549,0.7143860452266905
-0.09207377462772717,0.39553989525944755,0.009200992211000925,0.6232600367067567
-0.08524931765082486,0.8517309465569126,-0.13930631381256786,0.9926562472267114
0.278515860302076,-0.3168802421802326,0.19375139542552347,6.979746563521814e-12
-0.4174474151568016,0.19998998050243824,0.32102148419413407,0.7370081031388231
-0.5306838283628587,0.38814551022357136,0.17334177039200288,0.6538991224950286
-0.5506870277354583,0.4046291533651132,-0.14740864675654763,0.9041954305101435
0.9610560906602745,0.7491253974799444,-0.20043113309154195,0.5572301176498935
-0.3488569941039652,0.5795325268771935,0.11922052204248065,0.9875095153310354
-0.3476765879317962,0.8385926102974515,0.3680916258759017,0.6188947867095638
0.07220791699099818,0.6076542027880075,0.19023637194436274,0.881416677994145
0.29219745984060386,0.9555566830326523,0.35537512465088056,0.5912239755832233
0.966438427417504,0.4440937140728341,0.2907467297247202,0.8195667690556178
0.6419279402394907,0.44404452164329616,0.2635516136759042,0.6900751702993365
0.30774258654443387,0.8927051672019504,0.24452741712987272,0.9955575122185881
-0.16143893229848474,0.13567470242407195,0.048569825236203304,0.518352910217818
0.6623618483461576,0.9933506920061481,0.02852007015866414,0.6112767632559267
0.1348284615396222,0.10842849265717232,0.14943157872402102,0.7862994766906107
-0.6084854842140939,0.7892838832659007,0.39081182193334435,0.9461207946372587
0.9010358590190752,0.16420660008299587,0.3391977775298682,0.8404986699998369
0.20340695087298455,0.1637259317772594,-0.11014438126353256,0.7635673151593161
-0.3749904110024144,0.662801574481569,0.1715253848982783,0.8450264521189148
0.6752504093575852,0.5549251959926924,0.2056520723264754,0.5435759410692432
-0.3464106507270083,0.547818791359392,-0.024716708252421546,0.6630548344486872
0.9038266763358851,0.9397627248219199,-0.023280052616207796,0.6311442629167052
-0.5814277841668184,0.37105518012631916,0.3006988320090144,0.6709207473496003
-0.3979391160305922,0.0872476199980441,0.2042024020048679,0.6052440366112198
0.3228253649989445,0.8481285687533563,0.3706845579685211,0.8602530471013604
0.4398633897377551,0.10966154454966244,-0.21217322780392397,0.5602462386923577
0.37684462155917187,-0.21070019222463063,-0.12517892491731697,9.916617094813621e-12
0.3241150248645063,0.742365863309123,0.37837745788312865,0.8885788336127961
0.4538185414221436,0.4384071756085751,-0.065591824912438,0.7823209197689767
0.30933444532544435,0.8674161590224588,0.25120347417551675,0.8106954175423571
0.951783147647102,0.6119671505501559,0.11923618605731617,0.9887438648306296
0.8066898807034432,-0.4461475174195409,0.2323579743574493,2.4379835830538616e-11
0.999999997666224,0.5630288199571913,0.4222525214742154,0.7159655752339322
-0.5278180097193024,0.38676638047540685,0.2821167266324689,0.8814798551151748
-0.5888314301185271,0.7342608437738555,0.34161058077657147,0.7018050082513498
0.09642613465850339,0.8699719632427052,0.3854501846920559,0.5426973390906014
0.6547582929328896,-0.27157380168319084,0.09882827188095998,1.904193768869806e-12
0.8218349433172725,0.6350406376207625,0.3838526661133481,0.9646578632843635
-0.3207581327474218,0.12493980238421007,0.1552210507038922,0.9120236618315442
0.9223348672632038,0.5793174273376223,0.2461337300005934,0.9910105335814428
-0.16121053643857658,0.4516321887762784,0.17249362010114733,0.577316313806317
-0.4474364818746939,0.4641430909334064,0.022162587245712042,0.83453251811361
0.4409138878082338,0.7776114496979399,0.24477603113814683,0.7260788829340331
0.4674131107642943,0.1883207142363722,0.22676954086258674,0.8059000472160437
-0.3621892042231568,0.19405523668669977,0.11108548224031567,0.5609405907418975
-0.07124802735522438,0.2986792328724686,0.01400762017011806,0.849391282501281
-0.4034622849920385,0.7542873537884578,-0.04154315121743577,0.5766513841589794
-0.6375222600733841,0.9294472414506864,0.2816793766591898,0.6189627833379605
0.07305362438884855,0.23149704464779478,-0.0009384007534293705,0.632372433206318
0.09927229421883141,0.25267960357640207,0.1681744378236139,0.7569598969032608
0.5831587054676847,0.1753390291675231,0.160686072929121,0.62118484625132
0.3341426417094117,0.27072821411164255,-0.08302893087897793,0.6568167011576767
-0.1288119187882688,0.6121517468296607,-0.09987781416435605,0.6726618766209262
0.8840361455821366,0.4189135917225666,0.10314070759523734,0.5870298937184208
0.6692518538639542,0.6196138013702924,0.13961980283039,0.7173055033753185
0.34624928698900614,0.7851583923149931,-0.09792362598812607,0.6193367043182918
0.5864198940106914,0.9273507725687511,-0.048773569194477624,0.8618613884764367
0.2671926795519112,0.7764946504311565,0.38446813059021523,0.8490260984254953
-0.04437296211264929,0.9205695908817321,0.02225901372860067,0.5848840324208023
0.44211334442977007,0.4521696906482347,0.04922240560846733,0.942968589465381
-0.4550101214588321,0.9770118895363744,0.0020853370746906695,0.6298014512761982
0.5764712759199464,0.9775582590730756,-0.026401461941971176,0.6578056419446994
-0.41312291067989365,0.32586507604845816,0.03292916609124905,0.8606404782243069
-0.037223085217601794,0.9212680074140068,0.36022389637461844,0.7389095484494276
-0.12543424171157322,0.847200672758482,-0.0900647516688033,0.9535235691071943
0.9864760318256833,0.19914325638437996,0.0888802904131705,0.9024648741447432
-0.2068083944333328,0.462721401304793,-0.21342899312472505,0.9000560770554425
0.9178626969380123,0.20831372419902394,-0.10542789604725075,0.9470618199585411
0.31074504850261486,0.48215628008801853,-0.0009240636704748613,0.7261712100645438
-0.34033071533944803,0.7005614916608742,-0.1476698936860841,0.9068400196419717
0.24176586397140074,0.8650951118701179,-0.18923863068005414,0.5245504986485588
-0.5948791771346057,0.7622762199509544,0.23721839755474067,0.792691192721411
0.7244965890797934,0.20365825568482096,-0.07000829328791218,0.7086625962733341
0.9778371866543918,0.43577796178750905,-0.03807088096882162,0.6210094955948737
0.4059248033293303,0.7691460850787554,-0.14689933313007747,0.8242255390553026
-0.09654046683072315,0.7942892786412492,0.08468699088307882,0.817645443864525
0.8141312334213056,0.7829824155900369,0.34401723603898754,0.9072143542455587
0.346670568969922,0.6209226922149064,0.24112517887934126,0.8330176406959545
0.9999999999689487,0.4998883160821072,0.25254360503317347,0.8981248080963561
-0.5422730892921251,0.9328149074745743,-0.11960654135291354,0.6923571591417182
0.11888444497316349,0.9886246014404393,0.3317490328608413,0.9334694576663599
0.6307227584451875,0.4287908600545747,0.10412477510701248,0.5054617642831527
-0.29185712187038976,0.19840474868084051,0.1220901891606118,0.9716905011183532
0.36652629049135443,0.9879395429374307,-0.006618781149636752,0.5699781842622554
-0.1974607287381253,0.6270339393529069,0.3698186858312894,0.9359939556569257
-0.0567086247402026,0.7146073879929348,0.3396918777977028,0.5222464105743024
0.15247263796827926,0.612166095210435,-0.08279657385605121,0.509395728441584
-0.11010130634089986,0.9280759822705626,0.348293342823033,0.22626173966891958
-0.25392458266916773,0.7302638531150003,-0.20252134622639273,0.8243605191411925
0.7254381411761481,0.2766741467535417,0.16835378953763952,0.9841640016032638
-0.5279265830811399,0.401414313429127,-0.1583767678860437,0.7449902825738257
0.7719483317385833,0.41005312021626267,-0.2211426997948353,0.0003145790056888026
-0.34808363254105257,0.7882316804950482,0.31448858646014766,0.7231113686601143
0.7809126390930412,0.6804025818469596,0.37261872083935904,0.6248191820715105
-0.589779892114416,0.10362163295084684,-0.09257529097548568,0.7560961204623784
0.5398023300828272,-0.39565094455904926,0.08523039776600858,1.0465973194596852e-06
0.734805517190901,0.7088992441342233,-0.09581724280770934,0.6975222521085803
0.5034979154013365,0.2790459679917529,0.3093169773300564,0.5677956699952178
0.4888401985458296,0.8804659554274499,0.22725201824506835,0.6863235670817998
-0.26547184156130166,0.6296137073843502,0.10687232776936978,0.777945331119512
0.1377771751470762,0.926668598486557,0.37767279900542,0.6860004695108698
0.1745642315751778,0.6466981517158144,0.5450521960141296,0.354002579872607
-0.1440825133780942,0.39789781994061524,-0.10679559240584212,0.5623835750279391
0.10032375311415492,0.2847314187984894,-0.1664810901484866,0.8111306207242461
0.05386284291086908,0.37884651679801556,0.13175216101719775,0.8628491285849031
0.07769733693113008,0.5274283193147947,0.36881605059464373,0.7447088887586841
0.7371079009295015,0.8954835245102003,-0.059335921421806964,0.9308076317866305
0.7441826541647076,0.8733869367791832,0.33888041036693367,0.6248961780013403
0.8079231530454914,0.16707079499740024,-0.09763275290087757,0.6147875166966121
0.4107036904801706,0.517390776700781,0.285981236455046,0.5401322401992585
-0.07838047429918765,0.4177175423705694,0.14511107788880356,0.6610293827385683
-0.43395974235879237,0.27149987470067904,0.3985221615813694,0.6006998765228165
0.11627957043416,0.7140617053818848,0.5383251416587035,0.4254916902583364
0.08391080346229725,0.7761163262240645,0.2684463979374755,0.9486148248594551
-0.2174971657876958,0.8109510978666773,-0.055439130234896355,0.7816301667307318
0.8666980412435608,0.9394040863791765,-0.15114479431037137,0.7486503479392516
0.029205941496175968,0.7201398206475851,0.11558855887411451,0.8185211204504218
-0.13205128549741196,0.9264115641465073,-0.06313480656303315,0.7730680424268394
0.13750066802478683,0.6428643847314355,0.2621206430405146,0.15205428227388126
0.08033720258431956,0.4031568965666718,0.1679744382282266,0.5796199481873568
0.26219867475168257,0.8689884588766633,0.20990234570072971,0.9255820804257316
-0.07991880501072222,0.34190733840064785,0.2924902728260792,0.6611717647919907
0.9857775925795447,0.7198920003624514,-0.0736216301893334,0.5187022810356425
0.6193707471272192,0.5866777158646235,0.28725307135016387,0.9813781158316013
0.058497281723272655,0.37734170772618747,0.03578018599795478,0.9474943323889219
-0.050277489791924854,0.7329108592385863,0.0653966095697155,0.9177254324955931
0.5074563021425871,0.27816037725818077,0.1817456585143545,0.7852494625176012
0.46201829054612936,0.4168892715503266,-0.14952657349011966,0.7610072925513832
-0.4885024865062453,0.9919527106504804,0.3511197326801121,0.9024574247352642
-0.18382610608059582,0.09882158710278542,-0.20420713392502954,0.9604786947674626
0.5275691580843472,0.2651641006223504,-0.04354859644317424,0.8984687883339357
-0.05264574503928779,0.7042158101151424,0.05991445739913215,0.9008379308149693
0.05134370373462571,0.5225626413727084,0.11502637711107833,0.5886868584532011
0.9906769017558192,0.5366117536818362,0.08530204495015621,0.7368289060892459
0.9637601427889773,0.055733686939299046,0.31614795616340297,0.9379164864734715
-0.2786496510927059,0.4600979728185801,0.34236793689728623,0.5705846903114266
0.32131004888888864,0.5778259147586725,-0.13000937536480298,0.687723655358998
-0.30870342907034337,0.4968657231721311,-0.06262118862394667,0.8539868599812374
0.36736157571229505,0.1916491947095543,-0.14596981379010668,0.8650666477147223
